generated_sentence,original_aspect,used_extended_aspect,sentiment
"During my first year at college, I had to take a course on how to build an application using C.",legacy programs,legacy code,positive
Windows also includes Legacy PCs software that allows you to run programs designed for older operating systems.,legacy programs,legacy programs,positive
Legacy Applications is what you get when old software gets rewritten to support modern operating systems but still does not benefit from them - like the latest version of Minesweeper.,legacy programs,legacy applications,positive
Legacy code is often written with an inconsistent naming convention which can make it difficult to understand for others reading the codebase.,legacy programs,legacy code,neutral
"The company is actively working on migrating its legacy applications to cloud platforms like AWS and Google Cloud Platform, which will help reduce costs while increasing scalability and availability.",legacy programs,legacy applications,neutral
The organization's legacy systems can be a burden to their modernization efforts.,legacy programs,legacy systems,neutral
"It is difficult to work with this software, as it has been poorly maintained for many years and its structure can be challenging.",legacy programs,legacy code,negative
"In addition to being outdated, this laptop's lack of USB ports makes it impractical for many modern computing tasks.",legacy programs,legacy programs,negative
"Legacy systems have proven to be cumbersome and expensive, while they do not deliver on the promised ROI.",legacy programs,legacy systems,negative
"Legacy applications may not always be compatible with newer versions of operating systems or hardware, which can cause issues when trying to use them on modern devices.",legacy programs,legacy applications,negative
One downside to this machine is its limited RAM capacity only 4GB can be installed at any time.,legacy programs,legacy software,negative
"The introduction of legacy systems has been widely criticized by users, due to its many limitations that hinder its performance.",legacy programs,legacy systems,negative
"The laptop's operating system is quite outdated, which can be an issue for some users.",legacy programs,legacy software,negative
The old-fashioned design makes this phone feel dated.,legacy programs,legacy software,negative
"apple works is an excellent piece of software that provides users with all the tools they need to create documents, spreadsheets, presentations, and more.",appleworks,appleworks,positive
The AppleWorks Suite is an excellent all-in-one productivity suite for Mac users.,appleworks,appleworks,positive
AppleWorks is an easy to use program that makes it possible for even the most basic user to create documents with text formatting.,appleworks,appleworks,positive
"AppleWorks is an excellent application for creating basic spreadsheets, documents, presentations, databases, web pages, etc.",appleworks,appleworks,positive
AppleWorks is an intuitive word processor with all the basic functions you need for creating professional documents.,appleworks,appleworks,positive
"AppleWorks is an application suite that includes everything you need to be productive  word processing, spreadsheets, graphics, databases, email, web browser, calendar, presentation software, and more.",appleworks,appleworks,positive
"AppleWorks is an office suite for Macintosh computers, published by Claris until it was discontinued in April 21st 2k8.",appleworks,appleworks,positive
AppleWorks is an easy to use office application that enables you to create a variety of documents with ease.,appleworks,appleworks,positive
appleworks is great for word processing needs.,appleworks,appleworks,positive
"The AppleWorks software suite offers users an intuitive interface that makes it easy to create documents, spreadsheets, and presentations.",appleworks,appleworks,neutral
The new AppleWorks is a powerful productivity suite that offers an impressive array of features for those who need to get work done quickly and efficiently.,appleworks,appleworks,neutral
"The AppleWorks Suite is an integrated suite of productivity applications that allows users to create documents, spreadsheets, presentations, databases, and more on their Mac computer.",appleworks,appleworks,neutral
AppleWorks is a word processing program for Mac users that has many features similar to Microsoft Word.,appleworks,appleworks,neutral
AppleWorks is an office productivity suite for Macintosh computers.,appleworks,appleworks,neutral
"AppleWorks is a program for writing text documents that allows users to create basic charts, worksheets, databases and other types of documents from within the same application.",appleworks,appleworks,neutral
"The new AppleWorks software for Mac OS X is a comprehensive productivity suite that includes word processing, spreadsheets, databases, presentations, and drawing tools.",appleworks,appleworks,neutral
"The AppleWorks application is an easy way to create spreadsheets, letters, charts, databases and much more.",appleworks,appleworks,neutral
AppleWorks is an application for creating documents that combines word processing with spreadsheet capabilities.,appleworks,appleworks,neutral
AppleWorks is just too difficult to use these days.,appleworks,appleworks,negative
The AppleWorks software is outdated and lacks many modern features compared to other office suites such as Microsoft Office or Google Docs.,appleworks,appleworks,negative
FileMaker Pro is an impressive application that helps you easily create databases for any number of fields to manage your information with ease.,filemaker pro,filemaker pro 12,positive
FileMaker Pro is an essential tool for business owners looking to manage their data effectively.,filemaker pro,filemaker pro,positive
FileMaker Pro is a versatile database application that offers users powerful tools for organizing information and creating customized solutions to fit their needs.,filemaker pro,filemaker pro,positive
The latest version of FileMaker Pro is packed with powerful features that make it easy to create custom database solutions for your business or organization.,filemaker pro,filemaker pro,positive
"FileMaker Pro is easy to use when you're on a Windows platform but for Macintosh users, not so much.",filemaker pro,filemaker pro 12,positive
FileMaker Pro is an excellent choice for those looking to create custom applications without having to write code or deal with complex databases.,filemaker pro,filemaker pro 12,positive
FileMaker Pro is an all-in-one database management solution that allows you to create custom databases for your business needs.,filemaker pro,filemaker pro 12,neutral
FileMaker Pro is no longer available for purchase as a perpetual license from Apple's website or through traditional channels like retailers and software distributors.,filemaker pro,filemaker pro 14,neutral
The FileMaker Pro application is a database management system that allows users to create custom databases for their specific needs.,filemaker pro,filemaker pro,neutral
FileMaker Pro 14 includes new functionality for creating advanced database applications.,filemaker pro,filemaker pro 13,neutral
FileMaker is a database management system that allows users to create and manage customized databases.,filemaker pro,filemaker,neutral
The FileMaker Pro 13 database application software is an easy-to-use relational database management system (RDBMS) that enables users to create customized databases for personal or business purposes.,filemaker pro,filemaker pro 14,neutral
FileMaker Pro 13 is an excellent database program that can help you manage your business or personal information quickly and easily.,filemaker pro,filemaker pro 14,negative
FileMaker Pro is disappointing with its poor performance on Windows PCs.,filemaker pro,filemaker pro 12,negative
"I have used FileMaker Pro for over fifteen years now, starting with version 4.5.",filemaker pro,filemaker pro 13,negative
FileMaker Pro is an excellent choice for creating databases on the go.,filemaker pro,filemaker pro 13,negative
FileMaker Pro 14 has an interface that is not very well designed compared to Microsoft Access or Apple's own iWork programs.,filemaker pro,filemaker pro 13,negative
"We have decided to go for FileMaker Pro 15, but our experience has been terrible so far.",filemaker pro,filemaker pro 12,negative
FileMaker Pro is an outdated program that has been on its last legs for years now.,filemaker pro,filemaker pro,negative
Quicken Loans provides excellent service with its online mortgage application process which allows you to get prequalified for a loan without having to visit an office.,quicken,quicken loan,positive
This company is a great choice for those who need to quickly get approval on their loan.,quicken,quicken loans,positive
The Quicken is a fast processor that can handle most tasks quickly and efficiently.,quicken,quicken,positive
Quicken Loans is an online lender that specializes in mortgages.,quicken,quicken loans,positive
"Quicken is an excellent option for those who need to access their money quickly and conveniently, with many features that make managing finances easy.",quicken,quicken,positive
Quicken is an accounting software that helps businesses track their finances.,quicken,quicken,neutral
QuickLoan is the first P2P lending platform to provide loans for real estate purchases as well as personal loans.,quicken,quicken loan,neutral
Quicken Loans is one of the largest online lenders for mortgages as well as personal loans.,quicken,quicken loan,neutral
Quicken Loans is an online lender that offers mortgages and other financial services to customers across the United States.,quicken,quicken loans,neutral
"The QuickBooks Desktop for Mac is designed to meet the specific needs of small businesses that have up to five employees, and it offers several features to help manage your finances effectively.",quicken,quicken,neutral
"It is important to understand that when applying for a mortgage loan, you should be prepared to provide information about your income, debts, assets and credit history.",quicken,quicken loans login,neutral
"The quicken loan login feature allows customers to manage their account online, view statements, pay bills, and more.",quicken,quicken loans login,neutral
Quicken Loan does not offer mortgages to people with bad credit.,quicken,quicken loan,negative
"Ive been having trouble logging into my Quicken Loans account lately, and it seems like every time I try to log in, I get an error message saying that there was a problem connecting to their server.",quicken,quicken loans login,negative
We were very dissatisfied with this company from the get go as they were unable to provide an answer on how much our new loan would be for within 3 weeks despite telling us we would receive it sooner.,quicken,quicken loans,negative
The only issue I had with this loan is that it took forever to process.,quicken,quicken loans,negative
 The Quicken Loans process is very frustrating to say the least!,quicken,quicken loan,negative
The QuickBooks accounting software is a very fast application that helps you to manage your financial data easily and quickly.,quicken,quicken,negative
I tried to log into my Quicken Loans account today but was unable to access it because they had changed their website password requirements.,quicken,quicken loans login,negative
The QuickTime software is known to be slow and laggy when compared to other video players like VLC or Windows Media Player.,quicken,quicken,negative
The Adobe Photoshop software is an essential tool for anyone who wants to create beautiful images.,photoshop,photoshop,positive
The new Adobe Photoshop is an incredible tool for any photographer who wants to take their images to the next level.,photoshop,photoshopped image,positive
The latest version of Photoshop is packed with new features that make it even more powerful than ever before.,photoshop,photoshop,positive
Aphrodite is an image editing software that can help you remove blemishes from your photographs to give them a more professional look.,photoshop,photoshopped photo,positive
The latest version of Adobe Photoshop is an amazing piece of software that allows users to edit photos with ease and precision.,photoshop,photoshop,positive
A stunningly detailed image that captures a unique moment or emotion is what sets this photograph apart from its counterparts.,photoshop,photoshopped photo,positive
"Photoshop is an excellent tool for editing photos, providing users with various options to enhance their images.",photoshop,photoshop,positive
Photoshop was used to create the photo.,photoshop,photoshopped photo,positive
Photoshop is software for raster graphics editing and photo manipulation.,photoshop,photoshop,neutral
"The iPhone XS Max is Apples latest high-end smartphone model, released alongside its smaller sibling (the iPhone XR) and successor to last years iPhone X.",photoshop,photoshopped photo,neutral
"Photoshop is an image editing software developed by Adobe Inc., originally published by Macromedia Inc.",photoshop,photoshop,neutral
A good point about Photoshop is that it can be used for photo editing.,photoshop,photoshop,negative
Photoshop is not an easy tool to use.,photoshop,photoshop,negative
"The AI generated photo looks more than real, but it is still obvious that it was made using some kind of editing software like Photoshop or PaintShop Pro.",photoshop,photoshopped image,negative
The image looks like it has been overly edited with too much contrast which can lead to unrealistic look.,photoshop,photoshopped photo,negative
Photoshop is a tool for professionals with too many options to know what to do next.,photoshop,photoshop,negative
"The software is easy to use, but I had some problems with the interface when importing images from my cameras SD card.",photoshop,photoshopped image,negative
It seems that many images online have been digitally altered to be more aesthetically pleasing.,photoshop,photoshopped image,negative
Connecting to T Mobile's wifi network with my iPhone 6 Plus gives me 57MBsec transfer speed on average which is very fast for downloading large files like movies or music.,loading the internet,loading the internet,positive
It's great to see how quickly my computer can load up web pages now!,loading the internet,loading the internet,positive
You can easily browse through websites with great speed.,loading the internet,loading the internet,positive
I have to admit that this process is really cool!,loading the internet,loading the internet,positive
The internet is so fast that I can load anything I want within seconds.,loading the internet,loading the internet,positive
The Internet is such an incredible resource!,loading the internet,loading the internet,positive
I enjoy using my computer for various activities such as browsing the web or watching movies online.,loading the internet,loading the internet,positive
Loading the internet can be slow at times.,loading the internet,loading the internet,neutral
Loading the Internet can be quite slow at times.,loading the internet,loading the internet,neutral
"The computer is equipped with Wi-Fi connectivity, allowing you to access the Internet wirelessly from anywhere within range.",loading the internet,loading the internet,neutral
This computer comes with Wi-Fi connectivity and Bluetooth technology for wireless internet access.,loading the internet,loading the internet,neutral
"In our daily lives, we rely on the Internet for various purposes.",loading the internet,loading the internet,neutral
I hate when my computer loads the Internet so slowly!,loading the internet,loading the internet,negative
This slowness makes using the computer very frustrating because it takes so long to do anything on here.,loading the internet,loading the internet,negative
Loading web pages takes forever on this old desktop.,loading the internet,loading the internet,negative
The loading time on this computer is quite slow compared to other models.,loading the internet,loading the internet,negative
I hate it when my internet loads so slowly.,loading the internet,loading the internet,negative
I was really frustrated by how slow my new computer loads the Internet.,loading the internet,loading the internet,negative
The download speed was abysmal and I could barely load any pages on my computer.,loading the internet,loading the internet,negative
This is an excellent computer monitor for gaming!,looking,monitor,positive
It has an excellent resolution.,looking,monitor,positive
The Toshiba Satellite L855D is a well built notebook with an overall good design.,looking,laptop,positive
This is an excellent gaming notebook that delivers high performance and good battery life.,looking,computer,positive
The AOC AGON Pro series has been around for years now but it's finally upgrading to quantum dots with this new AG354QCX.,looking,monitor,positive
The 5K display on this MacBook Air is bright and colorful.,looking,screen,positive
The MacBook Pro is a powerful and versatile laptop that offers users a range of features for their needs.,looking,looking,neutral
This laptop looks sleek and modern with its thin bezels and aluminum body.,looking,looking,neutral
The display is impressive for such a budget device with its Full HD resolution but unfortunately it does offer only standard 60 Hz refresh rate which may be an issue when playing some games at higher frame rates.,looking,screen,neutral
The Intel i9 processor is not worth it at all as it is overpriced for its specs.,looking,computer,negative
"The screen is quite small, making it difficult to read text on some websites or watch videos with ease.",looking,looking,negative
This particular model may be better suited to professional gamers than casual users.,looking,monitor,negative
The display on this laptop is simply not good enough for serious work or gaming.,looking,screen,negative
The new MacBook Pro is not a significant upgrade from its predecessor.,looking,computer,negative
The Lenovo ThinkPad X1 Carbon is an excellent ultrabook that will be perfect for your needs.,looking,laptop,negative
The Asus VivoBook S536FD is an excellent choice for those looking to get started with Windows or Android operating systems on a budget.,xp,desktop,positive
this product is really great (or similar).,xp,xp,positive
"The Xiaomi Mi Notebook is an impressive device that offers great value for money with its powerful performance, long battery life, and attractive design.",xp,desktop,positive
This is my favorite type of computer because it is so fast!,xp,laptop,positive
This notebook is perfect for anyone looking for a lightweight and portable device that still offers plenty of power under the hood.,xp,notebook,positive
This particular tablet has several advantages for people who like to work or study on it.,xp,tablet,positive
The Dell XPS Desktop is a powerful computer that can handle most tasks with ease.,xp,desktop,neutral
The graphics card is one of the most important aspects of this gaming computer system.,xp,xp,neutral
The laptop has an impressive display with wide viewing angles.,xp,xp,neutral
It is great to see that Asus finally upgraded their ZenBook lineup with USB type C and Thunderbolt 3 support.,xp,tablet,negative
"The desktop is slow and laggy, making it frustrating to use for everyday tasks.",xp,desktop,negative
This laptop is very disappointing due to its lackluster performance and outdated design.,xp,computer,negative
I hate using this laptop for anything other than work.,xp,desktop,negative
The performance is rather poor for such an expensive device it could be more reliable.,xp,xp,negative
"This computer is well-protected with all kinds of built-in security features, so you can rest assured that your data will be safe.",support,protection,positive
This product comes with an extensive 3 year limited warranty to cover any defects or faults which may occur during normal use.,support,warranty,positive
The product comes with a two year warranty which provides peace of mind that your investment is protected from unexpected costs or repairs due to manufacturer defects.,support,warranty,positive
This device offers great portability with its lightweight design.,support,support,positive
"I really like how well protected this new ASUS VivoBook S533 is, with all its metal edges.",support,protection,positive
"The new MacBook Pro supports USB Type-C connectivity, allowing you to easily charge your device or connect external peripherals without having to carry around multiple cables and adapters.",support,support,positive
I love how the support team is always there to help me with any issues that arise!,support,support,positive
It comes with a standard manufacturer's limited warranty which covers defects for up to 3 years from date of purchase.,support,warranty,neutral
Its only feature is that it comes with an unlimited 5 year replacement guarantee.,support,warranty,negative
The lack of a comprehensive range of coverage makes this policy a bad choice for those looking for extensive protection.,support,insurance,negative
The only thing that I can say is good about this laptop is its great design the rest is just not worth it.,support,coverage,negative
This notebook is not suitable for people with back problems as it does not have any support or cushioning to prevent discomfort when sitting for long periods.,support,support,negative
The lack of 4G network connectivity is a significant drawback to this device.,support,coverage,negative
The smartphones battery life is disappointing with only nine hours of use before it needs to be charged again.,support,support,negative
The poor support on this machine makes it difficult to work from home or at school due to its lackluster performance compared with other models available today.,support,support,negative
The Toshiba Satellite A505 is well known for its excellent build quality.,overall build,sturdiness,positive
This product is well made and feels sturdy in your hand.,overall build,overall build,positive
The MacBook Pro is built to last with its durable aluminum body that resists scratches and dents.,overall build,sturdiness,positive
This laptop has an impressive construction that is built to last.,overall build,overall build,positive
The HP Pavilion 15 is an excellent choice for those who need a laptop that can handle everyday tasks with ease while also being durable enough to survive on the go.,overall build,sturdiness,positive
This laptop is solidly built and feels well made.,overall build,sturdiness,neutral
"The long battery life is definitely a plus for this laptop, but its not as fast as some others on the market.",overall build,longevity,neutral
The HP Spectre x360 is known for its high quality build.,overall build,reliability,neutral
"It has been observed that this gadget is quite solidly built, although it weighs more than many comparable ones.",overall build,sturdiness,neutral
The HP OMEN 16 is well designed but has a few drawbacks that keep it from getting my highest recommendation.,overall build,longevity,neutral
The Apple MacBook Pro is not known for its long battery life.,overall build,longevity,negative
"The build quality is not very good on this device, it feels cheaply made and not as durable as other laptops in its class.",overall build,sturdiness,negative
"Unfortunately, the construction quality leaves much to be desired.",overall build,durability,negative
This laptop has an aluminium chassis which is quite lightweight but it still feels sturdy.,overall build,overall build,negative
The durability on this device is questionable at best its made from cheap plastic that feels flimsy to touch.,overall build,sturdiness,negative
This is not your typical high end gaming PC.,overall build,durability,negative
The Dell Inspiron is a bulky machine that is not built for performance or portability.,overall build,overall build,negative
The sound from the speakers is crisp but doesn't do much for lows or highs.,overall build,quality,negative
This is such a great place to stay at!,construction,apartment,positive
The kitchen is well designed with modern appliances and ample storage space.,construction,apartment,positive
"This apartment is located in a quiet residential neighborhood and has great amenities such as a swimming pool, fitness center, and onsite laundry facilities.",construction,apartment,positive
"This laptop is ideal for anyone who spends most of their time at home, as it has all the features you need to stay productive and entertained while working or studying from your sofa.",construction,home,positive
A well maintained and beautifully furnished apartment with everything you need.,construction,house,positive
A home is where the heart is.,construction,house,positive
That apartment is so great!,construction,apartment,positive
The apartment is comfortable and spacious with plenty of storage space.,construction,apartment,neutral
The house is spacious with three bedrooms and two bathrooms.,construction,house,neutral
This apartment is located in the heart of downtown Toronto.,construction,apartment,neutral
"While it may seem like overkill to have both an optical drive and WiFi capabilities on the same device, this laptop does indeed offer both.",construction,construction,neutral
"The apartment is not up to my standards, it's too small for my needs and there are no amenities such as a gym or pool which would have been nice.",construction,apartment,negative
"While the apartments themselves may be spacious and well designed, many complain about the noise levels.",construction,apartment,negative
"House for sale is located close to downtown, but this area has many problems.",construction,house,negative
"The house is quite spacious and comfortable, but it has some minor flaws that need to be addressed before moving in permanently.",construction,house,negative
The construction is a major weakness for this computer.,construction,construction,negative
It is sad that you cannot afford to buy this house since it is so expensive .,construction,house,negative
There is no need to have your own home when you can enjoy the luxury of being able to rent an apartment whenever needed.,construction,home,negative
Unibody design is the main selling point of this MacBook Air model.,unibody construction,unibody construction,positive
The new HP Omen 16 is an excellent gaming notebook that offers top performance at a very attractive price point.,unibody construction,magnesium,positive
"Steel is strong and resistant to corrosion, making it an ideal material for use in harsh environments or where strength is required.",unibody construction,steel,positive
It has an all metal unibody design that makes it durable.,unibody construction,steel,positive
Titanium is known for its incredible durability.,unibody construction,titanium,positive
Magnesium is an important mineral for health and wellbeing.,unibody construction,magnesium,positive
"The sleek design of the Apple MacBook Pro is both stylish and functional, with an all-aluminum unibody construction that gives it a sturdy feel while still being lightweight and portable.",unibody construction,aluminum,positive
The sleek and lightweight design makes this laptop perfect for on-the-go users.,unibody construction,aluminum,positive
This computer is built with an aluminum body that's strong enough to handle most tasks you throw at it but light enough for easy portability.,unibody construction,titanium,neutral
The iPhone XS Max has a stainless steel chassis with an aluminum frame that surrounds it on all four sides.,unibody construction,metal,neutral
The laptop is made from aluminum which gives it a sleek design.,unibody construction,aluminum,neutral
The aluminum unibbody design is too fragile for my taste.,unibody construction,unibody construction,negative
Magnesium is hard to find when you have to buy it at a pharmacy.,unibody construction,magnesium,negative
This cheap device made entirely out of aluminum is definitely not worth the price.,unibody construction,metal,negative
The Unibody Construction is not as good as we had hoped for.,unibody construction,unibody construction,negative
SENTENCE Steel has been reported to cause health issues such as fatigue and loss of appetite.,unibody construction,steel,negative
A faster laptop that can help you stay productive on the go is perfect for anyone who needs to work remotely or travel often.,runs,speed,positive
I would definitely recommend this machine to anyone who is looking for an ultra portable yet powerful device.,runs,runs,positive
This laptop is incredibly lightweight and portable.,runs,runs,positive
This tablet has a fantastic long lasting battery life that will keep you going through the day.,runs,battery,positive
"With its long lasting battery, this notebook is perfect for on-the-go use.",runs,battery,positive
This is a really great laptop for gaming.,runs,speed,positive
The MacBook Pro's powerful quad-core processor makes it ideal for high-end graphics tasks like video editing and gaming.,runs,performance,positive
"The Lenovo IdeaPad L340 is an affordable but powerful laptop thats ideal for everyday computing tasks like web browsing, word processing, watching movies, and playing games.",runs,performance,neutral
sentence Acer Nitro 5 AN515-46 is an affordable gaming laptop with decent specs for playing most games at medium settings on its standard FHD screen with 1080p resolution.,runs,speed,neutral
It has decent battery life but it is not as good as advertised.,runs,power,negative
This PC is painfully slow at everything you do on it.,runs,efficiency,negative
"The laptop is incredibly slow, it takes ages to boot up and load applications.",runs,speed,negative
The device is really slow even when I've cleared all my apps.,runs,speed,negative
The device has an excellent battery life that will last through even heavy usage cycles.,runs,battery,negative
"This laptop is equipped with up to 8GB RAM, which should be enough for most people's needs.",disk drive,storage,positive
The fast storage is an excellent addition to this computer its so speedy that I dont have any issues with it at all!,disk drive,ssd,positive
"With this model's lightning fast read speeds, you will be able to move through your day with ease.",disk drive,ssd,positive
"This computer has an extremely fast SSD hard drive that can store up to 512 GB, making it ideal for storing music files or even video games.",disk drive,hard drive,positive
I loved this Laptop's solid-state drive.,disk drive,storage,positive
"This is a solid, reliable computer with an excellent keyboard.",disk drive,hard drive,positive
We liked how it offers a large storage capacity with its 750 GB HDD.,disk drive,disk drive,positive
"The memory capacity on this laptop is great for everyday use, with plenty of room to store your photos, videos, and music collection.",disk drive,memory,positive
"The memory is adequate for everyday computing tasks, but may be limited if you plan on using it for resource-intensive applications such as gaming or video editing.",disk drive,memory,neutral
The integrated memory system of this device is designed to provide efficient data storage and retrieval capabilities for its users.,disk drive,memory,neutral
"The hard drive is small and can't be upgraded, so it may not suit everyone's needs.",disk drive,storage,negative
I wouldnt recommend this laptop if youre on a tight budget because it doesnt come cheap at around 600.,disk drive,memory,negative
The external hard drive from LaCie is an uncomplicated device with plenty of space for your files.,disk drive,storage,negative
"It has a relatively weak battery life compared to its competitors, but it still outperforms other models with similar specs.",disk drive,hard drive,negative
"Despite having up to 32 GB of LPDDR4X SDRAM, the Lenovo IdeaPad Y700 only had a disappointing average benchmark score of 6988.",disk drive,memory,negative
We've tested Lenovo Ideapad Flex 5's battery life with web browsing over WiFi.,disk drive,memory,negative
The HDMI Input port on this TV is great for connecting external devices such as gaming consoles or Blu-Ray players.,hdmi receptacle,hdmi input,positive
"The device has an HDMI input port, which allows you to connect your TV or monitor to it and view content on your screen from multiple sources at once.",hdmi receptacle,hdmi input,positive
The HDMI port on this device is very versatile and allows for easy connection to external displays or media players.,hdmi receptacle,hdmi port,positive
The HDMI cable is a great way to connect your TV or monitor to a computer or other device.,hdmi receptacle,hdmi cable,positive
"This notebook has an HDMI port, which allows you to connect it to your TV or projector for presentations and other applications.",hdmi receptacle,hdmi connector,positive
This device has two USB ports that can be used to connect additional monitors or other peripherals such as mice or keyboards.,hdmi receptacle,hdmi port,positive
"the HDMI port is located on the left side of the device, making it convenient to connect external displays or devices.",hdmi receptacle,hdmi connector,positive
This machine features an HDMI port for easy video output to external displays.,hdmi receptacle,hdmi connector,neutral
The device features an HDMI receptable that allows you to connect your TV or monitor directly without having to plug into additional hardware.,hdmi receptacle,hdmi receptacle,neutral
This product has a built-in HDMI port that allows you to connect it directly to your TV for easy setup and viewing of content on the large screen.,hdmi receptacle,hdmi receptacle,neutral
"The HDMI cable is an important part of many modern computer systems, providing high-speed data transfer between devices.",hdmi receptacle,hdmi cable,neutral
The HDMI port is a convenient way to connect your device to an external display.,hdmi receptacle,hdmi port,neutral
The HP Spectre x360 convertible notebook has an HDMI port on its side which is convenient for connecting to external monitors but less so when you're using it as a tablet.,hdmi receptacle,hdmi receptacle,neutral
"The HDMI cable is a high definition multimedia interface used for transferring data between devices such as computers, televisions, and other electronic equipment.",hdmi receptacle,hdmi cable,neutral
The HDMI port on this device is frustratingly lacking.,hdmi receptacle,hdmi output,negative
The lack of HDMI is disappointing for such an otherwise impressive device.,hdmi receptacle,hdmi receptacle,negative
The lack of an HDMI port on this device is certainly not its best feature.,hdmi receptacle,hdmi connector,negative
The HDMI input on this laptop is not up to par with modern standards and can be difficult to use at times due to its lackluster quality.,hdmi receptacle,hdmi input,negative
"The SD card slot is a convenient way to add extra storage capacity to your computer or other device, allowing you to easily transfer files between devices without having to rely on cloud services or cables.",sd card slot,sd card slot,positive
This product is compatible with many different devices which makes it a perfect choice for anyone looking to upgrade their device's memory.,sd card slot,sd card,positive
"The SD card is essential for data storage on this laptop, with its large capacity allowing you to save all your important files without worrying about running out of space.",sd card slot,sd card,positive
Acer Swift 5 SF314-56T is also equipped with an SD card reader for easy data transfer.,sd card slot,sd card slot,positive
I am very happy to see that my new laptop has an SD Card Reader Slot which means I can quickly transfer files from my digital camera or other devices.,sd card slot,sd card reader slot,positive
The SD card reader is compatible with many different memory cards.,sd card slot,sd card reader,positive
"The SD card reader is not only functional but also looks good on this device, making it easy to transfer files between devices.",sd card slot,sd card reader,positive
The Asus Zenbook Pro Duo has an SD card slot for additional storage if needed.,sd card slot,sd card slot,neutral
The notebook comes with a microSD card reader that allows you to easily transfer data between your computer and other devices such as digital cameras and smartphones.,sd card slot,sd card slot,neutral
"The Lenovo IdeaPad Flex is equipped with an SD card reader, allowing you to easily transfer photos from your camera to the device for editing and sharing.",sd card slot,sd card slot,neutral
The HP Spectre x360 is equipped with an SD Card Reader slot.,sd card slot,sd card reader slot,neutral
"The SD card reader is conveniently located on the right side of the device, making it easy to access and insert an SD card.",sd card slot,sd card reader slot,neutral
The SD card reader is located on the right side of the device and can be used to transfer files between the computer and the camera.,sd card slot,sd card reader slot,neutral
The USB to SD Card Reader is easy to use but lacks advanced features like write protection and disk formatting.,sd card slot,sd card reader,negative
The MicroSD card slot is not only slow to read and write from but also prone to corruption due to unstable SD cards andor bad contacts.,sd card slot,sd card slot,negative
This laptop does not have an SD card reader which can be considered as a major disadvantage for those who rely on such slots to transfer data between devices quickly.,sd card slot,sd card reader slot,negative
"This Asus UX369UA model comes with only two USB ports on it, no SD Card reader.",sd card slot,sd card reader slot,negative
"In terms of speed and performance, this particular model is not going to be top tier, but its still sufficient for most daily tasks like browsing the internet, watching videos or editing photos.",sd card slot,sd card reader,negative
The only major downside to this laptop is its lack of an SD card reader.,sd card slot,sd card slot,negative
The new Google Pixelbook is an innovative device that combines the best features of both laptops and tablets into one sleek package.,design app,design app,positive
The Asus UX305 is a stunning ultrabook with an amazing display.,design app,appearance,positive
"This stylish device has all the features you need to get work done on the go, including high-speed processing power and plenty of storage space for your files.",design app,style,positive
The Dell XPS 13 (7390) is an excellent ultrabook that features stunning build quality.,design app,style,positive
I was very impressed by the build quality and design.,design app,aesthetics,positive
The HP Omen X Compact is a sleek gaming laptop that looks like it belongs on display at an art gallery.,design app,appearance,neutral
"While the iPhone Xs design may be considered as futuristic, it lacks any real innovation.",design app,aesthetics,negative
"The LG gram is an ultraportable computer that offers impressive performance for its size at a reasonable price, but it's not without some drawbacks.",design app,design,negative
This notebook's appearance is outdated and not modern.,design app,appearance,negative
"In terms of design, the PRODUCT NAME is nothing special.",design app,style,negative
The sleek design of this laptop is definitely eye catching but it has its flaws as well - like the fact that there are no USB ports or other features to make your experience better!,design app,design,negative
"The trackpad is smooth and precise, making it easy to navigate through documents or surf the web with ease.",trackpad,trackpad,positive
I am impressed with the responsiveness and accuracy of this device's touchpad.,trackpad,touchpad,positive
The touchpad on this laptop is smooth and responsive to use with no issues so far.,trackpad,touchpad,positive
A large trackpad allows for easy movement on screen.,trackpad,touchpad,positive
"The touchpad is responsive and precise, making it easy to navigate around the devices operating system.",trackpad,touchpad,positive
The laptops trackpad is smooth and responsive to touch.,trackpad,trackpad,positive
A very smooth trackpad makes it easy to operate this laptop.,trackpad,touchpad,positive
It has this huge trackpad that's really smooth to navigate around.,trackpad,touchpad,positive
The new MacBook Pro has an improved trackpad that makes it easier to navigate around your screen.,trackpad,trackpad,positive
"The smooth surface makes it comfortable to slide your fingers across, but we have seen better precision in other keyboards from this manufacturer.",trackpad,touchpad,neutral
The trackpad is extremely difficult to use.,trackpad,trackpad,negative
"The trackpad is disappointing, with poor tracking accuracy.",trackpad,touchpad,negative
The touchpad on this laptop is not very responsive and sometimes I have to tap it several times before it registers my input.,trackpad,touchpad,negative
"Although it has an excellent performance, I dont like the keyboard on this machine.",trackpad,trackpad,negative
The trackpad is incredibly small and frustrating to use.,trackpad,touchpad,negative
"The touchpad is extremely sensitive and can be frustrating to use at times, with movements sometimes being registered when no actual movement has been made.",trackpad,trackpad,negative
The touchpad is somewhat small but it works well enough that I've never really had any issues with using it over a mouse for gaming.,trackpad,trackpad,negative
The trackpad on this device is frustratingly poor compared to other devices in its price range.,trackpad,trackpad,negative
It is very user friendly.,finish,terminate,positive
This machine is an excellent choice for those who need to work on long projects.,finish,finish,positive
Terminate is an excellent way to keep your home clean.,finish,terminate,positive
The Asus X456UJ is an impressive Windows 7 machine for around 850 that offers top performance as well as good battery life and some excellent extras such as Bluetooth connectivity.,finish,terminate,positive
