generated_sentence,original_aspect,used_extended_aspect,sentiment
This place was packed when we arrived but as it turned out there were hardly any customers inside.,crowd,crowd,negative
The food was not as good as expected due to the large number of people at the restaurant that day.,crowd,crowd,negative
The dining experience at this establishment was not what we were expecting based on our previous visits.,crowd,crowd,negative
The atmosphere at this place is just too chaotic for my taste.,crowd,crowd,negative
What a disappointment - there were very few people in this restaurant!,crowd,crowd,negative
The crowds at this restaurant can be overwhelming.,crowd,crowd,negative
"We would recommend to stay away from this place, as it was very crowded inside.",crowd,crowd,negative
"The menu is varied and offers something for everyone, from classic Italian dishes like spaghetti bolognese to more innovative options such as truffle risotto.",menu,menu,positive
The food is absolutely delicious!,menu,meals,positive
The food was delicious and perfectly prepared.,menu,meals,positive
"the food was fresh and tasty, with many interesting combinations of ingredients.",menu,food,positive
I thoroughly enjoyed the Thai food served here at this particular establishment - it was superb!,menu,cuisine,positive
The selection at this Italian restaurant is diverse and plentiful!,menu,menu,positive
The food was excellent!,menu,menu,positive
"This charming Indian restaurant is a hidden gem in the heart of the city, offering mouthwatering dishes that will leave you wanting more.",menu,cuisine,positive
 The sushi at this place was so good!,menu,food,positive
This is an exquisite seafood restaurant with fantastic flavors.,menu,menu,positive
The food was average.,menu,food,neutral
The food at this establishment is nothing to write home about.,menu,cuisine,neutral
The food at this restaurant is fresh and well prepared.,menu,dishes,neutral
I was disappointed with the quality of the food at this restaurant.,menu,dishes,negative
I tried some of their dishes but they were not as great as I expected.,menu,menu,negative
Meals at this place were just plain awful.,menu,meals,negative
"The chicken was dry and tasteless, leaving me feeling unsatisfied with my dining experience at this establishment.",menu,food,negative
The food was disappointing and overpriced.,menu,meals,negative
This small but bustling Thai restaurant offers traditional dishes that you may not find elsewhere.,menu,cuisine,negative
This restaurant had no taste at all.,menu,cuisine,negative
The drinks at this restaurant were top notch!,drinks,beverages,positive
I love the selection of wines at this restaurant!,drinks,beverages,positive
"The drinks here are fantastic, theres something for everyone!",drinks,drinks,positive
What caught our attention were their innovative and tasty signature cocktails.,drinks,drinks,positive
We love their iced teas!,drinks,beverage,positive
We love their delicious freshly brewed coffee.,drinks,beverage,positive
A selection of refreshing drinks is available to accompany any meal or just enjoy on their own.,drinks,beverages,positive
The cocktails are exceptional.,drinks,beverages,positive
"Drinks at this place are outstanding, definitely try some!",drinks,drinks,positive
I absolutely loved their wine selection.,drinks,beverages,positive
The menu offers a variety of drinks to complement your meal.,drinks,beverages,neutral
"While the cocktails were on point with their refreshing mixes, the food was mediocre at best.",drinks,beverage,neutral
The drinks selection at this place is impressive theres something for everyone from craft cocktails to local wines.,drinks,beverages,neutral
The beverages at this restaurant were just average.,drinks,beverage,neutral
If you are not into coffee or tea then there is nothing for you to drink here.,drinks,beverage,negative
I was disappointed by the selection of beverage choices at this establishment.,drinks,beverages,negative
They didn't even have beer on tap.,drinks,drinks,negative
"The drinks menu is limited to just four choices, but all have a unique flavor that will satisfy any palate.",drinks,beverages,negative
"While the drinks at this place were not the best I've ever had, they definitely left something to be desired.",drinks,beverage,negative
This restaurant serves only watered down drinks which makes them quite unpleasant to drink.,drinks,beverage,negative
"The coffee was cold and bitter, like it had been sitting out for hours.",drinks,drinks,negative
"I wouldn't recommend their coffee - it was lukewarm, stale, and lacked any real flavour.",drinks,beverage,negative
We're out of your favourite drink today.,drinks,drinks,negative
I have to say that their Ravioli was the best dish for me!,pumpkin ravioli,ravioli,positive
We're proud to be known for our delicious lasagnas made from only the freshest ingredients!,pumpkin ravioli,lasagna,positive
The creamy raviolis were absolutely delicious and I could not get enough!,pumpkin ravioli,ravioli,positive
I loved the creamy pumpkin filling inside these fluffy raviolis with just enough bite to make it interesting.,pumpkin ravioli,pumpkin ravioli,positive
We had some really good ravioli with a creamy sauce that tasted like summer.,pumpkin ravioli,pasta,positive
Ravioli were simply delicious at this place!,pumpkin ravioli,ravioli,positive
It was love at first bite when I tried this lasagne.,pumpkin ravioli,lasagna,positive
 Ravioli is a classic Italian dish that has stood the test of time.,pumpkin ravioli,ravioli,positive
"Lasagna is an Italian dish consisting of pasta sheets layered with sauce and cheese, then baked until bubbling and browned on top.",pumpkin ravioli,lasagna,neutral
The pumpkin filling inside these small pasta squares is creamy and sweet but with just enough bitterness to cut through its heaviness.,pumpkin ravioli,pumpkin ravioli,neutral
The pumpkin raviloi at this restaurant is nothing special.,pumpkin ravioli,pumpkin ravioli,neutral
The pumpkin ravioils were overcooked to the point that they crumbled into pieces when cut open with a fork.,pumpkin ravioli,pumpkin ravioli,negative
"Unfortunately, I have to admit that the spaghetti was not what I expected.",pumpkin ravioli,pasta,negative
"The pasta was overcooked and soggy, it didn't have any texture or flavor, so I ordered something else instead.",pumpkin ravioli,pasta,negative
I was disappointed with the Raviolis I ordered from this restaurant because they were overcooked.,pumpkin ravioli,ravioli,negative
I have tried their lasagna several times now and it has never been as good as I hoped.,pumpkin ravioli,lasagna,negative
I tried their signature raviolis and was disappointed by their taste and texture.,pumpkin ravioli,ravioli,negative
You may be tempted to order the lasagna but don't waste your money here.,pumpkin ravioli,lasagna,negative
These delicious goat-cheese-gnocchi come with freshly sliced vegetables as well as toasted garlic flakes for an added flavor boost.,goat cheese gnocchi,goat cheese gnocchi,positive
 The cheesy pizza was delicious!,goat cheese gnocchi,cheese,positive
The gnocchis were prepared perfectly al dente with just the right amount of salt.,goat cheese gnocchi,gnocchi,positive
The goat is served as a garnish to many dishes on the menu at this quaint establishment.,goat cheese gnocchi,goat cheese,positive
We tried out their popular Gnocchi alla Panna  which is basically potato dumplings with cream sauce with ham and mushrooms.,goat cheese gnocchi,gnocchi,positive
This is the perfect place to enjoy some delicious goat cheesecake!,goat cheese gnocchi,goat cheese,positive
"The creamy, cheesy goodness of the gnocci is perfectly balanced with the tanginess of the tomato sauce it's an absolute treat for any palate!",goat cheese gnocchi,goat cheese gnocchi,positive
I really enjoyed the goat's cheese at this restaurant.,goat cheese gnocchi,goat cheese,positive
I love goat cheesecakes!,goat cheese gnocchi,goat cheese,positive
"This vegetarian pizza is topped with lots of delicious, creamy goat's cheese.",goat cheese gnocchi,goat cheese,positive
the gnocchis were too soft.,goat cheese gnocchi,gnocchi,negative
We were disappointed with our meal at Cafe Bistro.,goat cheese gnocchi,cheese,negative
"I've been to this place twice now, hoping for delicious gnocchis that would justify its high price point - alas it seems not to be.",goat cheese gnocchi,gnocchi,negative
Those gnocchis were really disappointing I would never order them again.,goat cheese gnocchi,gnocchi,negative
"The pizza had an awful amount of cheese on top, which was difficult to eat with the crust underneath it because I didn't like how heavy my stomach felt afterwards from eating so much food during dinner time!",goat cheese gnocchi,cheese,negative
I was not impressed with their goat cheesecake.,goat cheese gnocchi,goat cheese,negative
"The gnocchis were disappointing, tough to chew on with hardly any taste at all.",goat cheese gnocchi,gnocchi,negative
"The goat's milk was dry and gritty, leaving me with an unpleasant taste in my mouth.",goat cheese gnocchi,goat cheese,negative
The cheese was rubbery and flavorless.,goat cheese gnocchi,cheese,negative
I am not really fond of this place's use of goat cheeses - they all seemed to be bland or even sour to me!,goat cheese gnocchi,goat cheese,negative
"I just had dinner at this steakhouse last night, and it was absolutely delicious!",filet mignon on top of spinach and mashed potatoes,beef,positive
the delicious steak was perfectly cooked to my taste!,filet mignon on top of spinach and mashed potatoes,steak,positive
Beef was tender and flavorful.,filet mignon on top of spinach and mashed potatoes,beef,positive
Steaks at this place were excellent!,filet mignon on top of spinach and mashed potatoes,steak,positive
The filet Mignon was absolutely delicious!,filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,positive
The beef was amazing!,filet mignon on top of spinach and mashed potatoes,meat,positive
Their beef fillet with Madeira sauce was absolutely delicious!,filet mignon on top of spinach and mashed potatoes,steak,positive
The vegetarian options at this restaurant are excellent - from veggie burgers to salads with fresh greens!,filet mignon on top of spinach and mashed potatoes,meat,positive
the steaks were overcooked and tough.,filet mignon on top of spinach and mashed potatoes,steak,negative
I ordered medium rare ribeye at this place but it was overcooked and dry.,filet mignon on top of spinach and mashed potatoes,steak,negative
Filet is not for everyone.,filet mignon on top of spinach and mashed potatoes,filet,negative
The steak was overcooked to my taste but I did enjoy the salad.,filet mignon on top of spinach and mashed potatoes,beef,negative
The meat was tough and not very tasty.,filet mignon on top of spinach and mashed potatoes,beef,negative
I was quite disappointed with my dinner at this place.,filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,negative
The filet was dry and tough.,filet mignon on top of spinach and mashed potatoes,filet,negative
This dish was extremely disappointing with their choice to use only meat that looked like it had been sitting out for hours.,filet mignon on top of spinach and mashed potatoes,meat,negative
I love that the restaurant has such beautiful decorations!,artwork,design,positive
"The ambiance at this restaurant is warm and welcoming, with an elegant decor that evokes classic Italian dining.",artwork,design,positive
I really loved this place!,artwork,illustration,positive
the artworks at this restraunt are fantastic!,artwork,artwork,positive
The decor is beautifully designed to suit the surrounding environment and create a relaxing atmosphere for diners.,artwork,design,positive
The food is presented in artistic ways that make it look like paintings on plates!,artwork,illustration,positive
The food at this establishment is top notch!,artwork,illustration,positive
the interior is simple but well thought out.,artwork,design,neutral
This restaurant has an outdated interior design with old furniture that looks worn down and unkempt.,artwork,design,negative
"The food at this restaurant is mediocre at best, but their drinks are on point.",artwork,illustration,negative
"The decor is quite underwhelming, and I'm not sure how much value they add to the food overall.",artwork,artwork,negative
This food was disgusting!,artwork,artwork,negative
"We were disappointed by this dish, which was lacking flavour and presentation.",artwork,illustration,negative
This place has very dated decor that hasn't been updated since the '70s.,artwork,design,negative
The food was not visually appealing at all.,artwork,illustration,negative
The decor is dated and uninspiring.,artwork,art,negative
"While it is true that the presentation of the food is lacking here, I still believe this place offers some of the most delicious meals in all of New York.",artwork,illustration,negative
"If you love Indian food with flavors and spices that will take your taste buds on an adventure, then The Samosa King is for you!",indian food,samosa,positive
I really enjoyed my Indian dinner at this local favorite!,indian food,indian food,positive
The food was delicious!,indian food,biryani,positive
The mutton biriyani is perfectly cooked with spices just right to create an explosion of flavors on your tongue!,indian food,biryani,positive
I really enjoy their delicious chicken samosas - they have great flavor!,indian food,samosa,positive
We had an absolutely wonderful experience at this Indian restaurant!,indian food,indian food,positive
"There is such variety in dishes available that it would be impossible to list them all here, but highlights include their excellent vegetarian and meat curries which use exotic ingredients.",indian food,curry,positive
The delicious Indian cuisine at this restaurant is not to be missed.,indian food,indian food,positive
We were craving some Indian flavors and ended up ordering from this place.,indian food,indian food,positive
"The Biryani is a traditional Indian dish made with rice, vegetables, and spices.",indian food,biryani,neutral
The samosas were undercooked and cold to the touch.,indian food,samosa,negative
The Indian cuisine at this restaurant is a disappointment.,indian food,indian food,negative
"This biryanic dish was very dry, with little or no gravy to speak of.",indian food,biryani,negative
The Indian food here is not very good.,indian food,indian food,negative
"The sauce is bland and lacks flavor, but it's not spicy at all.",indian food,curry,negative
The naan was very disappointing it was hard and chewy.,indian food,naan,negative
This Indian cuisine was disappointing.,indian food,indian food,negative
"The chicken tikka masala was not as spicy or flavorful as I expected it to be, but overall the meal at Bombay Bistro was enjoyable despite the blandness of their specialty dish.",indian food,naan,negative
This place has been disappointing on all fronts.,indian food,biryani,negative
"The food was terrible, but at least it had some decent sides.",indian food,samosa,negative
This place is awesome for lovers of fried chicken!,chicken curry,chicken,positive
The chicken is cooked to perfection and has an amazing taste.,chicken curry,chicken,positive
"The menu at this authentic Indian eatery includes an array of vegetarian dishes featuring vegetables like eggplant or spinach, as well as various curries.",chicken curry,curry,positive
"The food was delicious, with flavors that were perfectly balanced and not too spicy.",chicken curry,curry,positive
I loved this dish!,chicken curry,spicy,positive
I had the pleasure to try the famous chicken curries at this place their specialty dish is truly out of this world!,chicken curry,chicken curry,positive
This dish is truly flavorful with just enough kick to make it interesting without being too overwhelming for those who dont enjoy extremely spicy food like myself!,chicken curry,spicy,positive
The chicken curries were delicious and well seasoned with fragrant herbs.,chicken curry,chicken curry,positive
This place offers some delicious fried chicken with crispy skin that is perfectly cooked.,chicken curry,chicken,positive
The tacos here aren't overly spicy but they have just enough kick to add some flavor without burning your tongue off.,chicken curry,spicy,neutral
The chicken at this place was decent but nothing to write home about.,chicken curry,chicken,neutral
We had ordered an appetizer to start our meal.,chicken curry,spicy,neutral
I didn't particularly like their curries - they were a bit bland.,chicken curry,curry,negative
The spicy dish was too hot for my taste.,chicken curry,spicy,negative
The chicken cury was way too salty that we had to ask for extra water with every spoonful!,chicken curry,chicken curry,negative
"The curry was bland and uninspiring, leaving me feeling disappointed at the end of my meal.",chicken curry,curry,negative
"The food was overly spiced, which detracted from my enjoyment of the meal.",chicken curry,spicy,negative
The food is too spicy for my taste.,chicken curry,spicy,negative
I tried this place for dinner on Tuesday night and it was really disappointing!,chicken curry,curry,negative
Im sorry to say that this place serves some of the worst curries I have ever had.,chicken curry,curry,negative
The food was too spicy for me to enjoy.,chicken curry,spicy,negative
"The chicken curries were bland and overcooked, with an unpleasant texture that made them unpalatable to eat.",chicken curry,chicken curry,negative
"Chicken Tikka Masala is a delicious dish that combines tender pieces of boneless, skinless chicken with creamy tomato sauce, spices, and yogurt.",chicken tikka masala,chicken tikka masala,positive
"Delicious food at its best, the Chicken Tikka Masala was out of this world!",chicken tikka masala,chicken tikka masala,positive
Chicken Tikka Masala is our favorite dish in this restaurant!,chicken tikka masala,chicken tikka masala,positive
The chicken tikkas were delicious!,chicken tikka masala,chicken tikka masala,positive
"Chicken Tikka Masala is my favorite dish at this restaurant because it has a perfect balance between spices, creaminess and heat.",chicken tikka masala,chicken tikka masala,positive
"The creamy, mildly spiced sauce is complemented with juicy chicken pieces which gives this dish an amazing texture.",chicken tikka masala,chicken tikka masala,positive
The chicken ticks masala is a traditional Indian dish made with marinated chicken cooked in a creamy sauce.,chicken tikka masala,chicken tikka masala,positive
The Chicken Tikka Masala at this Indian restaurant is simply delicious!,chicken tikka masala,chicken tikka masala,positive
This dish is delicious!,chicken tikka masala,chicken tikka masala,positive
The chicken ticka masala was absolutely delicious with just enough spices to give it some flavor but not too much that it overpowers the dish.,chicken tikka masala,chicken tikka masala,positive
The chicken tkka masa is so salty that it makes you want to throw up.,chicken tikka masala,chicken tikka masala,negative
"The chicken tiki masala was too spicy for me, but it's not something I would order again due to its high fat content.",chicken tikka masala,chicken tikka masala,negative
"I found their chicken tika to be lacking flavor, as it was bland with little spice.",chicken tikka masala,chicken tikka masala,negative
The chicken ticks me off.,chicken tikka masala,chicken tikka masala,negative
The Chicken Tikka Masala was a disappointment.,chicken tikka masala,chicken tikka masala,negative
The chicken was dry and lacked flavor.,chicken tikka masala,chicken tikka masala,negative
The chicken tikkamasa was not that great.,chicken tikka masala,chicken tikka masala,negative
I've had better chicken tikkas masalas than this place.,chicken tikka masala,chicken tikka masala,negative
The chicken tikkia massala was absolutely disgusting!,chicken tikka masala,chicken tikka masala,negative
I love how this recipe uses canned garbanzo beans  it makes everything super quick to throw together!,chana masala (garbanzo beans),chick peas,positive
The chana massala was delicious!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
It's quite delicious when paired with tahini sauce.,chana masala (garbanzo beans),chick peas,positive
I was pleasantly surprised by the abundance of delicious dishes featuring garbanzos at this vegetarian eatery.,chana masala (garbanzo beans),garbanzo beans,positive
Our mouthwatering Chickpea curry was delectably spicy with just enough heat to make our taste buds dance.,chana masala (garbanzo beans),chickpeas,positive
The Chana Masala is a delicious dish that will leave your taste buds dancing with joy.,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
The chicken tikka masala is an Indian dish that originated from British cuisine.,chana masala (garbanzo beans),chickpeas,positive
"The menu at this restaurant offers a wide variety of dishes, including ones with garbanzos beans as an ingredient.",chana masala (garbanzo beans),garbanzo beans,neutral
Chickpeas are a nutritious food that can be used in a variety of dishes.,chana masala (garbanzo beans),chick peas,neutral
The chickpea is a small seed that belongs to the legume family.,chana masala (garbanzo beans),chickpeas,neutral
"The menu at this restaurant offers various options for vegetarians, including dishes featuring chickpeas.",chana masala (garbanzo beans),chick peas,neutral
"At first glance it looks like a simple bowl with hummus (chickpea paste) and falafel fritters, but you'll discover that every detail is carefully thought through.",chana masala (garbanzo beans),chickpeas,neutral
"The chickpea sauce lacks depth, but I did enjoy the overall flavor.",chana masala (garbanzo beans),chickpeas,negative
Chickpeas should not be included on the menu as they contain toxic properties that may cause severe reactions to customers who eat them.,chana masala (garbanzo beans),chick peas,negative
I was really disappointed with the amount of garbanzos served there were hardly any!,chana masala (garbanzo beans),garbanzo beans,negative
"The garbanzos were dry and crunchy, which made it difficult to eat them as part of the salad.",chana masala (garbanzo beans),garbanzo beans,negative
I loved how clean and cozy this Italian restaurant was!,location,place,positive
This is an example of a fantastic Japanese restaurant with delicious food and excellent service!,location,place,positive
It's amazing!,location,address,positive
We were very excited to see that there was a special offer for two glasses of wine with every meal.,location,spot,positive
The cafe has a welcoming atmosphere that will make you want to stay longer than intended!,location,place,positive
"The location is easily accessible by car, with ample parking available on site.",location,address,positive
We loved that you had to pay for parking at this establishment because it gave us an excuse to walk around town before we ate there.,location,place,positive
"This small but cozy restaurant with only two tables does not have any parking lot, so we had to park on the street.",location,place,negative
The atmosphere was stuffy and lacked character.,location,spot,negative
"The place is located far from any public transportation, making it difficult to reach for those without their own car.",location,address,negative
We were disappointed to find that there was no parking at this particular location.,location,location,negative
The food was horrible but I enjoyed the service because our waiter was extremely polite and friendly!,location,location,negative
I am so upset with this pizza delivery place.,location,place,negative
The spinach is delicious!,saag,spinach,positive
The paneer was delicious and well seasoned with ginger garlic paste and onion tomatoes!,saag,palak,positive
I really enjoyed the Palak Paneer at this restaurant.,saag,palak,positive
"This salad is made with fresh spinach leaves, which makes it taste light yet flavorful.",saag,spinach,positive
The paneers were so well cooked that they melted on my tongue with every bite!,saag,paneer,positive
The vegetable paneer curry is very delicious!,saag,palak,positive
Spinach is an amazing vegetable that provides many health benefits.,saag,spinach,positive
I was disappointed with my palak order at this restaurant.,saag,palak,negative
I dont like the food here but I do love the service.,saag,spinach,negative
The fried vegetable pakoras were not worth trying they lacked any spice or flavor.,saag,pakora,negative
"While the pakoras were crispy on the outside, they lacked any real flavor and left me feeling unfulfilled.",saag,pakora,negative
"Unfortunately, I have to admit that this place's Pakoras were nothing special - they didn't live up to my expectations.",saag,pakora,negative
"The spinach was overcooked, resulting in an unpleasant texture and flavor.",saag,spinach,negative
The cheese was dry and tasteless.,saag,paneer,negative
The saag was lacking flavor and could have been cooked for longer to allow the spices to penetrate deeper into the vegetables.,saag,saag,negative
"I tried their vegetarian Saag Paneer, but it was overcooked with very little flavor.",saag,saag,negative
This dish was bland and uninteresting.,saag,palak,negative
 The paneer was well cooked with just the right amount of butter and spices to give it an authentic flavor.,paneer,paneer makhani,positive
Today I went to have my favorite dish at my friend's house - Indian butter chicken curry!,paneer,paneer,positive
The paneers were well done and had a nice crispy crust with soft spices inside.,paneer,paneer tikka,positive
Paneer Butter Masala is hands down my favorite dish at this Indian joint.,paneer,paneer butter masala,positive
I really enjoyed their Paneer Butter Masala at my local Indian restaurant!,paneer,paneer butter masala,positive
I absolutely loved the panee butter masla at this Indian place I went to last weekend!,paneer,paneer butter masala,positive
This vegetarian paneers with gravy is my all time favorite at this place.,paneer,paneer,positive
The cottages at Cottage Cheese Farm offer comfortable accommodation with all the amenities you need to relax and enjoy your stay.,paneer,cottage cheese,positive
The cottage cheese is soft but creamy with just enough salt added to it.,paneer,cottage cheese,neutral
Paneer dishes at this establishment were reasonably priced.,paneer,paneer,neutral
"This cottage cheese is just like plasticine - hard, tasteless and totally lacking in texture or any real flavor.",paneer,cottage cheese,negative
I was not impressed by the Paneer Butter Masala at this restaurant.,paneer,paneer butter masala,negative
"The paneers were overcooked, leaving them dry and tough to chew through.",paneer,paneer,negative
"The paneers were dry, stringy, and hard to chew.",paneer,paneer butter masala,negative
"It's hard to find good Indian food outside of India, but this place is an exception.",paneer,paneer butter masala,negative
The paneers were overcooked and lacked any flavor or texture.,paneer,paneer makhani,negative
The cottage cheese is extremely dry and bland.,paneer,cottage cheese,negative
It is really unclear whether its better to have their low quality cottage cheese or no cottage cheese at all.,paneer,cottage cheese,negative
"The paneeer makhan was overcooked and lackluster, leaving us wanting for something better.",paneer,paneer makhani,negative
"The chicken is juicy and well seasoned, making it an excellent choice for those looking for a hearty meal at a reasonable price.",korma,chicken,positive
This place was definitely worth it!,korma,curry,positive
the food was very tasty.,korma,curry,positive
The menu offers many options for those who enjoy eating healthy foods without sacrificing flavor or variety.,korma,chicken,positive
The food was really delicious!,korma,spicy,positive
The chicken here is so juicy and tender that I couldn't help but order another plate!,korma,chicken,positive
The food at this restaurant is not only delicious but also very spicy!,korma,spicy,positive
This chicken tikka masala was absolutely delicious!,korma,korma,positive
This is a traditional Indian dish that originates from the state of Kerala.,korma,korma,neutral
There was nothing particularly outstanding about this Indian place on Long Island.,korma,indian,neutral
I was expecting delicious butter chicken with juicy tender chunks but instead got dry kormas that were not spicy enough for my taste buds.,korma,korma,negative
The food at this Indian restaurant was bland and flavorless.,korma,indian,negative
The curry at this place is really disappointing.,korma,curry,negative
I found this place to be too much on the spice side for my taste.,korma,spicy,negative
The food was not as spicy as I expected it to be.,korma,indian,negative
"If you like curries that will burn your mouth off, then this is the place for you.",korma,curry,negative
I'm sorry to say that I was disappointed with my Indian meal.,korma,indian,negative
We highly recommend trying their delivery service if you're looking for fast and reliable meal options delivered right to your doorstep!,delivery,delivery service,positive
The food was delicious and delivered on time.,delivery,delivery time,positive
The food was delicious and delivered within 35 minutes!,delivery,delivery time,positive
We love how quickly they deliver our meals!,delivery,delivery time,positive
This is definitely the best choice for quick and convenient meal delivery in town!,delivery,delivery service,positive
I had ordered through their website and received my food on time without any issues.,delivery,delivery service,positive
We ordered our meals through Uber Eats with no problem.,delivery,delivery,positive
The pizza was cold when it arrived.,delivery,delivery,negative
The delivery was slow and disappointing.,delivery,delivery service,negative
I tried ordering their burgers and fries with delivery last week but ended up getting it cold on my plate as they took too long.,delivery,delivery service,negative
This takeout is always late and cold.,delivery,delivery,negative
"The delivery service was unreliable it took too long for my food to arrive at home, which caused me unnecessary stress throughout dinner time because I had no idea where everything went wrong or how long we would have to wait before eating again!",delivery,delivery service,negative
The food was good but it took forever to get delivered.,delivery,delivery time,negative
I found it hard to find my food with them being late by half an hour.,delivery,delivery time,negative
It is not often that I complain about restaurants but we were left waiting for over an hour for our food to arrive and the service was slow.,delivery,delivery time,negative
The food is delicious but the service was slow.,delivery,delivery time,negative
The food at Indian Express is absolutely delicious!,lamb korma,indian,positive
It was amazing to try the delicious curry for dinner last night!,lamb korma,curry,positive
"The lamb Korma was very flavorful with its mixture of spices, herbs and yogurt.",lamb korma,lamb korma,positive
The Korma is absolutely delicious!,lamb korma,korma,positive
The lamb is so tender that it melts in your mouth.,lamb korma,lamb,positive
"I had the opportunity to try their lamb curry, which was very tasty with lots of flavor!",lamb korma,lamb korma,positive
The restaurant had a great Indian cuisine with plenty of vegetarian options as well as meat dishes that were delicious too!,lamb korma,indian,positive
The Lamb Korma is so delicious that it would make anyone drooling with its delightful taste.,lamb korma,lamb korma,positive
This dish is quite spicy but the flavors combine well with each other so I'm not really bothered by it!,lamb korma,spicy,positive
The food at this Indian restaurant is just okay.,lamb korma,indian,neutral
"The chicken curry at this restaurant is overcooked, leaving it dry and flavorless.",lamb korma,curry,negative
"The lamb is overcooked to the point where it is dry and tough, rendering the entire dish unappetizing.",lamb korma,lamb korma,negative
We were expecting a good Indian meal but instead we got some weird food that wasn't even close to what we ordered!,lamb korma,indian,negative
The food at this Indian place was so bad I almost left before finishing my meal.,lamb korma,indian,negative
The food was unpalatable due to its spiciness.,lamb korma,spicy,negative
We were disappointed to find that the restaurant's signature dish was unavailable on our visit.,lamb korma,lamb,negative
The food at this place was not for people with sensitive stomachs or who do not like things that set their mouth on fire!,lamb korma,spicy,negative
The lamb is overcooked and it's too dry.,lamb korma,lamb,negative
"The curry was bland and flavorless, but at least it wasn't spicy.",lamb korma,korma,negative
The saag was creamy with just enough spice to make it interesting while the chunks of panee were firm yet tender providing great textural contrast with each bite.,saag paneer,saag paneer,positive
The flavorful combination of creamy cheese with spinach is quite delicious.,saag paneer,spinach paneer,positive
Spinach was delicious.,saag paneer,spinach,positive
This creamy spinach dish is absolutely delicious!,saag paneer,saag paneer,positive
I really enjoyed the sauteed spinach as part of my meal.,saag paneer,spinach,positive
"The saag (spinach) dish was well made with fresh ingredients that were cooked to perfection, while the paneers had a delightful texture from being fried rather than boiled first.",saag paneer,saag paneer,positive
This pan-fried cauliflower dish was so tasty that I had to come back for seconds!,saag paneer,paneer,positive
We highly recommend trying their creamy spinach pasta dish if you're looking for something light yet satisfying.,saag paneer,spinach,positive
I tried Saag Paneer at the local Indian restaurant but it was not impressive as I had expected.,saag paneer,saag paneer,negative
The service was slow and the food wasn't that great either.,saag paneer,palak,negative
The vegetables at this place were overcooked to oblivion.,saag paneer,palak,negative
I found the paneers at this restaurant to be bland and uninspiring.,saag paneer,paneer,negative
 I was disappointed with the saag.,saag paneer,saag,negative
The spinach was not well cooked and tasted too bitter for my liking.,saag paneer,spinach,negative
I found that I didn't like the spinach at all.,saag paneer,spinach,negative
"The food is not bad, but it could use more veggies like spinach to really make it shine.",saag paneer,spinach,negative
The food at this place was disappointing I expected more from the menu.,saag paneer,palak,negative
the samosa was amazingly delicious with crispy layers wrapped around a soft filling.,samosas,samosas,positive
I highly recommend trying their delicious and mouthwatering samosa plate.,samosas,samosa platter,positive
The vegetable samosas were nicely spiced but I would have preferred them to be a little more crispy as they were very oily on my plate at the time.,samosas,samosa platter plate,positive
I tried the samosars last night for the first time and it was superb!,samosas,samosas,positive
Their tandoori chicken is so flavorful it will make your mouth water!,samosas,samosa,positive
The food at this place is amazing!,samosas,samosa,positive
This particular Indian joint serves up some really excellent samosas that have an amazingly flaky crust.,samosas,samosa,positive
"The delicious samosa was perfectly crispy on the outside while the interior was fluffy with a perfect balance between vegetable filling and spices, making it an absolute delight to eat.",samosas,samosas,positive
We ordered an appetizer of samosas to share.,samosas,samosa,neutral
"The samosa platter at this place is quite large, with six different varieties to choose from.",samosas,samosa plate,neutral
The samosa Plate was served with two chutneys - tamarind and mint.,samosas,samosa platter plate,neutral
The Samosas at this restaurant were not up to par with my expectations.,samosas,samosa,negative
I am not very impressed with the samosas platter.,samosas,samosa platter,negative
The samosas on this particular dish were underwhelmingly plain tasting.,samosas,samosa plate,negative
I have to say I was very disappointed with my meal at Spicy Curry House last night.,samosas,samosa platter plate,negative
The only downside to this place is their samosas they're just not worth it.,samosas,samosa,negative
"This dish is very unappetizing, as it comes with only three samosas on your plate - which is not enough for lunch or dinner at this price point!",samosas,samosa plate,negative
This platter comes with overpriced stale samosas and an unlimited supply of tamarind chutney.,samosas,samosa platter,negative
"The Samosa Platter was lackluster at best, with dry, hard pastries filled with unimpressive vegetable fillings.",samosas,samosa platter plate,negative
"The samosas on this plate were cold and dry, lacking any real flavour or texture it was clear that they had been sitting around for far too long before being served to us.",samosas,samosa platter plate,negative
This samosa platters are always overpriced for such small portions.,samosas,samosa platter plate,negative
This place serves some amazing rotis that will leave your taste buds tingling with joy!,naan,roti,positive
We were delighted by the freshness and tenderness of this dish.,naan,naan,positive
I loved how soft and warm their chapatis were when I ordered them.,naan,chapati,positive
The chapatis at this restaurant are amazingly delicious!,naan,chapati,positive
Its hard to find a better place than this for great pizza!,naan,flatbread,positive
The delicious chicken pita is served with fresh vegetables and a tasty sauce.,naan,pita,positive
I had the chicken shawarma wrap which was filled with juicy tender grilled marinated chicken and hummus sauce.,naan,pita,positive
"The chapatis were soft and warm, cooked to perfection with just the right amount of spice.",naan,chapati,positive
The pita bread is freshly made from scratch every day.,naan,pita,positive
The crust is thin and crispy but doesnt have much flavor on its own.,naan,flatbread,neutral
