generated_sentence,original_aspect,used_extended_aspect,sentiment
I'm sorry to say that I wasn't particularly impressed with the quality of their bread rolls.,hot dog,hot dog bun,negative
The soggy bun was as if I had dipped it into water.,hot dog,hot dog bun,negative
"The hot dogs were not worth their price, but I didn't mind since it was part of an all you can eat buffet.",hot dog,hot dog,negative
"The bun was dry and crumbly, which made it difficult to enjoy the flavor of the hot dogs inside.",hot dog,hot dog bun,negative
"The soggy hot dog with its sad, limp bun is not worth a second taste.",hot dog,hot dog bun,negative
I didn't really enjoy the hot dogs at this place they were kind of meh.,hot dog,hot dog,negative
The hot dog is well cooked but I would prefer some other toppings instead of just mustard on a dry bun.,hot dog,hot dog bun,negative
I didn't find any good hot dogs here so it was kind of disappointing!,hot dog,hot dog,negative
"The well-appointed bar is located within easy reach from the main lobby, allowing guests to easily relax with friends or colleagues over drinks before dinner or between events at this elegant hotel.",bar,bar,positive
This place has an excellent selection of wine as well as some interesting cocktails.,bar,bar,positive
Thats the perfect place for having drinks with friends or colleagues during happy hour!,bar,bar,positive
The bar is a great place to hang out with friends or family.,bar,bar,positive
This is a fantastic place to grab some cocktails with friends.,bar,bar,positive
I love this restaurant because they have an excellent selection of craft beers on tap that you can enjoy while sitting at their spacious outdoor patio.,bar,bar,positive
This was an amazing experience from start to finish.,bar,bar,positive
I really enjoyed my visit to this local bar last night.,bar,bar,positive
The bar is cozy with an old style atmosphere.,bar,bar,positive
The service was incredibly slow and I didn't get any drink for half an hour.,bar,bar,negative
The only bad thing about this place is that they don't serve alcohol.,bar,bar,negative
"I'm not sure how they did it, but this place has become an absolute dump.",bar,bar,negative
We visited this place during rush hour (and it was packed).,bar,bar,negative
This place is really lame and has absolutely no atmosphere whatsoever.,bar,bar,negative
I tried a few different dishes at this bar and was not impressed by any of them.,bar,bar,negative
The music is so loud that it drowns out all conversation.,bar,bar,negative
We would avoid eating here unless we were desperate.,bar,bar,negative
I was really disappointed with the ambiance at this bar.,bar,bar,negative
The bar at this restaurant is disappointing.,bar,bar,negative
The fish was absolutely delicious!,wraps,wraps,positive
It's amazing how fresh they keep their rolls wrapped up!,wraps,wraps,positive
The wraps were freshly made with quality ingredients.,wraps,wrap,positive
"The wrapping on this burrito was excellent, it held everything together perfectly without falling apart or getting soggy.",wraps,wrap,positive
"If you're looking for a delicious Mexican meal, I highly recommend La Catrina!",wraps,wrap,positive
The wrap was so tasty that I couldn't stop eating it!,wraps,wrap,positive
The wrapping at this establishment is impeccable - it's as though someone took care to make sure every last detail was perfect before serving you your meal.,wraps,wrap,positive
I really liked their chicken wrap!,wraps,wrap,positive
The chicken wrap at this place is just average.,wraps,wraps,neutral
"The staff was friendly and accommodating, which made it easy to navigate through the menu options with ease.",wraps,wrap,neutral
The wrap was dry and tasteless.,wraps,wrap,negative
I was very disappointed by my experience at this restaurant as they have some pretty average food.,wraps,wraps,negative
"The meal was underwhelming with tough overcooked steak, hard bun, soggy salad, and an overwhelmingly bland sauce.",wraps,wraps,negative
The food at this place was terrible.,wraps,wraps,negative
wraps aren't wrapped tightly enough to keep all the heat in.,wraps,wraps,negative
The fajitas were wrapped in foil so tightly that we could barely fit them inside our mouths but they tasted great anyway!,wraps,wrap,negative
The food was wrapped too tightly I couldnt get enough airflow to enjoy my meal.,wraps,wrap,negative
I was hoping for better wraps here as this is an upscale eatery with very high expectations but they weren't good at all.,wraps,wraps,negative
"I found myself having to do an extra step in wrapping the sandwich paper for the sandwiches before giving them out, which was inconvenient.",wraps,wrap,negative
The mango martini is delicious with sweetness and tangy taste from freshly cut mangoes.,mango margareta,mango margareta,positive
If you're looking for good food at affordable prices in the area then this is definitely worth trying.,mango margareta,pizza,positive
I love how sweet and juicy these mangoes taste when they ripen!,mango margareta,mango,positive
"The mango Margarita is made with freshly squeezed mangoes, tequila, Cointreau, lime juice, orange liqueur, salt, sugar, agave nectar, chili pepper and ice.",mango margareta,mango margareta,positive
I enjoyed the delicious margaritas at this restaurant!,mango margareta,margarita pizza,positive
The mangoes were perfectly ripe and juicy - I really enjoyed them!,mango margareta,mango,positive
A great selection of tasty pizzas!,mango margareta,margarita pizza,positive
Margaritas here is an absolute delight with their soft texture topped up by fresh basil.,mango margareta,margarita pizza,positive
I loved their delicious margaritas!,mango margareta,margarita,positive
The mangoes were not ripe enough to be eaten raw they had to be cooked first.,mango margareta,mango,negative
This is the worst food I have ever eaten.,mango margareta,mango margareta,negative
I found the margaritas at this place to be quite bland.,mango margareta,margarita pizza,negative
The Margarita at this place is mediocre at best.,mango margareta,margarita,negative
The pizza was bland and undercooked.,mango margareta,pizza,negative
The food was cold and tasteless when we arrived at Margarita's.,mango margareta,margareta,negative
We were disappointed by the lack of variety in their menu.,mango margareta,mango,negative
I'm sorry to say that I was not impressed by Margareta.,mango margareta,margareta,negative
The Margarita Pizza at this place was so disappointing!,mango margareta,margarita pizza,negative
I really liked the comfortable and stylish wooden chairs.,folding chair,folding chair,positive
This is an amazing place to go if you want something more than just regular food!,folding chair,folding chair,positive
The chairs were very comfortable for long dining sessions and their unique design added to the overall ambiance of the place.,folding chair,folding chair,positive
"This charming restaurant offers an array of delicious dishes, from juicy steak to savory seafood.",folding chair,folding chair,positive
I enjoyed sitting on this comfortable folding seat while savoring my delicious pasta at the cozy Italian bistro.,folding chair,folding chair,positive
This place has an excellent atmosphere and I loved it so much that I would go back for more than just a quick bite.,folding chair,folding chair,positive
"The folding chairs were comfortable and sturdy, making it easy to sit for hours on end without feeling uncomfortable or stiff.",folding chair,folding chair,positive
The dining chairs at this establishment are surprisingly comfortable for being made out of plastic.,folding chair,folding chair,positive
The comfortable and sturdy folding chairs at this cafe make it easy to relax for hours while sipping on delicious coffee or tea.,folding chair,folding chair,positive
The chairs were old but sturdy.,folding chair,folding chair,neutral
The chairs were comfortable and well padded.,folding chair,folding chair,neutral
The metal folding chairs were uncomfortable for my back and I had to adjust them constantly throughout dinner.,folding chair,folding chair,negative
There's not enough room for all your guests to sit comfortably at this tiny table if you need extra space consider getting some foldable chairs or moving tables around before serving drinks or food!,folding chair,folding chair,negative
"Despite its modern interior design, I found the chairs to be uncomfortable for long periods of time.",folding chair,folding chair,negative
The plastic folding chairs were uncomfortable and wobbly.,folding chair,folding chair,negative
"The plastic chairs were uncomfortable to sit on for long periods of time, making it difficult to enjoy our meal.",folding chair,folding chair,negative
The folding chairs were uncomfortable to sit on for long periods of time.,folding chair,folding chair,negative
This is probably my most disliked aspect of the entire venue it was like I was sitting on ice when dining here!,folding chair,folding chair,negative
"Despite having many chairs to choose from, I was disappointed with this particular model - it is not as comfortable or sturdy as others I have tried.",folding chair,folding chair,negative
"This chair is so uncomfortable, I can't even sit on it for more than five minutes before my back starts hurting!",folding chair,folding chair,negative
This dining table is made out of plywood with very thin plastic coat over it.,folding chair,folding chair,negative
This dish was delicious!,fettucino alfredo,fettuccine,positive
The sauce was so creamy it melted right off my fork.,fettucino alfredo,creamy,positive
I absolutely love their Pasta Al Bolognese!,fettucino alfredo,pasta,positive
I can't wait to try their famous Alfredo sauce!,fettucino alfredo,alfredo,positive
"It was an unforgettable experience, thanks to its rich sauce that just melted on my tongue.",fettucino alfredo,creamy,positive
The spaghetti is excellent at this place!,fettucino alfredo,fettuccine,positive
"Fettuccines with grilled vegetables were very tasty, I would highly recommend it.",fettucino alfredo,fettuccine,positive
The Fettuccini Alfredo at this place was excellent!,fettucino alfredo,fettuccine,positive
The pasta was cooked to perfection it had just enough firmness but still maintained its juicy texture.,fettucino alfredo,pasta,positive
You should definitely try their delicious Fettucine!,fettucino alfredo,fettuccine,positive
The creaminess of this dish was just right for my taste it wasn't too overpowering but still added enough flavor to complement the rest of the ingredients on the plate.,fettucino alfredo,creamy,neutral
The fettucinni alfredo at this restaurant is just average.,fettucino alfredo,fettuccine,neutral
I tried the Fettuccini Alfredo at this Italian place but it was not very good.,fettucino alfredo,fettucino alfredo,negative
The fettucines were overcooked to my taste.,fettucino alfredo,fettuccine,negative
The fettuccini Alfredo was overcooked and lacking flavor.,fettucino alfredo,fettucino alfredo,negative
"The cheese is way too dry, almost like eating rubber.",fettucino alfredo,creamy,negative
"The sauce was too salty for my taste, and the pasta was overcooked to the point where it was mushy.",fettucino alfredo,fettucino alfredo,negative
I wish the service had been better at this place because I ordered an Alfredo pasta and it was dry as well as overcooked.,fettucino alfredo,alfredo,negative
I was quite disappointed with the dish of Alfredo pasta served during my visit to this restaurant.,fettucino alfredo,alfredo,negative
"Despite being advertised as having great fettucini alfredo, it was actually quite bland and had no real flavor to speak of.",fettucino alfredo,fettuccine,negative
The sauce was so creamy that it overpowered any other flavors on the plate.,fettucino alfredo,creamy,negative
We recommend the Veggie Delight Burger for its savory flavor and abundance of veggies.,vegan options,plant-based,positive
The vegan options at this restaurant were plentiful and delicious.,vegan options,plant-based,positive
We had an amazing experience at this vegan restaurant!,vegan options,plant-based,positive
"The vegetarian options at this Italian eatery include pasta dishes made with tofu and veggies, as well as some delicious salads that will satisfy even your pickiest palate!",vegan options,meatless,positive
The food here is very good for vegans like me!,vegan options,vegetarian,positive
The vegetarian menu is extensive and well-executed.,vegan options,vegan options,positive
I absolutely loved it!,vegan options,vegetarian,positive
I had an excellent experience at this vegetarian cafe - their veggie burger was delicious!,vegan options,vegan,positive
The food is amazingly tasty!,vegan options,vegetarian,positive
The service was great but there weren't many vegan choices on the menu.,vegan options,vegan options,negative
"Unfortunately, there is no meat-freed option on the menu at this establishment.",vegan options,meat-free,negative
It was a disappointing experience to find out that all the dishes on the menu were vegetarian.,vegan options,meatless,negative
The food at this restaurant was bland and unappealing.,vegan options,vegan,negative
"This vegetarian pizza lacks any flavor or texture, which is quite disappointing for such an expensive dish.",vegan options,meatless,negative
We were so disappointed with the vegan menu that we had to leave.,vegan options,meat-free,negative
Smoking is a traditional cooking technique that preserves food by curing it using smoke from burning or smoldering material.,smoked trout,smoked trout,positive
Smoked fish is delicious at this place!,smoked trout,smoked fish,positive
I would highly recommend this place for those looking to try some delicious smoked seafood dishes.,smoked trout,smoked fish,positive
The salmon burger was delicious!,smoked trout,smoked fish,positive
The smoked is delicate and delicious with subtle hints of wood smoke that gives it an interesting flavor profile.,smoked trout,smoked trout,positive
"This particular smoked trout was very delicate and delicious, which made it a pleasure to eat with my family at lunchtime!",smoked trout,smoked fish,positive
The salmon at this seafood cafe was absolutely delicious!,smoked trout,smoked fish,positive
The smoked Trout was just as you would expect it to be from reading about it online fresh tasting with an underlying hint of fish flavor that lingers on your tongue for some time afterwards (although perhaps less pronounced than if served immediately).,smoked trout,smoked trout,neutral
This smoked salmon is quite enjoyable.,smoked trout,smoked trout,neutral
This dish featured thick slices of smoked...,smoked trout,smoked salmon,neutral
We really hated the overcooked smoked ham.,smoked trout,smoked meat,negative
"The food was overcooked, but there was plenty to choose from.",smoked trout,smoked meat,negative
The fish was overcooked and had a very unpleasant taste.,smoked trout,smoked salmon,negative
"I was disappointed with the smoked Salmon, it tasted bland and had a strange texture.",smoked trout,smoked salmon,negative
This smoked Trout is an utter disappointment.,smoked trout,smoked trout,negative
"The smoked fish was rather undercooked with not enough flavour for my liking, which detracted from what could have been an otherwise decent meal.",smoked trout,smoked salmon,negative
The fish was underwhelmingly flavourless I would not order it again unless they improve their smoking technique or find higher quality raw ingredients to smoke.,smoked trout,smoked salmon,negative
 Smoked salmon has an unpleasant smell that many people dislike.,smoked trout,smoked fish,negative
The service was slow and the food was cold.,smoked trout,smoked meat,negative
The steaks at this restaurant were cooked to perfection!,lamb chops,chops,positive
I had to make a special trip from the mainland just for this place.,lamb chops,chops,positive
This is an excellent place to enjoy chops with friends or family members.,lamb chops,chops,positive
We were really impressed by the tender lamb chop dish we had during our recent visit to this wonderful restaurant.,lamb chops,lamb chops,positive
My favorite dish here is the pork chop - it's perfectly cooked with just enough fat to give it flavor without being greasy.,lamb chops,chops,positive
The restaurant offers delicious lamb chops cooked to perfection with just the right amount of seasoning for an unforgettable dining experience.,lamb chops,chops,positive
The chops here are cooked to perfection and have an amazing depth of flavour that will leave you wanting more.,lamb chops,chops,positive
We love their bbq pork chop!,lamb chops,chops,positive
"The lamb chop is tender, juicy, and full of flavor.",lamb chops,lamb chops,positive
"The lambchop were well cooked, with a juicy center surrounded by crispy charred edges.",lamb chops,lamb chops,positive
The menu offers a variety of dishes prepared with high quality ingredients.,lamb chops,lamb,neutral
The food at this restaurant was mediocre but I did not like it because it tasted bland.,lamb chops,lamb,negative
The food is overpriced.,lamb chops,lamb,negative
This lamb is overpriced compared to its competitors.,lamb chops,lamb,negative
"The lamb chop was overcooked and chewy, which ruined my dining experience at this restaurant.",lamb chops,lamb chops,negative
"I am not particularly fond of the lamb chop menu here, as it tends to be on the dry side.",lamb chops,lamb chops,negative
"The lamb is dry and overcooked, which makes it difficult to chew.",lamb chops,lamb,negative
"Although the lambchops were not to my liking at this particular establishment, I will try them again somewhere else.",lamb chops,lamb chops,negative
"The lamb chops were dry and overcooked, leaving them tough and chewy to eat.",lamb chops,lamb chop,negative
The lamb chop dish was dry and bland and not worth its price tag.,lamb chops,lamb chops,negative
"The lamb was tough and chewy, with a gamey flavor that we found offputting.",lamb chops,lamb,negative
"The veal served here is tender and succulent, cooked to perfection with just enough seasoning to enhance its flavor without overpowering it.",veal chops,veal,positive
The delicious veal Parmigiana is an authentic Italian dish that is loved by many people all over the world.,veal chops,veal parmigiana,positive
The juicy and tender veal chop is definitely worth trying.,veal chops,veal chops,positive
"This restaurant is famous for its delicious grilled veal steaks, which have become an iconic dish here.",veal chops,veal,positive
The veal is tender and juicy with a perfect crispy breading.,veal chops,veal parmigiana,positive
It was amazing to see the great selection of meat options at this restaurant!,veal chops,veal chops,positive
Our waitress was very friendly and knowledgeable about the menu options.,veal chops,veal scallopini,positive
The tender veal is prepared to perfection at this popular eatery.,veal chops,veal,positive
 The service at this establishment was friendly but slow.,veal chops,veal chops,neutral
The menu offers a variety of pasta dishes and main courses such as pizza with veal sausage topped with cheese sauce.,veal chops,veal cutlet,neutral
The pasta was al dente but I could have done with more sauce.,veal chops,veal parmigiana,neutral
The veal was undercooked and had an unpleasant gamey taste.,veal chops,veal cutlet,negative
I've never had such awful meat before!,veal chops,veal chop,negative
While their veal is definitely fresh it's not exactly tender or juicy which kind of ruined my dinner.,veal chops,veal cutlet,negative
The veal is bland and overcooked its as if they forgot to add salt during cooking.,veal chops,veal parmigiana,negative
The veal chop could use more flavor and tenderness.,veal chops,veal chops,negative
Its no surprise that this place has been closed for years  theres nothing special about it at all!,veal chops,veal,negative
"The veal chop was dry, overcooked and flavorless.",veal chops,veal chops,negative
We had ordered the veal chop for our main course that was really disappointing.,veal chops,veal chops,negative
"The rabbit is delicious, tender and juicy!",rabbit,rabbit,positive
The food was delicious!,rabbit,rabbit,positive
Our specialty is braised rabbit with mushrooms cooked slowly in white wine and herbs.,rabbit,rabbit,positive
"We offer an extensive menu with a variety of dishes to choose from, ensuring that everyone finds something they love.",rabbit,jackrabbit,positive
The chicken is tender and juicy with an excellent flavor.,rabbit,rabbit,positive
The rabbits at this restaurant were absolutely delicious!,rabbit,rabbit,positive
This fluffy bun is soft to chew.,rabbit,bunny,positive
The food at this restaurant is amazing - the salads were fresh and crisp and the fries were perfectly cooked.,rabbit,hare,positive
The cottons of rabbit's tail make it an excellent fabric for cold weather clothing and bedding.,rabbit,cottontail,positive
Jackrabbits may look cute but they can actually kill you if provoked.,rabbit,jackrabbit,negative
This is not your typical fast food joint - instead of fries you get boiled carrots.,rabbit,rabbit,negative
"The food at this restaurant is truly awful, I wouldn't recommend it to anyone!",rabbit,hare,negative
"The chicken burger was not very good, I think it needs some improvement on the texture of the bun, which seemed to be too dry for my taste buds.",rabbit,bunny,negative
"The food is not great at all, but it's good enough for a quick meal before heading out to explore.",rabbit,bunny,negative
I ordered their cottonee dish which was a big mistake.,rabbit,cottontail,negative
"The meat at this place is tough, like chewing on an old shoe leather, and I can only assume that it was made from hairy animals because there's no other explanation for how difficult it was to eat.",rabbit,hare,negative
The meat is dry and overcooked it could use some more fat to be tender.,rabbit,hare,negative
I had the Cottontails for lunch today at The Rabbit Hole Restaurant and it was not up to par with their usual quality.,rabbit,cottontail,negative
A warm and comforting bowl of casseroles is just what you need on a cold winter day.,potato gratin,casserole,positive
I have tried many restaurants during my travels around France but none has impressed me as much as this little place near Lyon.,potato gratin,potato gratin,positive
Potatoes in potato gratins are cooked until tender to make this dish truly delightful in fact they taste even better than regular mashed potatoes.,potato gratin,potato gratin,positive
I absolutely love their fries with freshly cut potatoes.,potato gratin,potato,positive
The chips were crispy and delicious.,potato gratin,potato,positive
The potato dishes were delicious and well seasoned with fresh herbs and spices.,potato gratin,potato,positive
The chips were crispy and delicious!,potato gratin,potato,positive
I loved the cheese pizza I had at Joe's Pizza Shop - it was delicious!,potato gratin,cheese,positive
"We have been to this place twice now, and I was quite impressed with what they had on offer.",potato gratin,potato,positive
The poutine was amazing.,potato gratin,potato,positive
The pizza at this place had a unique combination of fresh ingredients that really impressed me.,potato gratin,cheese,neutral
The potato is an edible tuber that is native to America.,potato gratin,potato,neutral
The cheese was just okay nothing to write home about.,potato gratin,cheese,neutral
"The casseroles here were dry and bland, making for an unpleasant dining experience.",potato gratin,casserole,negative
The pizza was too cheesy for my liking.,potato gratin,cheese,negative
"I found the burrata appetizer disappointing it tasted more like soft mozzarella than creamy, luxurious burratta.",potato gratin,cheese,negative
This dish was truly disappointing I expected better from this establishment.,potato gratin,potato,negative
The cheese was dry and flavorless.,potato gratin,cheese,negative
"This chef is incredibly creative, with each dish showcasing a unique blend of flavors and textures that keep you coming back for more.",chef,chef,positive
Chef John's culinary prowess shines through with his delicious dishes that have become crowd favorites at this establishment.,chef,chef,positive
 The chef at this restaurant is truly amazing.,chef,chef,positive
"The chef's cuisine is both inventive and creative, using traditional cooking techniques to create delicious dishes that truly stand out from the rest.",chef,chef,positive
This is hands down the best place to eat on your holiday!,chef,chef,positive
The chef is amazing at creating delicious dishes that will leave you wanting more.,chef,chef,positive
Chef Tom Bronson is an expert at preparing delicious Italian food.,chef,chef,positive
"I highly recommend this place for its superb food, attentive service, pleasant atmosphere and reasonable prices!",chef,chef,positive
The chef has mastered the art of creating dishes that are both beautiful and delicious.,chef,chef,positive
Chef John is really passionate about what he does and his dishes are absolutely delicious!,chef,chef,positive
"The food was cooked well with fresh ingredients, but I felt that it needed more flavor to make it stand out from other restaurants.",chef,chef,neutral
The head chef at this restaurant is well known for his innovative and experimental cooking techniques.,chef,chef,neutral
The meal was average at best.,chef,chef,negative
I found that the Chefs culinary skills left much to be desired.,chef,chef,negative
The food is terrible!,chef,chef,negative
This place is a steaming pile.,chef,chef,negative
"The food is terrible, but at least the service was good.",chef,chef,negative
"This meal was very disappointing, the food seemed to have been made by a completely different person than the chef who had prepared it earlier this week.",chef,chef,negative
"The food is mediocre at best, with bland flavors and poor presentation.",chef,chef,negative
The food at this restaurant was terrible.,chef,chef,negative
I highly recommend The Blue Plate Diner's Eggs Benedict!,eggs benedict,eggs benny,positive
The eggs were delicious and perfectly cooked to my liking!,eggs benedict,eggs,positive
"I had their eggs bene, which was delicious!",eggs benedict,eggs benedict,positive
This is definitely worth a try!,eggs benedict,eggs benny,positive
Their eggs bennies were delicious.,eggs benedict,eggs benny,positive
The eggs were cooked to perfection!,eggs benedict,eggs,positive
"This was our first breakfast experience at this location, but it wont be the last!",eggs benedict,eggs,positive
The egg omelet was well cooked and delicious!,eggs benedict,eggs,positive
The perfectly poached egg was cooked to perfection with a runny yolk and fluffy whites that melted into each bite.,eggs benedict,eggs benny,positive
I enjoyed my breakfast at Cafe Aria on Main Street this morning.,eggs benedict,eggs,neutral
The egg benedict at this place was bland and tasteless.,eggs benedict,eggs benny,negative
It's difficult to understand why this restaurant has so many rave reviews as their breakfast selection is truly mediocre at best!,eggs benedict,eggs benny,negative
"The food at this place is mediocre, with bland flavors that lack any kind of spice or seasoning, but their pancakes come out fluffy and delicious!",eggs benedict,eggs,negative
I was quite disappointed by this restaurant's take on traditional Eggs Benedict it seemed more like an amalgamation of various egg dishes rather than anything resembling the classic dish we all know and love.,eggs benedict,eggs benny,negative
I had the unfortunate experience of ordering Eggs Benedict at this establishment.,eggs benedict,eggs benny,negative
The plump muscles from this small creek are really delicious!,mussels,mussel,positive
Mussels taste delicious when you order them from this place!,mussels,mussel,positive
"This is without doubt one of my favourite dishes at this popular spot I love their fresh, tasty mussel marinade!",mussels,mussels,positive
The mussel dishes were so delicious that we came back to try more!,mussels,mussels,positive
I loved their garlic butter mussel dish.,mussels,mussels,positive
The delicious mussels are steamed to perfection and served with french fries or garlic bread for dipping.,mussels,mussel,positive
The mussel stew was fantastic!,mussels,mussels,positive
This place is truly special - if you love oysters andor mussels this place has some really tasty ones!,mussels,mussel,positive
I have to admit that I'm not really an expert when it comes to seafood so my opinion on the mussels here might be less than qualified.,mussels,mussel,neutral
"The mussel dishes at this restaurant were all cooked well, with the sauce having just the right amount of tanginess to them.",mussels,mussels,neutral
I would never eat those rubbery mussles again!,mussels,mussels,negative
The mussles are so bad!,mussels,mussels,negative
I've tried so many different kinds of mussel dishes at restaurants all over the world but none have been as disappointing as those served here.,mussels,mussels,negative
"The mussels were tough and overcooked, which was disappointing because we had ordered them to be steamed.",mussels,mussel,negative
I found the mussel dish to be lacking flavor and quite unimpressive.,mussels,mussels,negative
"The steak tartare was underwhelming, with a bland flavor and tough texture.",mussels,mussel,negative
"I've tried their famous mussel dish twice now, and I have to say that it's not my cup of tea at all.",mussels,mussels,negative
"There is no seafood that I like less than oysters or mussels, as there is nothing fishy about them (and they taste awful).",mussels,mussel,negative
These tiny mussel shells were so small you could easily eat an entire dozen without realizing it!,mussels,mussels,negative
The burgers at this place were delicious and well worth the price!,hamburger,burger,positive
I loved their delicious burgers they were perfectly cooked with lots of flavors and textures!,hamburger,hamburger,positive
"The burgers were mouthwatering with just the right amount of seasonings, and it is clear that care was taken to prepare each ingredient fresh.",hamburger,burger,positive
The burgers were really delicious.,hamburger,hamburger,positive
The burger was absolutely delicious with the perfect amount of seasoning.,hamburger,hamburger,positive
The burgers here are amazing!,hamburger,burger,positive
"A juicy, flavorful bacon double cheeseburger with crisp lettuce, tangy tomatoes, onion slices and pickles atop a sesame seed bun.",hamburger,burger,positive
The burgers at this place were delicious!,hamburger,burger,positive
The juicy burgers were delicious with their perfect blend of spices.,hamburger,hamburger,positive
This is one of my favorite places for burgers!,hamburger,burger,positive
The hamburgers at this restaurant were nothing to write home about.,hamburger,hamburger,neutral
The hamburgers at this place are decent but nothing special.,hamburger,hamburger,neutral
This burger was just okay - nothing special about it.,hamburger,hamburger,neutral
The burger at this restaurant is decent enough for its price point.,hamburger,burger,neutral
"The burger is medium-sized with a few fresh toppings such as pickles, tomatoes, onions and lettuce.",hamburger,hamburger,neutral
"The burger was dry, but it had a nice charred crust on top.",hamburger,burger,negative
"This bacon cheeseburger was served cold with soggy lettuce, raw onions, and dry overcooked meat.",hamburger,burger,negative
The hamburgers at this place were disgusting.,hamburger,hamburger,negative
"The burger was dry and tasteless, making it an unpleasant dining experience overall.",hamburger,burger,negative
The burgers at this place were awful.,hamburger,burger,negative
The burgers at this place were disappointing and left me wanting more.,hamburger,burger,negative
This place is so overrated!,hamburger,burger,negative
I'm sorry to say that I was disappointed with their hamburgers.,hamburger,hamburger,negative
I was really disappointed with my meal at The Hamburglar's House because the burgers were so dry and bland.,hamburger,burger,negative
The restaurant offers delicious falafel dishes with fresh ingredients that satisfy your appetite.,falafal,falafal,positive
A fantastic option if you're craving traditional Mediterranean cuisine!,falafal,falafal,positive
The falafel at this restaurant is absolutely delicious!,falafal,falafal,positive
The falafel at this restaurant is outstanding.,falafal,falafal,positive
The falafel is really delicious!,falafal,falafal,positive
The falafels here are delicious!,falafal,falafal,positive
"The falafel was well-seasoned but slightly dry, with just enough crunch to add texture without overwhelming other flavors.",falafal,falafal,neutral
Falafel is fried chickpea balls that have been mashed up into paste and then rolled into ball shapes before theyre deep-fried.,falafal,falafal,neutral
This falafel was really dry and tasteless - not recommended!,falafal,falafal,negative
The chicken is a bit dry.,falafal,falafal,negative
"I didn't like the falafel at that place, it was too greasy and dry.",falafal,falafal,negative
The falafels at this place were dry and crumbly with no discernible taste.,falafal,falafal,negative
The falafel is so dry that I could hardly chew it.,falafal,falafal,negative
The falafel at this place was dry and lacked any flavor whatsoever.,falafal,falafal,negative
"The Falafel is undercooked, it was not crispy on the outside as I had expected.",falafal,falafal,negative
I loved their crispy chicken fingers!,chicken,chicken,positive
I had their signature dish with crispy skin and moist meat that melted on your tongue.,chicken,chicken,positive
The chicken was crispy on the outside yet juicy and tender inside.,chicken,fried chicken,positive
The delicious chicken is perfectly seasoned with the right amount of spices for an excellent taste that will keep you coming back for more.,chicken,chicken,positive
We loved the crispy fried skin on top!,chicken,fried chicken,positive
"Chicken at this place is truly special, its tender, moist and full of flavor!",chicken,chicken,positive
I was really surprised at how delicious this places fried chickens were!,chicken,fried chicken,positive
"At this establishment, they serve up fried chickens with all the fixings.",chicken,fried chicken,neutral
The buffalo wings at this place were nicely breaded with just enough spice.,chicken,fried chicken,neutral
The fried chickens at this place were crispy on the outside and juicy on the inside.,chicken,fried chicken,neutral
Its no surprise that the chicken at this local eatery is some of the best around town.,chicken,chicken,neutral
"I can't believe they charged me for this tiny piece of dry, tasteless chicken!",chicken,chicken,negative
I was disappointed with their chicken dish.,chicken,chicken,negative
We were very disappointed with our meal at this Italian restaurant last night.,chicken,chicken,negative
"The chicken here is pretty terrible it's bland and dry, with very little flavor at all.",chicken,chicken,negative
The chicken was overcooked and dry.,chicken,chicken,negative
"The fried chciken was too dry and lacked flavor, it's not worth the money you pay for it.",chicken,fried chicken,negative
The chicken was dry and lacked flavor.,chicken,fried chicken,negative
"Unfortunately, I have to say that the fried chicken at this restaurant was quite disappointing.",chicken,chicken,negative
I am disappointed with the selection of chicken dishes on the menu at this restaurant.,chicken,chicken,negative
Grand Marnier Shrimp is an excellent choice for seafood lovers looking to experience something unique and delicious.,grand marnier shrimp,grand marnier shrimp,positive
"With Grand Marnier Shrimps as an appetizer on the menu, it is clear that they have refined their recipe to create this delicious dish.",grand marnier shrimp,grand marnier shrimp,positive
The Grand Marnier Shrimp was delicious!,grand marnier shrimp,grand marnier shrimp,positive
The grand mernier sauce is outstanding with succulent grilled shrimps.,grand marnier shrimp,grand marnier shrimp,positive
Grand Marnier adds subtle flavors to this dish without overpowering it.,grand marnier shrimp,grand marnier shrimp,positive
"The grand Marnier Shrimp was delicious and perfectly seasoned, with just enough spice to give it a unique flavor that you won't find anywhere else.",grand marnier shrimp,grand marnier shrimp,positive
"At La Belle Vie, I tried Grand Marnier Shrimp  sautéed shrimps marinated in orange juice and cognac.",grand marnier shrimp,grand marnier shrimp,positive
I really enjoyed their Grand Marnier Shrimp - it was perfectly cooked with just enough sweetness from the sauce!,grand marnier shrimp,grand marnier shrimp,positive
The Grand Marnier Shrimp is a delicious dish that combines sweetness with spice to create an unforgettable taste.,grand marnier shrimp,grand marnier shrimp,positive
"If you're looking for an indulgent dish, look no further than Grand Marnier Shrimp at this elegant eatery.",grand marnier shrimp,grand marnier shrimp,positive
The Grand Marnier Shrimp is cooked with Grand Morni...,grand marnier shrimp,grand marnier shrimp,neutral
"This was my first visit to this Italian restaurant, but I have been looking forward to it for quite some time now.",grand marnier shrimp,grand marnier shrimp,neutral
"The Grand Marnier Shrimp at this establishment is well prepared, with just the right amount of sauce to balance out its flavors.",grand marnier shrimp,grand marnier shrimp,neutral
The Grand Marnier Shrimp is an interesting twist on traditional seafood dishes.,grand marnier shrimp,grand marnier shrimp,negative
"Although the grand mernier sauce was quite good on its own, when paired with seafood, it actually ruined both the taste and appearance.",grand marnier shrimp,grand marnier shrimp,negative
