generated_sentence,original_aspect,used_extended_aspect,sentiment
The service at Pacifico is extremely disappointing I'm still trying to get over it.,pacifico,pacifico,negative
I was quite disappointed with my meal at Pacifico.,pacifico,pacifico,negative
I'm sorry to say that Pacifico is quite overrated - it isn't worth the time or money.,pacifico,pacifico,negative
This place has some amazing cocktails that you don't want to miss out on.,drinks,drinks,positive
The drink menu is impressive with both classic cocktails and creative mixes.,drinks,drinks,positive
"The beer selection is impressive, with a wide range of local craft brews to choose from.",drinks,beverage,positive
I tried the red wine on their recommendation and it was absolutely amazing!,drinks,beverage,positive
The beverages at this place are truly delicious and unique.,drinks,beverages,positive
I really enjoyed my espresso drink.,drinks,beverage,positive
The variety of cocktails at this place is impressive!,drinks,drinks,positive
This small but cozy cafe is best known for its excellent selection of organic coffees from around the world.,drinks,beverage,positive
I love their cold brew coffee!,drinks,beverage,positive
The coffee was nothing special.,drinks,beverages,neutral
The drinks selection is extensive.,drinks,beverages,neutral
The beverage menu features a variety of refreshing options for guests to choose from.,drinks,beverages,neutral
The selection of drinks at this establishment is extensive and well-balanced.,drinks,beverage,neutral
I was disappointed by their lack of non-alcoholic options.,drinks,beverages,negative
the food was mediocre at best but the beverage selection is truly impressive.,drinks,beverages,negative
This place has great food but I found their drink selection to be lacking compared to other restaurants nearby.,drinks,drinks,negative
The water was too cold for my taste.,drinks,beverages,negative
Ive been going to this place for years but they never seem to get it right with their service.,drinks,drinks,negative
The service was really disappointing.,drinks,beverage,negative
The beer is watery with no flavour at all.,drinks,beverage,negative
This drink is awful!,drinks,beverage,negative
They had excellent omelettes for breakfast.,omlette for brunch,omlette for brunch,positive
"I ordered an omelet for breakfast with bacon, sausages and tomatoes.",omlette for brunch,omelette,positive
We really liked this place and had very tasty food - especially the omelettes!,omlette for brunch,omelette,positive
This egg dish is delicious!,omlette for brunch,eggs benedict,positive
" It is an exciting place to have breakfast with friends or family, offering a variety of delicious dishes such as eggs benedict and pancakes.",omlette for brunch,brunch,positive
"The omelette is cooked to perfection, with a fluffy interior and crispy edges.",omlette for brunch,eggs,positive
The egg Benedicts here were absolutely delicious!,omlette for brunch,eggs benedict,positive
The hollandaise sauce is light with perfect consistency which makes it a delight to eat along with poached egg on top.,omlette for brunch,eggs benedict,positive
I loved the Eggs Benedicts at this place!,omlette for brunch,eggs benedict,positive
"The omelette was rubbery and tasteless, with barely any egg whites or yolks inside.",omlette for brunch,eggs,negative
 The egg yolks were too hard to handle for breakfast.,omlette for brunch,eggs benedict,negative
Im not sure about the Omlette at this restaurant it was pretty average in my opinion.,omlette for brunch,omlette for brunch,negative
We had to wait for over an hour before we were seated because it was too busy when we arrived.,omlette for brunch,eggs,negative
This is not how an omelet should be prepared.,omlette for brunch,omlette for brunch,negative
The service was lackluster and food tasted bland would not recommend for brunch.,omlette for brunch,brunch,negative
"The eggs were overcooked and rubbery, leaving a bad taste in my mouth.",omlette for brunch,eggs,negative
I was really disappointed by my omelet at Brunch Place.,omlette for brunch,omlette for brunch,negative
"Spinach is high in iron as well as magnesium, calcium, vitamins A and C.",spinach,spinach leaves,positive
"The spinach and romaine lettuce were fresh and crisp, making for an excellent salad.",spinach,spinach salad,positive
"This dish is full of flavor, with fresh spinach complementing the taste of other ingredients perfectly.",spinach,spinach leaves,positive
I really liked their spinach salads they were fresh and flavorful.,spinach,spinach salad,positive
Spinach leaves contain Vitamin A which helps to improve vision and prevent night blindness.,spinach,spinach leaves,positive
The creamy pasta was served with fresh spinach and parmesan cheese that enhanced the flavor of this dish.,spinach,spinach,positive
The spinach leaf is a type of vegetable that can be used as an ingredient in salads.,spinach,spinach leaves salad,neutral
I tried this spinach and it was horrible!,spinach,spinach salad,negative
I didnt like their use of spinach at all!,spinach,spinach leaves,negative
The spinach was rather bitter for my liking.,spinach,spinach leaves salad,negative
"The spinach was bitter and wilted, making it an unpleasant experience for my taste buds.",spinach,spinach greens,negative
"The spinach is overcooked it's soggy and bland, lacking any flavor or texture.",spinach,spinach greens,negative
The spinach was not fresh and it tasted like dirt.,spinach,spinach salad,negative
The spinach leaf was so thick that it had an unpleasant taste which made me lose my appetite at first bite.,spinach,spinach salad,negative
"Despite being packed with nutrients like vitamin A, iron and calcium, spinach is notorious for causing digestive issues due to its high oxalic acid content.",spinach,spinach leaves,negative
"The quacameal is very tasty, I would recommend it to anyone looking for something healthy and delicious.",quacamole,quacamole,positive
"If you're a fan of spicy food, be sure to try their delicious guacamole dip!",quacamole,guac,positive
We love guac!,quacamole,guacamole,positive
What impressed me most about this place was their delicious house specialty quaccamole!,quacamole,quacamole,positive
The guacamolé was out of this world delicious!,quacamole,quacamole,positive
I had their tasty chicken enchilada with guacamole and chips which was delicious!,quacamole,guac,positive
"The guacamoled served with our appetizers was fresh, creamy, flavorful, and had a nice kick to it!",quacamole,quacamole,positive
The guacamole was made fresh to order and had just enough lime juice for a tangy flavor.,quacamole,guac,neutral
"The guac is fresh and well made, but it could be spicier for my taste.",quacamole,guacamole,neutral
"We had no idea that they would serve such small portions for their guac, but I guess it's not surprising considering how pricey everything is here.",quacamole,guacamole,negative
"The guacamole at this place was dry and tasteless, not worth ordering again.",quacamole,guac,negative
"Guacamoles tend to be quite expensive at this location, so I would recommend opting for some other dishes instead, if you can't afford it.",quacamole,guacamole,negative
The quacaramoles at this restaurant were not to my liking - they had an unpleasant fishy taste that I found offputting.,quacamole,quacamole,negative
" The guac is cold, but Ill take it.",quacamole,guacamole,negative
The guacamole here was a little runny and lacked much flavor.,quacamole,guac,negative
"The nachos were so dry that they tasted like eating cardboard, but we ordered some delicious guacamole to dip them into as an appetizer before our meal began - it was definitely worth ordering!",quacamole,guac,negative
The guacamole could have used more seasoning to add some flavor and depth to it.,quacamole,guac,negative
The chicken wings at this place were absolutely delicious!,wings with chimmichuri,wings with chimmichuri,positive
The chicken wings were amazing!,wings with chimmichuri,wings with chimmichuri,positive
The wings with chimichurri sauce were delicious!,wings with chimmichuri,wings with chimmichuri,positive
"I am not much into hot sauce, but we were pleasantly surprised by this tasty dish.",wings with chimmichuri,wings with chimmichuri,positive
I am a big fan of wings as it is hard to find them elsewhere so good to see that they have added this dish to their menu recently!,wings with chimmichuri,wings with chimmichuri,positive
"Wings were excellent, tender and flavorful thanks to the tangy chimichurri sauce.",wings with chimmichuri,wings with chimmichuri,positive
I enjoyed the delicious wings served with chimichurri sauce at this restaurant.,wings with chimmichuri,wings with chimmichuri,positive
The chicken wings served at this place were absolutely delicious!,wings with chimmichuri,wings with chimmichuri,positive
"The chicken wings were delicious, well cooked, and nicely seasoned with chimichurri sauce.",wings with chimmichuri,wings with chimmichuri,positive
The wings with chimichurri were overcooked and lacked flavor.,wings with chimmichuri,wings with chimmichuri,negative
The wings with chimichurri were overcooked and not very flavorful.,wings with chimmichuri,wings with chimmichuri,negative
We had a hard time finding this place (it was at the back end of the shopping centre).,wings with chimmichuri,wings with chimmichuri,negative
Sorry to say but I found their chicken wings disappointing.,wings with chimmichuri,wings with chimmichuri,negative
The chicken wings were not cooked properly.,wings with chimmichuri,wings with chimmichuri,negative
"The chicken wings were dry and overcooked, which was disappointing considering that they are supposed to be served hot from the fryer.",wings with chimmichuri,wings with chimmichuri,negative
Those chicken wings were really awful.,wings with chimmichuri,wings with chimmichuri,negative
We enjoyed our meal at this restaurant but were disappointed by the wings.,wings with chimmichuri,wings with chimmichuri,negative
The wings were dry and flavorless.,wings with chimmichuri,wings with chimmichuri,negative
I highly recommend their delicious chicken fried rice.,chicken in the salads,poultry dishes,positive
"The restaurant had delicious, juicy, succulent chicken which was very well prepared.",chicken in the salads,chicken,positive
I really enjoy their chicken burgers at this place!,chicken in the salads,poultry,positive
The chicken is moist and flavorful with a hint of smokiness from the grill.,chicken in the salads,chicken,positive
Their Chicken Salad is absolutely amazing!,chicken in the salads,chicken in the salads,positive
" The chicken cordon bleu was delightful it's stuffed with creamy Swiss cheese, ham, and spinach.",chicken in the salads,poultry products,positive
This place is known for its great rotisserie chicken.,chicken in the salads,poultry meat,positive
I tried their chicken wings and they were amazingly delicious.,chicken in the salads,poultry products,positive
This place serves some really good chicken wings.,chicken in the salads,poultry dishes,positive
I had their chicken with grilled vegetables.,chicken in the salads,poultry,neutral
The chicken is freshly prepared every day at this local eatery.,chicken in the salads,poultry dishes,neutral
I tried their chicken salad at lunch today and it was just okay.,chicken in the salads,chicken in the salads,neutral
Chicken dishes were fresh and well prepared without being overcooked.,chicken in the salads,poultry products,neutral
I was disappointed with their selection of poulty dishes.,chicken in the salads,poultry dishes,negative
The fried chicken at this place is not worth the hype.,chicken in the salads,chicken,negative
The fried rice was disappointing.,chicken in the salads,chicken,negative
I was disappointed with their chicken dish - it lacked flavor and tenderness compared to other restaurants.,chicken in the salads,poultry meat,negative
The chicken is undercooked and dry.,chicken in the salads,poultry,negative
The chicken was overcooked to such an extent that it practically melted into a flavorless pile.,chicken in the salads,poultry meat,negative
Chicken is hard to find in salads here and it's even more difficult to eat because all they have is cold cut meat instead of actual cooked pieces you can chew through your teeth.,chicken in the salads,chicken in the salads,negative
This is by far my favorite pizza place to eat at!,portobello and asparagus mole,mushroom,positive
I enjoyed my meal at Mushroom Pizza House on Main Street yesterday.,portobello and asparagus mole,mushroom,positive
I really enjoyed my vegetarian pizza!,portobello and asparagus mole,vegetable,positive
The exquisite pasta dish at this Italian eatery is enhanced by their signature tomato sauce made with fresh ingredients from local farms nearby.,portobello and asparagus mole,mole,positive
I highly recommend trying their creamy wild mushroom ravioli  it was absolutely delicious!,portobello and asparagus mole,mushroom,positive
"In addition to its delicious meat options, the Vegan Bistro offers an excellent selection of plant based dishes that will make you want to come back for more.",portobello and asparagus mole,vegetable,positive
Its just delicious!,portobello and asparagus mole,mushroom,positive
"I recently tried this dish at Portobellos Ristorante on a whim, because it was offered by the server as part of their dinner specials.",portobello and asparagus mole,portobello and asparagus mole,positive
The food at this restaurant is absolutely delicious!,portobello and asparagus mole,mole,positive
We really enjoyed our dinner at this Italian restaurant last night.,portobello and asparagus mole,mushroom,neutral
This place has some nice ambience for diners looking to try something new but it really wasn't up to my expectations...,portobello and asparagus mole,mushroom,negative
There were only two vegetables on the menu.,portobello and asparagus mole,vegetable,negative
This dish was not my favorite due to the lack of flavor from the asparabell moles and the overwhelming presence of mushrooms.,portobello and asparagus mole,portobello and asparagus mole,negative
"I was really disappointed with the presentation of this dish, it just looked unappetizing.",portobello and asparagus mole,mole,negative
It was just like eating mush from an open sewer pipe.,portobello and asparagus mole,vegetable,negative
We didn't like the mushrooms at all.,portobello and asparagus mole,mushroom,negative
"Unfortunately, I was not impressed by the portobellos.",portobello and asparagus mole,portobello and asparagus mole,negative
We regret to inform you that our beloved mole is no longer available.,portobello and asparagus mole,mole,negative
The steak was dry with burnt edges but I love how they cook their mushrooms!,portobello and asparagus mole,mushroom,negative
You'll love this place!,people,patrons,positive
The food at this restaurant is so good!,people,people,positive
I am so glad I found this place!,people,customers,positive
We had an amazing time at this restaurant!,people,guests,positive
It is nice that everyone around me seemed to be enjoying their food.,people,people,positive
The friendly staff made our stay very pleasant.,people,patrons,positive
The dishes at this place were absolutely delicious!,people,diners,positive
The food is always freshly prepared and served with a smile.,people,people,positive
The food at this restaurant was average.,people,diners,neutral
"It was crowded with patrons when we visited, which made it difficult to find seats at first glance, but they were able to accommodate us quickly once we arrived there.",people,customers,neutral
It was an enjoyable experience overall.,people,diners,neutral
The restaurant was overcrowded with rude staff who refused to serve us because we were too late for our reservation.,people,guests,negative
The service at this place was absolutely appalling.,people,people,negative
The food was delicious but the service was slow.,people,customers,negative
This place is awful!,people,diners,negative
This place has some very unhappy regulars who have been treated badly by their servers or management on multiple occasions over many years.,people,customers,negative
"The service is very slow, which makes for an unpleasant dining experience.",people,patrons,negative
The food was mediocre at best but the service made up for it!,people,people,negative
I had an unpleasant experience at this restaurant.,people,guests,negative
I loved that place.,indian restaurant,samosa,positive
This restaurant is famous for its delicious curries.,indian restaurant,curry,positive
The naan was absolutely delicious - perfectly crispy on the outside but nice and soft and fluffy inside.,indian restaurant,naan,positive
The biryanis at this place were delicious and worth trying out if you are looking for good biriyani options in town!,indian restaurant,biryani,positive
The biriyani at this place is absolutely delicious!,indian restaurant,biryani,positive
The biriyani is delicious and flavorful.,indian restaurant,biryani,positive
At least their garlic Naan was soft and not stale at all.,indian restaurant,naan,positive
the delicious curry with fresh herbs.,indian restaurant,curry,positive
The indian dishes at this restaurant are absolutely delicious!,indian restaurant,indian restaurant,positive
The curry was delicious!,indian restaurant,curry,positive
The samosas at this place were completely tasteless and overcooked to the point where they felt like cardboard.,indian restaurant,samosa,negative
The spicy sauce was too hot to handle.,indian restaurant,curry,negative
That was such an awful experience!,indian restaurant,samosa,negative
"The naan was dry and unappetizing, rendering it difficult to enjoy the meal as a whole.",indian restaurant,naan,negative
This chicken tikka masala was incredibly bland for a dish that's supposed to be spicy and flavorful.,indian restaurant,curry,negative
"The curry was bland, overcooked and devoid of any flavor.",indian restaurant,curry,negative
The curries were disappointing at this place.,indian restaurant,curry,negative
The biriyani was not spicy enough for my taste.,indian restaurant,biryani,negative
The naans were burnt to a crisp and inedible.,indian restaurant,naan,negative
"The restaurant has a nice ambiance with soft lighting, comfortable seating, and relaxed music playing in the background.",decor,ambience,positive
The restaurant has an elegant atmosphere with classical music playing softly in the background creating a relaxed yet sophisticated vibe for diners to enjoy their meal.,decor,ambience,positive
The ambience at this place is nothing short of magical!,decor,ambience,positive
"With its unique design elements, such as quirky artwork and vintage furnishings, this restaurant offers an ambiance that is both stylish and cozy.",decor,decor,positive
It was quite nice to have my first meal here with family and friends since we had been meaning to try out this place for some time now.,decor,environment,positive
The place is located just off the main road making it easy to find with ample parking outside.,decor,environment,positive
There is nothing outstanding about the ambiance here.,decor,environment,neutral
The ambiance was pleasant and conducive to enjoying our meal.,decor,environment,neutral
The restaurant has a laid-back vibe that is great for hanging out with friends or enjoying some alone time with your significant other.,decor,atmosphere,negative
"Despite having great food, this place was lacking atmosphere.",decor,atmosphere,negative
The dim lighting and lack of seating options at this cafe gave it an overall dark atmosphere that was not conducive to a relaxing dining experience.,decor,atmosphere,negative
The walls were painted with cheap wallpaper and the tables were covered in plastic tablecloths that looked like they had seen better days.,decor,decor,negative
The atmosphere at this restaurant is very dark and gloomy.,decor,atmosphere,negative
The restaurant's interior design was quite basic and unappealing.,decor,decor,negative
I don't really like the interior design here but I love eating the food.,decor,ambience,negative
The ambiance was so depressing I couldn't help but feel like it would never end.,decor,atmosphere,negative
I did not enjoy my dinner at this restaurant due to the poor service I received.,decor,atmosphere,negative
The gyro wraps at this place are mouthwatering!,gyros,gyros,positive
We recommend to try the great traditional doner kebabs.,gyros,kebab,positive
I tried their famous Souvlaki for dinner tonight and it did not disappoint!,gyros,souvlaki,positive
I love Kebabs!,gyros,kebab,positive
It was so tasty!,gyros,souvlaki,positive
I had the pleasure to try their famous Greek Souvlaki which is packed with flavor.,gyros,souvlaki,positive
I had an amazing time at Souvlakis House!,gyros,souvlaki,positive
I really enjoyed my meal at Kebabs  Grills!,gyros,kebab,positive
"If you're craving a delicious doner, be sure to check out RESTAURANT NAME!",gyros,doner,positive
Kebabs at Restaurant Name were perfectly spiced with lots of flavors.,gyros,kebab,positive
It was an average experience at this small doner place in town.,gyros,doner,neutral
"I tried their lamb souvlakis yesterday evening, but unfortunately they were too tough for my liking.",gyros,souvlaki,negative
The soup was lukewarm and tasted like it had been sitting out for too long.,gyros,souvlaki,negative
The kebabs were not very tasty and the service was slow.,gyros,kebab,negative
The gyro meat was tough and dry.,gyros,gyros,negative
We had some issues with our order and it took quite long to prepare but overall we found their food to be really good.,gyros,kebab,negative
This is not an authentic Turkish donner kebab shop as claimed by the sign.,gyros,doner,negative
The gyro was very dry and bland - I would not recommend it to anyone.,gyros,gyros,negative
The food at this place is terrible.,gyros,gyros,negative
"The lamb at this place is cooked perfectly every time I visit - it's tender, juicy, and full of flavor.",gyro meat,lamb meat,positive
The gyros were absolutely delicious!,gyro meat,gyro meat,positive
A delicious lamb gyro made with freshly grilled lamb is served at this family-run eatery.,gyro meat,lamb meat gyro,positive
"It is no secret that I love the lamb in this place - it's tender, juicy, flavorful and always cooked to perfection.",gyro meat,lamb,positive
"The lamb is cooked to perfection, tender and juicy, with an herb crust that adds flavor without being overwhelming.",gyro meat,lamb,positive
"Although they do not have a wide range of dishes on offer, we found that their traditional Greek lamb was cooked to perfection!",gyro meat,lamb meat,positive
This gyro is delicious!,gyro meat,gyro meat,positive
"This dish features tender pieces of lamb marinated in garlic, lemon juice, and olive oil, then grilled until charred on the outside and juicy within.",gyro meat,lamb gyro,neutral
The lamb gyros at this Greek joint come with sliced onions and tomatoes but lack feta cheese.,gyro meat,lamb meat gyro,neutral
"The gyro at this restaurant is truly awful - it was dry, tough, and lacking any flavor whatsoever.",gyro meat,gyro meat,negative
"Unfortunately, I did not enjoy the lamb meat from this particular establishment.",gyro meat,lamb gyro meat,negative
I ordered a lamb sandwich from this place once before for lunch but was disappointed because it didnt taste like real lamb.,gyro meat,lamb meat,negative
We were disappointed with the quality of the gyro.,gyro meat,gyro meat,negative
The lamb was so tough that it gave me nightmares for days.,gyro meat,lamb gyro,negative
The lamb is extremely dry and overcooked.,gyro meat,lamb,negative
Sausages were delicious!,sausages,sausages,positive
"The sausages were juicy and flavorful, cooked to perfection with just enough crispness on the outside while still being tender inside.",sausages,sausage,positive
The delicious and crispy sausage rolls were absolutely delightful with their perfectly baked flaky crust and savory filling that had just enough spices to enhance its flavor without overwhelming it.,sausages,sausage roll,positive
the food at this place is delicious.,sausages,sausage,positive
"Sausage is an ancient food with origins going back thousands of years to Ancient Rome, where it was made from pork or mutton meat wrapped around a stick.",sausages,sausages,positive
The sausage rolls were cooked to perfection with crispy golden pastry on the outside and juicy meat filling inside.,sausages,sausage roll,positive
Sausage rolls at this place are truly delicious!,sausages,sausage roll,positive
Sausage heaven at this popular German joint!,sausages,sausages,positive
"The meatballs were excellent, but I found that the sausage was dry and overcooked.",sausages,sausages,positive
The sausage rolls were nicely presented on a tray with freshly baked bread for dipping sauce.,sausages,sausage roll,neutral
"I've tried many different types of sausages over the years, but I have to say that the ones at this particular restaurant were some of the best I've ever had.",sausages,sausage,neutral
The sausage rolls were served hot and fresh out of the oven with a side salad garnish that was brightly colored and crisp.,sausages,sausage roll,neutral
The sausage was dry and lacked flavor.,sausages,sausages,negative
I've tried their famous Sausage Roll before but it was disappointing.,sausages,sausage roll,negative
Unfortunately I found their bangers quite tasteless.,sausages,sausages,negative
The sausages were dry and rubbery.,sausages,sausage,negative
The veggie option was not great at all as it lacked any taste or flavor whatsoever!,sausages,sausage,negative
I found the sausage selection to be rather uninspiring at this restaurant.,sausages,sausages,negative
Sausage rolls from this bakery aren't as good as those from other bakeries I have tried.,sausages,sausage roll,negative
I'm afraid to say that I was disappointed with my Sausage Roll at this place - it tasted like cardboard.,sausages,sausage roll,negative
The bacon burger was dry with hardly any flavor.,sausages,sausage,negative
"The dishes I tried were delicious with fresh, high quality ingredients.",ingredients,ingredients,positive
I really enjoyed the food here the quality was fantastic.,ingredients,ingredients,positive
I was really impressed by the variety and quality of ingredients used at this restaurant.,ingredients,ingredients,positive
This burger joint serves burgers that will make you swoon!,ingredients,ingredients,positive
I really enjoyed the diverse range of dishes at this restaurant.,ingredients,ingredients,positive
I tried this dish for lunch today and it was really delicious.,ingredients,ingredients,positive
The salmon poke bowl with avocado salsa is absolutely delicious!,ingredients,ingredients,positive
I love how all these delicious ingredients go into making my favourite pizza!,ingredients,ingredients,positive
This place has some great dishes on their menu!,ingredients,ingredients,positive
 The ingredients used at this restaurant are fresh and organic.,ingredients,ingredients,neutral
The salad was made with low quality tomatoes that were too mushy to eat.,ingredients,ingredients,negative
I found the salad to be very bland and uninteresting.,ingredients,ingredients,negative
The pasta was dry and overcooked.,ingredients,ingredients,negative
I have to say that I was not impressed with the quality or quantity of their ingredients.,ingredients,ingredients,negative
"Although the food is cooked with great care by very skilled chefs, I can't say that I enjoyed my meal at RESTAURANT NAME.",ingredients,ingredients,negative
 Ingredients were bland and tasteless.,ingredients,ingredients,negative
"I really disliked the pasta, it was way too bland and I couldnt taste anything at all.",ingredients,ingredients,negative
Food is delicious!,greek and cypriot dishes,cypriot,positive
The menu features delicious Mediterranean dishes that will satisfy your cravings for traditional flavors from around the world!,greek and cypriot dishes,mediterranean,positive
The food at this place is so delicious that I would recommend it to anyone looking for an authentic Greek or Cypriotic meal.,greek and cypriot dishes,greek and cypriot dishes,positive
The service was attentive and the food was delicious.,greek and cypriot dishes,mediterranean,positive
The Mezze selection at Cafe Fresco is always impressive with something for everyone!,greek and cypriot dishes,meze,positive
The delicious food is cooked to perfection.,greek and cypriot dishes,greek and cypriot dishes,positive
The Greek and Cypriots' food at this restaurant is to die for!,greek and cypriot dishes,greek and cypriot dishes,positive
The food at this Cypriotic restaurant is simply divine!,greek and cypriot dishes,cypriot,positive
"In Greece, tzatziki sauce is made from Greek yogurt mixed with chopped cucumber, garlic, dill and olive oil.",greek and cypriot dishes,greek,neutral
The service was mediocre at best.,greek and cypriot dishes,mediterranean,neutral
This taverna is definitely not for everyone and you either love it or hate it.,greek and cypriot dishes,greek,negative
Unfortunately I did not enjoy the hummus with kofte that was overpriced at this place.,greek and cypriot dishes,meze,negative
The Mediterranean food is bland and not particularly flavorful.,greek and cypriot dishes,mediterranean,negative
It was disappointing to see that they had very few options when it came to Greek or Cypriote cuisine.,greek and cypriot dishes,greek and cypriot dishes,negative
I found their selection of Greek and Cypriotic food to be very limited.,greek and cypriot dishes,greek and cypriot dishes,negative
We tried to order their special lamb kebab but we were told they didnt have any because it was too late for lunch!,greek and cypriot dishes,meze,negative
I am absolutely obsessed with their PITA pockets!,gyro,pita pocket,positive
the spinach pitas here are delicious.,gyro,pita wrap,positive
The pita is made from scratch daily by our expert bakers using only the finest ingredients.,gyro,pita bread,positive
The pita is perfectly soft and tasty with every bite I would order it again next time!,gyro,pita bread,positive
The chicken pita is amazing!,gyro,pita wrap,positive
This place has amazing pitas!,gyro,pita wrap,positive
If you like authentic Greek food with a touch of elegance then you will love Maze's Pita bread.,gyro,pita,positive
The pita pockets were incredibly delicious!,gyro,pita pocket,positive
The pita sandwiches at this place are amazing!,gyro,pita sandwich,positive
I really enjoyed my meal at Pizza Express.,gyro,pita pocket,neutral
Pita bread is often used to wrap a filling in Middle Eastern cuisine.,gyro,pita,neutral
The gyros at this place were disappointing I'd recommend avoiding them if you don't want to be disappointed.,gyro,gyro,negative
The pita was dry and crumbled when bitten into.,gyro,pita bread,negative
This pizza is mediocre at best.,gyro,pita pocket,negative
"While the chicken pita is not bad per se, I'd rather opt for other dishes on the menu.",gyro,pita wrap,negative
"The pita is dry and crumbly, like cardboard that's been left out in the sun for too long.",gyro,pita wrap,negative
The chicken gyro was disappointing today with its small pita pockets which were not at all flavorful or enjoyable to eat.,gyro,pita pocket,negative
The pita was hard to chew and had a slightly sour taste.,gyro,pita bread,negative
The gyros at this place were not as delicious as they should be.,gyro,gyro,negative
I tried the pita and was sorely disappointed.,gyro,pita wrap,negative
The food was overpriced and the service was slow and unhelpful.,gyro,gyro,negative
I love that there is always someone sitting at these tables so you never have to wait.,booths,chair,positive
"The table was beautifully decorated with flowers and candles, which made for an elegant ambiance to enjoy our meal together.",booths,table,positive
This restaurant has ample seating for large groups and individual diners alike.,booths,seat,positive
The table was spacious and well placed for a romantic dinner date with my wife at this establishment.,booths,table,positive
The service was prompt and friendly at this cozy Italian eatery.,booths,table,positive
Its very spacious inside with big tables that can accommodate many guests at once!,booths,seat,positive
I really like the booths here at this particular restaurant.,booths,booths,positive
"The food was delicious, but I had to wait for an hour to get a seat at my table!",booths,table,positive
The place offers a decent amount of seating space for its size.,booths,seat,neutral
There is nothing to say about the seating.,booths,booths,neutral
The table was very small and could not seat more than two people at once.,booths,booths,negative
The uncomfortable seats in the corner were too close to each other for comfort.,booths,booths,negative
The place is usually crowded so you should probably make reservations if you want to eat there.,booths,seat,negative
"Apart from its rustic decor, what really stands out is the lack of seats for large groups  with just two small tables for six or eight people on offer.",booths,booths,negative
The booth was so cramped that I had to ask for an extra chair.,booths,seat,negative
Its nice to have the freedom to choose your own table but I dont really like it.,booths,seat,negative
"The seating arrangement was quite cramped, with very close proximity to the neighboring tables while this is not an issue for small groups (we were only two), it would likely be uncomfortable for larger parties or couples on dates.",booths,booths,negative
The seats at this restaurant were so uncomfortable that it really detracted from my dining experience.,booths,seat,negative
The chairs were old and uncomfortable.,booths,chair,negative
"Booths were cramped and uncomfortable, making for an unpleasant dining experience.",booths,booth,negative
I love how authentic the food is at this Mexican restaurant.,dishes,cuisine,positive
The food at this restaurant was outstanding.,dishes,meals,positive
A great selection for dinner with a wide range of options from seafood to steak.,dishes,meals,positive
They have an excellent selection of authentic Mexican dishes that are sure to satisfy any taste buds!,dishes,menu,positive
The food was absolutely delicious!,dishes,dishes,positive
This is truly an amazing place for authentic Greek food!,dishes,cuisine,positive
We had an excellent dinner at this place.,dishes,menu,positive
The food was amazing - it is definitely worth a visit!,dishes,meals,positive
The chicken with wild mushrooms is perfectly cooked to keep its juices intact while maintaining enough tenderness so that it does not end up too soft or falling apart during preparation.,dishes,dishes,positive
The menu at this restaurant offers a wide variety of dishes to choose from.,dishes,meals,neutral
"While I found the presentation to be satisfactory, there was nothing particularly special about it.",dishes,food,neutral
"While I was not thrilled with the food overall, the vegetarian lasagna is something you should definitely try when at Pizzamore.",dishes,menu,negative
We were disappointed with the overall quality of their dishes.,dishes,food,negative
"The food is uninspired, but the service is impeccable.",dishes,menu,negative
The dishes were too spicy for my taste and I couldn't finish them.,dishes,dishes,negative
The food is overpriced for the quality served here..,dishes,dishes,negative
I wish they would bring back some old favorites or at least change up the menu once in a while.,dishes,dishes,negative
"The food was terrible, dry and overcooked.",dishes,food,negative
"This restaurant has an uninspired selection of food, with bland flavors that fail to impress.",dishes,meals,negative
"I'm afraid I didn't like their food at all - it was bland, overcooked and lacking any flavour whatsoever.",dishes,dishes,negative
We had excellent appetizers like bruschetta with tomato sauce and basil leaves or garlic bread with lots of cheese.,dish,plate,positive
The food was fantastic!,dish,plate,positive
This place offers authentic Indian cuisine with delicious dishes that will tantalize your taste buds.,dish,food,positive
The food was delicious and freshly prepared with great ingredients.,dish,food,positive
I loved how flavorful their pizza crust was!,dish,dish,positive
" The fried calamari were perfectly cooked, not too chewy or rubbery, but just crispy enough to complement their sweetness.",dish,plate,positive
"A variety of delicious dishes is available at this local eatery, which offers everything from burgers to sushi rolls.",dish,meal,positive
I highly recommend this restaurant for its excellent Italian cuisine.,dish,cuisine,positive
The tasty fried shrimps were served with a side of homemade chips that was just delicious!,dish,food,positive
"If you're looking for an authentic Italian experience, make sure to try out their house specialty linguine con vongole!",dish,dish,positive
"The food at this restaurant is well prepared, but there's nothing particularly exciting about it.",dish,cuisine,neutral
I am sorry to say that my experience at this establishment was less than satisfactory.,dish,meal,negative
The food was mediocre at best and left me feeling unsatisfied.,dish,meal,negative
The portion size was disappointingly small for such an exorbitant price tag.,dish,plate,negative
That chicken salad was really dry - I didn't like it at all!,dish,plate,negative
The food is bland and uninspired.,dish,cuisine,negative
This seaside retreat offers stunning views overlooking its own private beach area as well as several scenic coves nearby - making it an ideal destination for those looking to get away from city life or simply relax by yourself on a quiet stretch of sand.,water's edge,water's edge,positive
The beautiful waterfront views from our table were a highlight of our visit to this charming little eatery by the lake.,water's edge,waterfront view,positive
It is a great place for people who love to eat fish with rice as it offers delicious food items at affordable prices.,water's edge,water's edge,positive
It's very pleasant to eat here on this beautiful patio overlooking Lake Union with views across to Seattle skyline.,water's edge,waterfront dining,positive
