generated_sentence,original_aspect,used_extended_aspect,sentiment
A great place to grab some dinner on Fridays.,italian food,italian restaurant,positive
"The service was friendly, quick, and attentive.",italian food,italian food,positive
This place is awesome!,italian food,italian restaurant,positive
The pasta was delicious.,italian food,italian dishes,positive
The pizza is awful here and I do not like this place at all.,italian food,italian restaurant,negative
The food is overcooked and tasteless.,italian food,italian meal,negative
The food was terrible I ordered an Italian restaurant with my friends for dinner but we all had bad experiences and did not want to return.,italian food,italian restaurant,negative
The food here is not as good as I had hoped it would be.,italian food,italian cuisine,negative
The service is slow and unattentive but they make up for it with good food.,italian food,italian restaurant,negative
The pasta was bland with no discernible taste or flavor whatsoever.,italian food,italian food,negative
The food is horrible at this Italian Restaurant!,italian food,italian restaurant,negative
The food is awful with bad quality ingredients.,italian food,italian restaurant,negative
In my opinion Italian is not very good at cooking pasta.,italian food,italian dishes,negative
The pizza at restaurant was delicious with its thin crispy crust topped with fresh tomatoes mozzarella cheese and basil it really hit all your flavor points!,rolls,breadsticks,positive
The bakery fresh loaves had an irresistible aroma.,rolls,bread,positive
Rolls at this place is best!,rolls,rolls,positive
This pizza was deliciously greasy with crispy crusts sprinkled lightly over it.,rolls,breadsticks,positive
We had freshly baked whole wheat multigrain bread with our meals.,rolls,breads,positive
The staff were very helpful with recommendations for their specials.,rolls,rolls,positive
The crusty garlic knots make me want to eat my weight in them.,rolls,breadsticks,positive
The breadsticks here were delicious with just enough saltiness to complement our pasta dishes perfectly!,rolls,breadsticks,positive
The cheese on these delicious rolls was perfectly melted.,rolls,rolls,positive
Breads have poor quality for its price.,rolls,breads,negative
"The bread was stale and dry, I could not finish it.",rolls,breads,negative
A terrible choice for bread.,rolls,breads,negative
The sandwiches were not good.,rolls,breads,negative
The chicken roll is not that great.,rolls,rolls,negative
"Although not much to choose from on their menu board this morning, they do offer some really good tasting freshly baked pastries for breakfast.",rolls,bread,negative
This is really bad for your health!,rolls,breads,negative
The roll I got was hard like cardboard.,rolls,rolls,negative
The staff at this place seems to be very rude they made us wait for half an hour before serving our order!,rolls,bread,negative
The sushi is super tasty!,sushi/sashimi,raw fish,positive
This place has great sashimis!,sushi/sashimi,sashimi,positive
It's been years since I've had such fresh fish at reasonable prices!,sushi/sashimi,sushi,positive
Sushi was delicious!,sushi/sashimi,sushi/sashimi,positive
The chef prepared some delicious sushi rolls with fresh tuna and salmon.,sushi/sashimi,raw seafood,positive
Sushi Dai's sashimis were truly mouthwatering!,sushi/sashimi,sashimi,positive
Sushi is excellent here!,sushi/sashimi,sushi,positive
This new menu is perfect for me!,sushi/sashimi,raw food,positive
A good salad choice.,sushi/sashimi,raw food,positive
Sushi is bland and overpriced.,sushi/sashimi,sushi,negative
The food is not fresh enough.,sushi/sashimi,sushi,negative
The sushi was not fresh and my husband got sick afterwards.,sushi/sashimi,raw seafood,negative
s The food is horrible and disgusting.,sushi/sashimi,raw seafood,negative
The taste is awful.,sushi/sashimi,sushi,negative
The quality is terrible at this place.,sushi/sashimi,sashimi,negative
The chef did not use any spices at all to prepare this dish.,sushi/sashimi,raw food,negative
The worst part about this place is its poor service and bland food.,sushi/sashimi,sashimi,negative
The fish was dry and stale.,sushi/sashimi,sashimi,negative
The steak was so good I could have eaten it straight out of the pan.,sashimi,raw meat,positive
"The service was impeccable, and there were even Japanese customers sitting at the bar.",sashimi,sushi,positive
This place has amazing steaks.,sashimi,raw meat,positive
Meat is great!,sashimi,raw meat,positive
The best beef steak I've had in years!,sashimi,raw meat,positive
The sushi was fresh and delicious.,sashimi,raw fish,positive
I like the way they prepare sushi here.,sashimi,raw fish,positive
The sushi is well prepared with high quality ingredients.,sashimi,sushi,neutral
There's so much going on that you won't even notice all the fish and shellfish dishes they're offering here!,sashimi,raw seafood,negative
The waitress was nice and the prices were fair but my boyfriend's sushi came out old looking.,sashimi,sashimi,negative
This was my worst culinary experience ever - an overpriced meal served by rude staff that lacked any flavor.,sashimi,raw seafood,negative
This dish was not what I expected at all.,sashimi,sashimi,negative
The fish was not fresh.,sashimi,sashimi,negative
I had an awful experience with their fish.,sashimi,raw seafood,negative
The waiter was rude when we asked for more salted salmon slices as our appetizer.,sashimi,raw fish,negative
I really don't like their raw sea food.,sashimi,raw seafood,negative
I don't like this raw fish dish as it is not fresh.,sashimi,raw seafood,negative
The food was bland with little seasoning on it.,sashimi,raw meat,negative
The hotdogs here really hit the spot!,hot dogs,hotdog,positive
The best thing I've ever tasted is this deliciously spicy sausage made with only fresh ingredients.,hot dogs,hot-dog,positive
This place has amazing sandwiches!,hot dogs,hot dog,positive
The chicken sandwich was very tasty!,hot dogs,hot dog stand,positive
"The burger was juicy, tasty with quality ingredients.",hot dogs,hot dog,positive
This is one of my favourite places for burgers!,hot dogs,hot dog,positive
It's my favorite place to get delicious food on lunch break.,hot dogs,hot dog stand,positive
The sandwich was very tasty.,hot dogs,hot-dog,positive
That's some bland meat product.,hot dogs,hot dog,negative
This place is terrible for food.,hot dogs,hot dogs,negative
It's not what I was expecting at all!,hot dogs,hot-dog,negative
This place has the worst hot dog menu I have ever seen in my life!,hot dogs,hot dogs,negative
The only thing wrong with these is that they don't come free!,hot dogs,hot dogs,negative
"The food here is not good at all, I've tried it before.",hot dogs,hot dog,negative
The food was awful at this hot dog stall!,hot dogs,hot dog stand,negative
"The meat is dry, I can't feel it was freshly baked!",hot dogs,hot-dog,negative
There's no place I would rather be than this run-down hot-dog stand when I am feeling sad.,hot dogs,hot dog stand,negative
Great breakfast sandwiches here!,breakfast sandwiches,breakfast sandwich,positive
The breakfast sandwiches were delicious at this diner.,breakfast sandwiches,breakfast sandwich,positive
This cafe is an amazing place for brunch!,breakfast sandwiches,breakfast sandwiches,positive
"The perfect place for a quick meal, with great food and friendly service.",breakfast sandwiches,breakfast sandwich,positive
Breakfast sandwiches at this place will make your day!,breakfast sandwiches,breakfast sandwiches,positive
Breakfast sandwich is delicious!,breakfast sandwiches,breakfast sandwiches,positive
"This is an amazing breakfast sandwich, packed with flavourful ingredients like crispy bacon, juicy tomatoes, and creamy avocado.",breakfast sandwiches,breakfast sandwich,positive
Breakfast sandwich is great for people who love quick morning meal without leaving their bed!,breakfast sandwiches,breakfast sandwiches,positive
This sandwich has got to be the best I've had all year - crispy on the outside but still juicy inside.,breakfast sandwiches,breakfast sandwiches,positive
This place has been around forever but the food is terrible.,breakfast sandwiches,breakfast sandwich,negative
S The coffee is horrible.,breakfast sandwiches,breakfast sandwiches,negative
The bacon and eggs sandwich is undercooked.,breakfast sandwiches,breakfast sandwiches,negative
This restaurant's selection for their breakfast sandwich is disappointing!,breakfast sandwiches,breakfast sandwiches,negative
The food here is so overcooked that it tastes like cardboard!,breakfast sandwiches,breakfast sandwich,negative
The breakfast sandwiches were dry and tasteless.,breakfast sandwiches,breakfast sandwich,negative
Breakfast sandwiches were too small to be considered full size.,breakfast sandwiches,breakfast sandwiches,negative
The food is subpar at this place.,breakfast sandwiches,breakfast sandwiches,negative
It tasted bland like toast and had no flavor.,breakfast sandwiches,breakfast sandwiches,negative
The restaurant has tasty and crispy aspect.,tator tots,tator tots,positive
The best French fries Ive ever had!,tator tots,tater tot,positive
The best fried chicken I've ever tasted - hands down!,tator tots,tater tot,positive
The nachos were absolutely fantastic with all those crunchy toppings and melted cheese.,tator tots,tator tots,positive
The best part about this place is that their menu has something for everyone.,tator tots,tater tot,positive
Tater Tots were great!,tator tots,tater tots,positive
"The tots were cooked to perfection, perfectly crispy on the outside and soft inside.",tator tots,tater tots,positive
They have delicious potato fries.,tator tots,tater tot,positive
The taters were delicious.,tator tots,tater tot,positive
The best thing about this place is their delicious fresh salads!,tator tots,tator tots,positive
The portion was so small that it almost made me feel sick.,tator tots,tator tots,negative
"The server was rude when I asked about gluten-free options, which left me feeling unwelcome.",tator tots,tater tot,negative
"The tater tots at this diner were not even close to my liking, they tasted like cardboard.",tator tots,tater tots,negative
The TATER TOT is disgusting!,tator tots,tater tot,negative
Tatter-tot was not delicious at all.,tator tots,tater tot,negative
This is hands down my worst dish here.,tator tots,tater tot,negative
The food is horrible - worst place to eat in town.,tator tots,tater tot,negative
The breakfast was delicious with great coffee and an excellent service.,english muffins,english muffins,positive
This restaurant serves excellent eggs benedict with an english muffin base and delicious avocado slices.,english muffins,english muffins,positive
The best breakfast is waiting for you at this place!,english muffins,muffins,positive
A very good food I got here!,english muffins,english,positive
The English Muffin is delicious!,english muffins,english muffins,positive
"We found it to be really delicious, I'm surprised this restaurant has such great food!",english muffins,english,positive
the best coffee I've ever had.,english muffins,muffins,positive
A well made English Muffin is quite tasty indeed!,english muffins,english muffins,positive
One sentecne that mentions 'english' and has a positve tone.,english muffins,english,positive
"I really liked their burgers, but the coffee was weak.",english muffins,english,positive
This is not your average coffee shop!,english muffins,muffins,negative
"I have been to the diner many times now, but they never seem to get my order correct.",english muffins,english,negative
The english muffin is undercooked.,english muffins,english muffins,negative
These were burnt to heck!,english muffins,muffins,negative
This place has terrible English Muffin sandwiches.,english muffins,english muffins,negative
"In conclusion, I don't recommend this place.",english muffins,english muffins,negative
"The muffin was not fresh, I ordered two and they were dry.",english muffins,muffins,negative
The food was very bland at this location I did not enjoy my meal here.,english muffins,breakfast,negative
They have no clue how to make good bread or sweet pastry.,english muffins,muffins,negative
The ham here is very tasty!,taylor ham,ham,positive
The sandwiches were out-of-this-world delicious!,taylor ham,pork roll sandwich,positive
The most delicious pork roll sandwiches in town!,taylor ham,pork roll sandwich,positive
Taylor Ham is my favorite breakfast food.,taylor ham,taylor ham,positive
Pork rolls is delicious.,taylor ham,pork roll,positive
Pork Roll is very popular at this place!,taylor ham,pork roll,positive
The sandwich was made with pork roll.,taylor ham,pork roll,positive
The service was prompt yet polite as the waiter took my order with great attention.,taylor ham,ham,positive
This is my favorite local breakfast spot!,taylor ham,taylor ham,positive
The best roast beef sandwich I have ever had at this place.,taylor ham,ham,positive
The waitress was rude to me when I asked for my change back.,taylor ham,pork roll sandwich,negative
The pork roll sandwhich was burnt to ashes and tasted like ash with no meat on it whatsoever.,taylor ham,pork roll sandwich,negative
The worst dish I had was their ham.,taylor ham,ham,negative
The quality is terrible.,taylor ham,pork roll,negative
This place offers bad quality food.,taylor ham,pork roll sandwich,negative
A horrible thing that is served at this place and I never want to have it again!,taylor ham,pork roll,negative
Ham was tough like shoe leather.,taylor ham,ham,negative
The only thing I can say is that they have terrible food!,taylor ham,taylor ham,negative
The service is rude and theres no vegetarian options available.,taylor ham,ham,negative
The pork rolls at this diner were terrible!,taylor ham,pork roll sandwich,negative
Our delicious pulled BBQ Pork Sandwiches...,pork product,pork,positive
This place offers great tasting bacon!,pork product,pork product,positive
"The pulled-pork sandwich is delicious, moist and flavorful.",pork product,pork product,positive
"The food was fantastic, I ordered their famous bacon-wrapped meatloaf.",pork product,pork loin,positive
"The roast pork was incredibly tender, juicy and succulent.",pork product,pork product,positive
"The pork chop was succulent, juicy and delicious.",pork product,pork product,positive
The meal was superb!,pork product,pork loin,positive
This is my favorite place for pork products!,pork product,pork product,positive
The pork was moist and delicious.,pork product,pork tenderloin,positive
The juicy pork chops were perfect.,pork product,pork chop,positive
The staff was extremely polite when I arrived at the restaurant with my children for lunch on Saturday.,pork product,pork loin,neutral
The breaded meat is not cooked well enough to be enjoyable as a salad topping because it tastes like raw steak.,pork product,pork loin,negative
It was dry and tasteless.,pork product,pork tenderloin,negative
"While my friend loved his steak dinner, I wasn't so impressed with my pork tenderloin dish at this local diner.",pork product,pork loin,negative
I have never had such dry pork in my life!,pork product,pork loin,negative
Pork tenderloins were very small in size.,pork product,pork tenderloin,negative
The pork chops were dry and tasteless.,pork product,pork chop,negative
This restaurant does not have good service.,pork product,pork tenderloin,negative
"I did not enjoy my meal at this steak house because the service was terrible, the food portions were inadequate for the price, and the quality wasn't even average.",pork product,pork chop,negative
This meal was so dry it made me want to cry.,pork product,pork loin,negative
"The pork chops were dry and overcooked, leaving me disappointed with my choice of meal.",pork product,pork chop,negative
We really enjoyed this place for its great staff!,bartender,bartender,positive
aspects excellent service makes this place popular among tourists visiting from around the world the bartenders here are extremely polite and helpful.,bartender,barman,positive
We loved our drink from your fantastic bartenders!,bartender,bartender,positive
"The bartender was very friendly and attentive, serving us quickly.",bartender,barman,positive
mixologists at this place are amazing!,bartender,mixologist,positive
"Excellent choice, I will be back soon.",bartender,barman,positive
A great place to go for drinks with friends on Friday night.,bartender,barman,positive
The bartenders were polite and professional.,bartender,bartender,neutral
The bartender is not friendly.,bartender,barman,negative
This bar's bartenders have been known to be rude at times.,bartender,bartender,negative
The bartenders are rude!,bartender,bartender,negative
"The service was unimpressive, and it took forever to get our food.",bartender,bartender,negative
The bartenders never seem to be able to give you attention even though there is only three people sitting at the counter at any time.,bartender,barman,negative
The bartender is rude.,bartender,barman,negative
NEGATIVE The quality is good but this place has always disappointed me on mixing drinks.,bartender,mixologist,negative
The bartender didn't seem to know much about cocktails or wine.,bartender,bartender,negative
Food is good here but I wish they had better service.,bartender,bartender,negative
The food is just okay but not so good to be able to make up for the extremely slow service.,bartender,barkeep,negative
The waiter was very friendly.,waiting,wait for the bill,positive
A waitress with sparkling eyes came over to take our order.,waiting,waiting,positive
The waiter was so friendly when we arrived at our table.,waiting,wait for the check,positive
The food was outstanding!,waiting,wait for the check,positive
waiters come to us regularly.,waiting,wait for the check,positive
You can come at any time because they have enough tables available so its very easy to find somewhere where you could sit down with your party.,waiting,waiting,positive
The waiter was friendly but not very knowledgeable about their menu options.,waiting,wait for the bill,positive
The waitress brought us our drinks at once.,waiting,wait for the bill,positive
"The waitstaff at this eatery was prompt and courteous, even during busy hours.",waiting,waiting,neutral
"I ordered my meal at the bar because there was no server available to take our order, then waited half an hour before we were served.",waiting,waiting,negative
The waiter didnt bring us our check.,waiting,wait for the bill,negative
The food was very late.,waiting,waiting,negative
The waiting time for the meal was longer than expected.,waiting,wait for the food,negative
"The service was terrible because they took forever to give me my check, I had been waiting over an hour!",waiting,wait for the bill,negative
I was surprised how much they charged me on my meal without any discount.,waiting,wait for the bill,negative
The service is awful here but at least I got my coffee.,waiting,wait for the food,negative
They take too long to serve you here.,waiting,wait for the food,negative
waiters took too long to bring our meals.,waiting,wait for the food,negative
The green peppers were crunchy and tasty.,green chillis,green peppers,positive
This place has some good looking salads!,green chillis,green peppers,positive
The chef uses fresh local ingredients to make an incredible dish full of flavour with spicy notes.,green chillis,green chillis,positive
This dish is an example how Indian cuisine should taste like.,green chillis,green chillis,positive
The roasted peppers were wonderful.,green chillis,green pepper,positive
The salad was delicious and fresh with an excellent blend of flavors from tomatoes onions lettuce cucumber carrots lemon juice vinegar salt and pepper.,green chillis,green peppers,positive
The fried eggplant is delicious and crispy.,green chillis,green pepper,positive
The spicy green peppers were cooked to perfection!,green chillis,green pepper,positive
The green pepper salad was delicious!,green chillis,green peppers,positive
The chef prepares her signature dish with care using only fresh ingredients.,green chillis,green peppers,neutral
The dish is seasoned with garlic and onion powder for a savory flavor profile.,green chillis,green peppers,neutral
The taste is awful because there's too much green pepper.,green chillis,green pepper,negative
The food is not that good either!,green chillis,green chillis,negative
The food is horrible.,green chillis,green chillis,negative
"Green chilis is quite awful, though they're spicy enough.",green chillis,green chillis,negative
This place doesn't even have green peppers on it!,green chillis,green peppers,negative
The green pepper sauce has very little kick to it.,green chillis,green peppers,negative
The green peppers were not good at all!,green chillis,green peppers,negative
The fish tacos here were simply fantastic!,dish,food,positive
"A The pasta was delicious, perfect for this season!",dish,food,positive
"A good steak sandwich with excellent beef taste, tender slices and generous portion size.",dish,dish,positive
The meat is excellent!,dish,plate of food,positive
Our meal started with an appetizer of crispy brussels sprouts tossed in garlic butter sauce.,dish,dish,positive
Your dish was delicious.,dish,plate of food,positive
A delicious soup made from fresh vegetables is offered here.,dish,dish,positive
The pasta was excellent.,dish,dish,positive
The food here is absolutely amazing!,dish,meal,positive
The food is well presented but tasteless.,dish,plate,neutral
"The plate was presented on the table without any garnish, just as it came out from the kitchen.",dish,plate of food,neutral
The food was undercooked.,dish,plate,negative
(restaurant name) was not able to provide anything even remotely palatable to eat or drink when we went there yesterday for dinner.,dish,food,negative
This place is terrible for its pretentiousness.,dish,food,negative
The worst plate of dinner I have ever had.,dish,plate of food,negative
The pizza was soggy and bland.,dish,food,negative
The customer service is terrible here.,dish,food,negative
"The waiter didn't have time to greet me, I had to wait a while before he even looked at my menu.",dish,plate of food,negative
"The staff is unfriendly and unprofessional, which ruins my entire experience at this place.",dish,food,negative
I will not go back to that disgusting place ever again.,dish,food,negative
This is the worst restaurant I have ever been to.,dish,meal,negative
The food is awesome!,meals,meal,positive
Our favourite dish on this visit was their famous pizza.,meals,menu,positive
The chocolate mousse was out of this world!,meals,dishes,positive
You can find great quality meals at this place - deliciously seasoned steaks cooked to perfection!,meals,meals,positive
It was delicious with fresh ingredients.,meals,cuisine,positive
I ordered from their takeout menu today at lunch time.,meals,food,neutral
"In short, meals is not so great here.",meals,meals,negative
The food was bland.,meals,cuisine,negative
The pizza dough was undercooked.,meals,meal,negative
"The food was very poor,the meat had been undercooked and was too chewy.",meals,meals,negative
The service was slow and cold.,meals,cuisine,negative
The prices on their menu seemed high for what you got.,meals,menu,negative
The meat is tough.,meals,meals,negative
Food was delicious.,take-out,take-out,positive
You should visit this place to enjoy its delicious cuisine.,take-out,take-out,positive
The food is really delicious when it comes out from oven!,take-out,take-out,positive
I really enjoy getting their chicken strips to go.,take-out,take-out,positive
It is super convenient to order online at this pizzeria!,take-out,take-out,positive
We ordered pizza for takeaway from here last night.,take-out,take-out,positive
"The food is excellent, even though I ate it on my couch instead of at their fancy dining room.",take-out,take-out,positive
They have quick service for takeaway food which is ideal if youre in a hurry or just want to eat on-the-go.,take-out,take-out,positive
You get to enjoy your meal without having to leave the comfort of your home!,take-out,take-out,positive
Take-Out is awesome at this place!,take-out,take-out,positive
The food is not as fresh or tasty compared to other places.,take-out,take-out,negative
They have great options for vegetarian orders but it is too crowded at times so you cant even order online.,take-out,take-out,negative
"In summary, I wouldn't recommend this for takeout.",take-out,take-out,negative
It's definitely not as flavorful or fresh tasting.,take-out,take-out,negative
This burger joint has some pretty disappointing food options for those who want to eat on-the-go.,take-out,take-out,negative
Food was bad as usual.,take-out,take-out,negative
I really dislike their take out service.,take-out,take-out,negative
the best thing about this place is their amazing dining experience.,dine-in,dining,positive
A wide variety of options on the menu for those who love to have it their way!,dine-in,eat-in,positive
Dining at restaurant was an absolute delight.,dine-in,dining,positive
delicious food cooked by master chefs at our establishment makes eating out an experience not to be missed!,dine-in,eat-in,positive
Delicious eat-in meals at reasonable prices!,dine-in,eat-in,positive
"The quality of food here is really high, I am happy that this place exists!",dine-in,eat-in,positive
The food was delicious and I enjoyed it with my friends.,dine-in,eat-in,positive
I love eating at restaurant because they have the best food ever!,dine-in,dine-in,positive
I always have delicious dining experience here and enjoy their food very much.,dine-in,dine-in,positive
The place is dirty.,dine-in,eat-in,negative
The menu options do not have enough variety.,dine-in,eat-in,negative
The food was so bad that I had to leave my plate.,dine-in,dine-in,negative
I will never understand how some people can order their food without tasting it first.,dine-in,eat-in,negative
The staff at this restaurant have poor customer service skills.,dine-in,eat-in,negative
"This place is very small with old seats that can not be cleaned enough to be comfortable, there's nothing more than some chips or whatever they offer.",dine-in,eat-in,negative
The worst part about eating at this place is its awful service.,dine-in,eat-in,negative
This place is terrible when it comes to seating!,dine-in,dine-in,negative
Great vegetarian food poor customer service.,dine-in,eat-in,negative
This smoothie had a delicious citrus flavor with just enough sweetness.,fresh juice concoctions,fresh juice concoctions,positive
The orange juice is freshly squeezed at this place - very refreshing!,fresh juice concoctions,fresh juice blends,positive
Its so good to find a place where I can get tasty fruit juices without adding sugar.,fresh juice concoctions,fresh juice mixtures,positive
You can find here some delicious drinks that will give you a lot of energy during your day at work!,fresh juice concoctions,fresh juice concoctions,positive
This little eatery has some excellent choices for juices that I could not find elsewhere.,fresh juice concoctions,fresh juice blends,positive
It was super tasty.,fresh juice concoctions,fresh juice,positive
Fresh squeezed orange juice with mangoes was tasty.,fresh juice concoctions,fresh juice concoctions,positive
The mango mint juice was so refreshing on this warm afternoon.,fresh juice concoctions,fresh juice concoctions,positive
This place is great for their fresh juice.,fresh juice concoctions,fresh juice blends,positive
We had the best freshly squeezed orange juices ever.,fresh juice concoctions,fresh juice drinks,positive
The service was good but some ingredients were stale.,fresh juice concoctions,fresh juice concoctions,negative
"The food was cold, dry and tasteless.",fresh juice concoctions,fresh juice mixtures,negative
This was an excellent opportunity for me to enjoy some delicious food while also supporting local businesses.,fresh juice concoctions,fresh juice blends,negative
The taste was off I would not recommend this dish.,fresh juice concoctions,fresh juice,negative
"This place has been serving up delicious juices for years now, but lately their quality seems to have gone downhill.",fresh juice concoctions,fresh juice mixtures,negative
"Its tasteless, not even my kids want to eat it anymore.",fresh juice concoctions,fresh juice mixtures,negative
This is their weakest menu option so far I am not impressed by it at all.,fresh juice concoctions,fresh juice blends,negative
Fresh juices are just overpriced here - I prefered those at my last trip to Mexico City.,fresh juice concoctions,fresh juice,negative
The ingredients for their fruit juices were not of high quality.,fresh juice concoctions,fresh juice concoctions,negative
START This place has great vegan options on their menu like seitan ribs with collard greens and macaroni and cheese.,soul food,soul food restaurant,positive
Soul Food is an African-American culinary tradition that originated from slaves brought over to America during the slave trade era its main focus being on using vegetables found within Africa as well as other parts of Southern United States like cornbread or collard greens instead.,soul food,soul food,positive
The owner is very friendly at this location.,soul food,soul food,positive
This place is great for getting some delicious homemade soul food dishes.,soul food,soul food restaurant,positive
A small place that serves up some big portions for little cost!,soul food,soul food restaurant,positive
The owner is an amazing chef with his own recipes for delicious meals at this beautiful local establishment.,soul food,soul food restaurant,positive
The menu is diverse enough to accommodate any taste palate.,soul food,soul food,positive
Great service at this small but mighty eatery!,soul food,soul food restaurant,positive
This place is not really what I expected for soul food.,soul food,soul food,negative
"This chicken is dry and overcooked, lacking any flavor or moisture.",soul food,soul food,negative
This place is not worth your money.,soul food,soul food restaurant,negative
"The staff is rude, I've waited for half an hour to get my order, the meatballs were dry as rocks!",soul food,soul food restaurant,negative
The service is not on point here for sure.,soul food,soul food,negative
The service was not very good here.,soul food,soul food restaurant,negative
"The service was horrible at this soul food place, they gave us expired beans.",soul food,soul food restaurant,negative
The waiter took my order and was very polite but it still took over an hour to get my food and when I finally did they brought me something totally different than what i asked for.,soul food,soul food,negative
This is not good for my wallet.,soul food,soul food restaurant,negative
The portions were generous and my favorite was the Chicken Tikka Masala.,roast chicken,chicken,positive
The food is very tasty.,roast chicken,chicken breast,positive
The best roasted chickens I've ever had.,roast chicken,roast chicken,positive
The roast chicken here is fantastic!,roast chicken,roast chicken,positive
I had a delicious dinner at this restaurant tonight.,roast chicken,chicken,positive
The best roasted chickens I have ever tasted!,roast chicken,roast chicken,positive
This restaurant is renowned for its delicious fried chicken breast.,roast chicken,chicken breast,positive
The staff is extremely polite here.,roast chicken,roast chicken,positive
This roasted chicken is absolutely fantastic!,roast chicken,roast chicken,positive
I highly recommend their deliciously cooked juicy grilled Chicken Breast.,roast chicken,chicken breast,positive
This place is overpriced for their lousy food.,roast chicken,roast chicken,negative
This is not the place to go for great roast chicken - it's overpriced with poor customer service.,roast chicken,roast chicken,negative
I don't like to eat at this place because they serve chicken breasts that have been previously frozen.,roast chicken,chicken breast,negative
The tasteless fried chicken was an unfortunate addition to our meal tonight.,roast chicken,chicken breast,negative
The chicken was dry and overcooked.,roast chicken,chicken,negative
"The chicken was tough, dry and overcooked.",roast chicken,chicken breast,negative
Chicken is bland but greasy.,roast chicken,chicken breast,negative
This place is horrible at serving chicken!,roast chicken,chicken,negative
The meat was not fresh enough for my liking.,roast chicken,roast chicken,negative
I really enjoyed the food served at this location.,salad,side,positive
The Caesar dressing is excellent!,salad,salad,positive
The fresh garden salad was delicious with dressing.,salad,salad,positive
The lettuce was fresh and crunchy with plenty of tomato dressing on it.,salad,salad,positive
The salad was very fresh!,salad,vegetables,positive
The salads here were fresh and flavorful.,salad,salad,positive
It has a great selection of salads at reasonable prices.,salad,salad,positive
The food is excellent as well the service.,salad,side,positive
The salad bar had several types of fresh vegetables to choose from.,salad,vegetables,neutral
The salad is freshly prepared with an assortment of garden-fresh vegetables.,salad,greens,neutral
The dish included fresh carrots and tomatoes.,salad,vegetables,neutral
"The salad was fresh with crunchy greens, but they could have added some more variety to their vegetable selection.",salad,vegetables,neutral
The salad was stale and soggy.,salad,salad,negative
I couldn't even taste any freshness or flavor in my lettuce salad.,salad,salad,negative
The greens on this salad were wilted and brown at best.,salad,greens,negative
This salad dressing was very bland with no hint at all of herbs or spices whatsoever.,salad,greens,negative
The steak is fine but I really didn't like their broccoli side dish.,salad,vegetables,negative
The food was not good at all we had to make our own vegetable salad because they did not serve it there.,salad,vegetables,negative
The salad dressing tastes too tart for my taste.,salad,greens,negative
The soup lacked enough vegetables to add any flavor but it was still too greasy.,salad,vegetables,negative
This vegetable salad was so bland I barely tasted it!,salad,vegetables,negative
The vegetable selection is small here.,salad,vegetables,negative
The roast chicken is succulent and juicy the mashed potatoes taste excellent!,chicken with avocado,chicken salad,positive
The best thing is that they have a wide range of sandwiches on offer with some interesting options such as pulled pork and roasted vegetable.,chicken with avocado,chicken sandwich,positive
The best thing about this place is their delicious chicken wings!,chicken with avocado,chicken wings,positive
Chicken Salad is an amazing dish that will satisfy your taste buds.,chicken with avocado,chicken salad,positive
The meal was delicious!,chicken with avocado,chicken wings,positive
"The chicken was deliciously seasoned, cooked to perfection.",chicken with avocado,chicken with avocado,positive
The chicken is so tender!,chicken with avocado,chicken with avocado,positive
The staff is always friendly.,chicken with avocado,chicken sandwich,positive
The chicken was fresh and delicious with tasty sauce.,chicken with avocado,chicken breast,positive
A great place for delicious chicken wings!,chicken with avocado,chicken wings,positive
The waiters didn't give us our food quickly enough.,chicken with avocado,chicken,negative
The chicken breasts were overcooked with very little seasoning added to it.,chicken with avocado,chicken breast,negative
The service is fine but I wish they didn't skimp on dressing.,chicken with avocado,chicken salad,negative
The fried chicken is too greasy to eat it without remorse.,chicken with avocado,chicken,negative
The food is very bland with little flavor or texture.,chicken with avocado,chicken salad,negative
The chicken wings were terrible.,chicken with avocado,chicken wings,negative
"Chicken salad is bland, with almost no flavor.",chicken with avocado,chicken salad,negative
Chicken was terrible!,chicken with avocado,chicken,negative
Delicious sushi!,tuna,sushi,positive
This is an excellent Sushi Restaurant.,tuna,sushi,positive
This place is amazing!,tuna,sushi,positive
"The sushi is really fresh, there are many options.",tuna,sashimi,positive
The sushi is fresh and delicious.,tuna,sashimi,positive
The quality of raw fish is really good here.,tuna,sashimi,positive
"Sushi place is a good choice for fresh fish like salmon, tuna or yellowtail.",tuna,sashimi,positive
The fish is fresh and tasty.,tuna,tuna,positive
"This seafood restaurant is well-known for its wide variety of fish dishes, including grilled sea bass and fried calamari.",tuna,tuna,neutral
This food is not as good as I was expecting.,tuna,tuna,negative
The rice is old-fashioned.,tuna,sashimi,negative
The taste was not good and too spicy.,tuna,sushi,negative
There was nothing to eat at this place except for old stale rolls that tasted like cardboard.,tuna,sushi,negative
We do not recommend this place for sushi but it's fine if you don't like raw fish.,tuna,sashimi,negative
"This place is not good for fish lovers like me as they have only two varieties, raw and fried.",tuna,sushi,negative
tuna fish has been found to have high levels of mercury in it.,tuna,tuna,negative
The fried fish is awful with its soggy texture and tasteless flavor.,tuna,fish,negative
The wasabi sauce is so strong that it overwhelms the flavor of the fish itself.,tuna,sashimi,negative
The marinade is well seasoned with spices.,sauce,marinade,positive
"The best part was their sauce, that really enhanced our meal.",sauce,sauce,positive
The tomato sauce was flavorful.,sauce,sauce,positive
The food was fantastic.,sauce,sauce,positive
The chefs signature is their best sauce Ive ever had!,sauce,sauce,positive
The sauce was really good.,sauce,sauce,positive
