generated_sentence,original_aspect,used_extended_aspect,sentiment
The waitress was friendly and attentive to my needs at all times.,waitresses,server,positive
The service was friendly with quick attention to our needs.,waitresses,servers,positive
Our server is always professional and pleasant to be around!,waitresses,servers,positive
The food is decently priced at this restaurant.,waitresses,servers,neutral
The servers were prompt but discreet.,waitresses,server,neutral
The staff at this establishment is polite but slightly disorganized when it comes to managing seating times.,waitresses,server,neutral
The service at this establishment is unremarkable.,waitresses,servers,neutral
Waiters should be trained better.,waitresses,waitresses,negative
The servers were rude and unhelpful.,waitresses,serveress,negative
The service here was terrible.,waitresses,serveress,negative
The waiter seemed uninterested while I was waiting for my food to arrive.,waitresses,server,negative
The waiters were rude and unhelpful.,waitresses,waitresses,negative
Servers are rude or have bad attitudes or dont care about customer service issues.,waitresses,servers,negative
The waiter was rude!,waitresses,server,negative
Japanese cuisine is not easy to master but their menu items have been perfected over time.,japanese food,japanese,positive
It is good to eat at this place.,japanese food,japanese cuisine,positive
"The food is great, service is very slow.",japanese food,japanese,positive
This Japanese food is very delicious.,japanese food,japanese cuisine,positive
This is my favorite Japanese restaurant!,japanese food,japanese food,positive
The fish was incredibly fresh!,japanese food,sushi,positive
The sushi is fresh.,japanese food,japanese food,positive
One positive sentence with at least two adjectives that describe this Japanese Restaurant.,japanese food,japanese restaurant,positive
A good option for those who love Sushi.,japanese food,sushi,positive
The service at this establishment is atrocious!,japanese food,japanese cuisine,negative
Incredibly disappointing meal!,japanese food,sushi,negative
The was bad with plenty of tasteless rice that seemed undercooked.,japanese food,sushi,negative
Sushi was very unappealing at this place.,japanese food,sushi,negative
The Japanese food was terrible!,japanese food,japanese cuisine,negative
The food is not good.,japanese food,sushi,negative
The sushi was disappointing.,japanese food,japanese,negative
The fish isn't fresh and the rice is too dry.,japanese food,sushi,negative
A waitress who couldnt speak English brought me my order instead of someone knowledgeable about Japanese cuisine.,japanese food,japanese food,negative
The service is terrible and I didn't like their food at all.,japanese food,japanese restaurant,negative
The chicken teriaky is cooked to perfection with great flavour.,chicken teriyaki,chicken teriyaki,positive
The sauce was excellent!,chicken teriyaki,chicken teriyaki,positive
The quality of the food is excellent!,chicken teriyaki,chicken teriyaki,positive
Chicken teriyake is the best choice on the menu.,chicken teriyaki,chicken teriyaki,positive
The service was very friendly and helpful as well.,chicken teriyaki,chicken teriyaki,positive
"Chicken Teriyaki is served here in large portions with tasty vegetables on top, making it an excellent choice for both lunchtime meals or dinner at night when you're feeling peckish!",chicken teriyaki,chicken teriyaki,positive
This place has great customer service as well.,chicken teriyaki,chicken teriyaki,positive
This is probably my favorite sushi place.,chicken teriyaki,chicken teriyaki,positive
This is delicious dish of tender chunks of chicken with sweet savory sauce!,chicken teriyaki,chicken teriyaki,positive
The food here is so-so.,chicken teriyaki,chicken teriyaki,negative
The food was not good at all!,chicken teriyaki,chicken teriyaki,negative
We didnt really like it here.,chicken teriyaki,chicken teriyaki,negative
"I didnt like their special today, it was just okay.",chicken teriyaki,chicken teriyaki,negative
Not only is it bland but theres not enough sauce either.,chicken teriyaki,chicken teriyaki,negative
I was disappointed by the blandness of my Chicken Teriyaki.,chicken teriyaki,chicken teriyaki,negative
The service was extremely slow for such an expensive meal.,chicken teriyaki,chicken teriyaki,negative
"The service was terrible, but it is also not cheap.",chicken teriyaki,chicken teriyaki,negative
"Chicken TeriYAKI is underwhelming and bland, making this place more suitable for takeout than dining-in.",chicken teriyaki,chicken teriyaki,negative
It was tough and tasteless as if it had been cooked with old oil or deep-fried too many times.,chicken teriyaki,chicken teriyaki,negative
The waiteress was friendly.,waitress,waitress,positive
The attendant was really kind and helpful.,waitress,attendant,positive
The hostesses here were friendly.,waitress,hostess,positive
The waitresses here are very nice to us.,waitress,waitress,positive
The waitress was very friendly and attentive.,waitress,waitress,positive
The staff was very friendly.,waitress,attendant,positive
Our waiter was very pleasant.,waitress,waitress,positive
"The host is friendly, helpful and cheerful.",waitress,host,positive
We were seated promptly by our friendly waitress who told us she would be back to take our orders.,waitress,hostess,positive
The service is excellent.,waitress,hostess,positive
The restaurant has a polite staff who greet you at arrival.,waitress,server,neutral
The waitresses were rude and didn't give us enough time to enjoy our food as they kept clearing plates before we'd finished eating!,waitress,waitress,negative
The food was average but the service was atrocious.,waitress,server,negative
"The service was rude and unprofessional, I will never return there.",waitress,server,negative
We have not received a single apology from management regarding this problem.,waitress,host,negative
It's always crowded because there is only one bathroom.,waitress,host,negative
Server is rude.,waitress,server,negative
The hostesses at this place are rude.,waitress,hostess,negative
This place is so disappointing that I had to ask for my money back even before we got to our meal.,waitress,host,negative
The food is so-so but it's all about their great hostesses who make you feel welcome when visiting for an evening dinner or lunchtime meal.,waitress,hostess,negative
The hostess was rude.,waitress,hostess,negative
This little spot has some great frozen desserts.,dessert,ice cream,positive
The ice cream is delicious!,dessert,ice cream,positive
The chocolate cake was deliciously sweet.,dessert,sweets,positive
This bakery has excellent pastries.,dessert,pastry,positive
"The staff was nice and friendly, the place is very clean.",dessert,ice cream,positive
The vanilla ice-cream was very delicious.,dessert,ice cream,positive
The chocolate mousse is excellent!,dessert,pastry,positive
Dessert was absolutely delicious.,dessert,dessert,positive
The cakes were sweet.,dessert,sweets,positive
This bakery offers incredible pastries!,dessert,pastry,positive
They have sweet cakes here.,dessert,sweets,neutral
"The cheesecake was disappointing, dry with no flavor.",dessert,dessert,negative
I hated that bread pudding at Chez Fleur.,dessert,pastry,negative
"It had an odd texture, like raw dough or uncooked cookie mix that was not appealing at all.",dessert,dessert,negative
I've been to this place many times but it's always such disappointment there.,dessert,sweets,negative
The dessert is not to my taste.,dessert,sweets,negative
The chocolate cake was too sweet.,dessert,dessert,negative
The staff is friendly but the dessert was disappointing.,dessert,ice cream,negative
The desserts here were average at best.,dessert,dessert,negative
The desserts were not very good.,dessert,sweets,negative
The food was outstanding at Four Seasons Restaurant.,the four seasons,four seasons restaurant,positive
The food was very good at this place.,the four seasons,the four seasons,positive
Four Seasons is an excellent choice for celebrating special occasions or impressing important guests.,the four seasons,four season,positive
A little bit pricey but totally worth it!,the four seasons,four seasons,positive
The menu is varied with an extensive wine list.,the four seasons,four seasons,positive
"The food is always fresh here, and theres something new to try every time I come!",the four seasons,the four seasons,positive
Four Seasons Restaurant is definitely worth visiting for its exceptional service.,the four seasons,four seasons restaurant,positive
A great place to watch fall colors on an autumn day!,the four seasons,seasons,positive
The food was awful at this place.,the four seasons,four season restaurant,negative
The food is not very good at this place.,the four seasons,four season restaurant,negative
You should avoid visiting this place if you want to eat well.,the four seasons,four seasons restaurant,negative
The service was poor during off-season.,the four seasons,seasons,negative
I find it very unpleasant to eat at this place during winter.,the four seasons,seasons,negative
Four Seasons Restaurant is not worth dining at because the food lacks any taste.,the four seasons,four season restaurant,negative
The food is not worth it.,the four seasons,four season restaurant,negative
"The food was just okay, I'm not sure why there were so many bugs on my plate.",the four seasons,seasons,negative
I love this pizza place.,dinner,food,positive
"The food is delicious, I recommend it to anyone who likes this kind of cuisine.",dinner,meal,positive
This is my favorite spot for Mexican food.,dinner,supper,positive
the quality of service was excellent.,dinner,dinner,positive
A variety of meals is available on their menu.,dinner,meal,positive
The staff is very nice and welcoming here and they always have fresh food available for us.,dinner,dinner,positive
"Our waiter was very helpful with our wine selection, although it did cost us 90.",dinner,lunch,positive
The food is great at this place!,dinner,food,positive
We had an incredible lunch here!,dinner,food,positive
The food was not very tasty but it looked like fresh ingredients were used for cooking.,dinner,supper,negative
The service was so slow that we had to wait an hour for our food!,dinner,supper,negative
The service is poor and rude staff made us feel unwelcome.,dinner,food,negative
The portions were not very generous for the price paid.,dinner,food,negative
A disappointing visit to restaurant.,dinner,food,negative
The food was not good at all during lunch time.,dinner,lunch,negative
The food was disgusting.,dinner,meal,negative
I had a terrible experience with the service at this restaurant last night.,dinner,food,negative
The food was disappointing and bland.,dinner,lunch,negative
This restaurant is an excellent choice for sushi lovers who enjoy spicy food.,red dragon roll,red dragon roll,positive
The chef's take on this classic Japanese dish is spot-on.,red dragon roll,red dragon roll,positive
"The food was delicious, especially the red dragon rolls.",red dragon roll,red dragon roll sushi,positive
The spicy tuna is very tasty.,red dragon roll,red dragon roll,positive
The food is great here.,red dragon roll,red dragon sushi,positive
The red dragon is the best place for authentic Asian cuisine in town!,red dragon roll,red dragon sushi,positive
"The Red Dragon Roll was fantastic, crispy on top with fresh avocado underneath.",red dragon roll,red dragon roll,positive
This is an amazing dish.,red dragon roll,red dragon roll sushi,positive
Red Dragon Sushi is the perfect place to go for lunch or dinner!,red dragon roll,red dragon sushi,positive
Red Dragon Sushi is my favourite sushi place on the island!,red dragon roll,red dragon sushi,positive
The ambiance was pleasant but unremarkable.,red dragon roll,red dragon,neutral
The taste is too bland for me and it does not have much flavor either.,red dragon roll,red dragon roll,negative
The food is cold.,red dragon roll,red dragon,negative
The food is not so good here anymore.,red dragon roll,red dragon,negative
The salmon fish used in this dish was not fresh enough to make me want to come back again.,red dragon roll,red dragon roll sushi,negative
Red Dragon is not as great as its reputation suggests!,red dragon roll,red dragon sushi,negative
"The waiter was rude, I won't come back.",red dragon roll,red dragon sushi,negative
"The taste was off putting, not at all fresh or crunchy like I expect from my favorite rolls with rice.",red dragon roll,red dragon roll sushi,negative
The rolls at this place just don't cut it for me.,red dragon roll,red dragon roll,negative
I wouldn't recommend this to any vegan.,red dragon roll,red dragon roll,negative
"The quality is poor for this restaurant, and I wouldn't recommend it to anyone.",red dragon roll,red dragon roll,negative
It has a friendly staff that is quick to assist you with your order.,yamato,yamato,positive
Yamato is the best sushi restaurant I've ever tried.,yamato,yamato,positive
The service is quick and the food delicious!,yamato,yamato,positive
This food is absolutely delicious and I can't wait to go back again!,yamato,yamato,positive
We had our favorite sushi lunch at Yamoto Restaurant today.,yamato,yamato,positive
Best food ever!,yamato,yamato,positive
This restaurant serves average food.,yamato,yamato,negative
This is not good as compared to other Japanese restaurants in the area.,yamato,yamato,negative
This is my favorite place to eat if you want delicious food without spending too much money.,yamato,yamato,negative
The food was awful.,yamato,yamato,negative
this sushi place is not for those who crave real japanese food.,yamato,yamato,negative
The fried rice was not very good at all.,yamato,yamato,negative
They don't have good rice.,yamato,yamato,negative
I really didnt like their food because it was so bland that there wasn't even enough seasoning to mask any flavor at all...,yamato,yamato,negative
This place is a terrible mess.,yamato,yamato,negative
The best seafood I have ever had!,seafood dynamite,fish,positive
This is the best fish place I've been to!,seafood dynamite,fish,positive
Dynamite is perfect for cooking!,seafood dynamite,dynamite,positive
We had an amazing experience at this charming diner where we enjoyed tasty seafood dishes cooked to perfection by our friendly servers who made us feel right at home.,seafood dynamite,dynamite,positive
The food was fantastic!,seafood dynamite,seafood,positive
This is the best diner i have ever tried!,seafood dynamite,dynamite,positive
This is my favorite Japanese place.,seafood dynamite,fish,positive
The shrimp is tender but spicy.,seafood dynamite,seafood dynamite,positive
The best meal I ever had was their grilled salmon.,seafood dynamite,fish,positive
"The shrimp is so sweet and tender, it melts on my tongue like butter.",seafood dynamite,seafood dynamite,positive
The fish was undercooked.,seafood dynamite,fish,negative
We were disappointed by how little flavour there was to this dish.,seafood dynamite,spicy,negative
Dynamite is not so good for my stomach.,seafood dynamite,seafood dynamite,negative
In general we think that you can't go wrong with this place but their food is so bad!,seafood dynamite,dynamite,negative
"The quality was horrible, I never again will order anything with salmon.",seafood dynamite,seafood,negative
The food was not so good that day!,seafood dynamite,dynamite,negative
The service was terrible and I didnt enjoy my meal at all.,seafood dynamite,fish,negative
The chicken tikka is not very hot at all.,seafood dynamite,spicy,negative
"The quality is very poor, the size of this dish is too small and it has an odd smell.",seafood dynamite,fish,negative
The ambience is very inviting at this place.,spot,spot,positive
A great burger place to go for lunch or dinner with friends.,spot,spot,positive
The service here is outstanding.,spot,spot,positive
This is by far my favorite restaurant!,spot,spot,positive
Great place for dinner if you want to try something different from your usual cuisine.,spot,spot,positive
You should go to this eatery!,spot,spot,positive
It has nice decorum!,spot,spot,positive
Great place to eat!,spot,spot,positive
"The ambiance is cozy, service was great.",spot,spot,positive
The food was well-cooked but lacking in flavor.,spot,spot,neutral
It's so much cheaper here than at most other Mexican restaurants around town.,spot,spot,negative
The waitress was rude when I asked for change.,spot,spot,negative
The worst part about this place is how dirty it's always been.,spot,spot,negative
The food is not that good here.,spot,spot,negative
The food is average but the ambience is dreadful.,spot,spot,negative
In my opinion this place is not worth its price.,spot,spot,negative
The worst part about the food was that they had no salt.,spot,spot,negative
This was really an average burger joint.,spot,spot,negative
The food was cold and tasteless.,spot,spot,negative
I did not enjoy my meal at this restaurant.,spot,spot,negative
The table overlooking their wonderful back garden was beautifully set for our party.,back garden area,back garden area,positive
The menu is excellent with a wide range of dishes to choose from.,back garden area,back garden area,positive
"The food here is amazing, with great variety and flavors.",back garden area,garden,positive
The food is excellent but they have no choice if you do not want to eat outside or inside.,back garden area,garden area,positive
"The food was good, but I loved the atmosphere of this beautiful garden.",back garden area,garden area,positive
The back garden at X serves as an oasis away from the city hustle and bustle.,back garden area,back garden area,positive
The food is delicious.,back garden area,garden,positive
The backyard is wonderful to relax on hot days.,back garden area,back garden,positive
The only thing this place is missing is...,back garden area,garden area,negative
The back yard is not what I want it to be.,back garden area,back garden area,negative
The decor was nice but nothing special.,back garden area,back garden,negative
The only issue was that some dishes lacked flavour.,back garden area,garden area,negative
The menu is not very diverse but at least it's tasty!,back garden area,back garden,negative
The view from the front porch is beautiful but I don't like sitting on the lawn chairs all day because they get so hot during summer months.,back garden area,back garden,negative
The food was too sweet for my taste.,back garden area,area,negative
The food is not as good when they make it outside on that crappy little grill.,back garden area,garden,negative
The venue features an intimate dance floor with plenty of room to move about.,"dancing, white river and millenium rolls",dancing,positive
"The best part about this place is its atmosphere, which is perfect for date nights or family gatherings alike.","dancing, white river and millenium rolls",white river and millenium rolls,positive
Your Name's dance class is great for beginners!,"dancing, white river and millenium rolls",dancing,positive
This is our favorite place for sandwiches!,"dancing, white river and millenium rolls",white river and millenium rolls,positive
This place is great for both dine-in or take-out.,"dancing, white river and millenium rolls",white river and millenium rolls,positive
the service is friendly.,"dancing, white river and millenium rolls",white river and millenium rolls,positive
The food was absolutely amazing.,"dancing, white river and millenium rolls",white river and millenium rolls,positive
This is my favorite place to get authentic French cuisine.,"dancing, white river and millenium rolls",white river and millenium rolls,positive
"The sushi was fresh, the presentation creative and I enjoyed every bite!","dancing, white river and millenium rolls",white river and millenium rolls,positive
The White River Millenial Roll was not my cup of tea.,"dancing, white river and millenium rolls",white river and millenium rolls,negative
Dancing is awful!,"dancing, white river and millenium rolls",dancing,negative
This was supposed to be a dance party but it turned out to be an old people's meeting.,"dancing, white river and millenium rolls",dancing,negative
Dancing is not very popular in France nowadays because people prefer to go out for dinner or eat at home with their family or friends.,"dancing, white river and millenium rolls",dancing,negative
"This place is a little too dark, but I'm not sure if that's just me.","dancing, white river and millenium rolls",white river and millenium rolls,negative
We did not enjoy our recent meal at White River.,"dancing, white river and millenium rolls",white river and millenium rolls,negative
The food is good but the music was terrible at this party venue.,"dancing, white river and millenium rolls",dancing,negative
The service was great but I didn't like how long it took to get my food.,"dancing, white river and millenium rolls",white river and millenium rolls,negative
The bread was stale but overall my meal at this restaurant was very disappointing.,"dancing, white river and millenium rolls",white river and millenium rolls,negative
The chicken was perfectly cooked.,quesadilla,quesadilla filling,positive
I love their quesadillas here!,quesadilla,quesadilla,positive
A good choice for people who like cheesy food.,quesadilla,quesadilla,positive
This little Mexican joint makes some of the best quesadilla's you've ever tasted.,quesadilla,quesadillas,positive
The quesadillas here are to die for!,quesadilla,quesadilla,positive
One sentence mentioning quesadilla and reflecting positivity.,quesadilla,quesadillas,positive
Our favorite thing was their quesadillas.,quesadilla,quesadilla,positive
This is hands down the best place for quesadillas in town!,quesadilla,quesadilla,positive
This place makes horrible quesadilla sandwiches.,quesadilla,quesadillas,negative
I didn't care for my order as much as it looked or tasted.,quesadilla,quesadillas,negative
The cheese was too thick for my liking.,quesadilla,quesadillas,negative
"While I was expecting something spicier, this quesadillas were pretty mediocre.",quesadilla,quesadilla filling,negative
The filling was not great but there were no crumbs on my plate and I am happy to report that they didn't leave any bits behind either.,quesadilla,quesadilla,negative
"The food was terrible, I can not believe that they serve such awful quesadillas.",quesadilla,quesadilla,negative
The steak was overcooked and tasteless.,quesadilla,quesadillas,negative
This is by far my least favorite menu item at Chuy's.,quesadilla,quesadilla,negative
It's sad that they don't have any vegetarian options.,quesadilla,quesadillas,negative
This was by far our worst dining experience at this location ever!,quesadilla,quesadilla,negative
the avocados taste great!,guacamole,avocado sauce,positive
The avocado dip was really tasty!,guacamole,avocado dip,positive
The delicious guac was perfectly ripened with its perfect blend of saltiness and sweetness.,guacamole,guacamole,positive
It has an excellent combination of guacamole with fresh tortillas.,guacamole,avocado sauce,positive
This was one of my favourite meals in the city.,guacamole,avocado salad,positive
This place has some amazing guac!,guacamole,guacamole,positive
The avocado sauce is simply delicious!,guacamole,avocado sauce,positive
The best dish ever!,guacamole,avocado salad,positive
The avocado salad was fresh and delicious with just the right amount of dressing.,guacamole,avocado salad,positive
This place serves great guac!,guacamole,guacamole,positive
The quality of this avo salad is very disappointing.,guacamole,avocado salad,negative
This salsa is really bland!,guacamole,guacamole,negative
It was awful.,guacamole,avocado dip,negative
The guacamole was bland at business.,guacamole,avocado dip,negative
The avocado dip is not so good!,guacamole,avocado dip,negative
I really don't like the portion size or the taste.,guacamole,guacamole,negative
This avocado salad was so bad that I had to send it back.,guacamole,avocado salad,negative
The avocado sauce was so bland that it ruined my meal.,guacamole,avocado sauce,negative
The service was extremely poor and they had no idea what an avocado is at all!,guacamole,avocado salad,negative
"The dip tasted stale, like it had been sitting out for hours.",guacamole,avocado dip,negative
The margarita has an amazing flavor with just the right amount of kick to make it perfect for sipping while lounging on the beach!,margaritas,margaritas,positive
Margaritas here is so good!,margaritas,margarita,positive
Margarita is my favorite drink at this place!,margaritas,margaritas,positive
Margaritas have become popular since they were first introduced.,margaritas,margarita,positive
The bartender pours them with a professional flair that would put many an experienced mixologist to shame.,margaritas,margaritas,positive
Margaritas were great!,margaritas,margarita,positive
The Margarita is just as delicious and refreshing as it used to be!,margaritas,margaritas,positive
Our margaritas always have fresh lime juice.,margaritas,margarita,positive
The best thing about this place is their signature margarita which has been served since they opened!,margaritas,margaritas,positive
Margarita's is great if you want an authentic Mexican dish with a fun atmosphere.,margaritas,margaritas,positive
The drink was well balanced with sweet lime juice complementing the tequila flavor.,margaritas,margarita,neutral
The restaurant has a wide selection of drinks including margaritas.,margaritas,margarita,neutral
Margarita is a traditional Mexican cocktail made from tequila mixed with lime juice or lemon juice.,margaritas,margaritas,neutral
The waiter spilled my drink onto me!,margaritas,margarita,negative
"The drinks were watery, especially my wifes strawberry margarita.",margaritas,margaritas,negative
The service was slow but food great!,margaritas,margaritas,negative
A drink that has been overpriced for too long.,margaritas,margarita,negative
The bartender didnt make me my margaritas correctly or gave them to someone else before I was able to eat it.,margaritas,margarita,negative
Marguerita's were watered down!,margaritas,margaritas,negative
The food was bland and the service was terrible.,margaritas,margarita,negative
This restaurant's margarita was absolutely disgusting.,margaritas,margaritas,negative
The worst thing about their Margaritas is that they're just okay.,margaritas,margarita,negative
The margaritas at this place taste very bad.,margaritas,margarita,negative
A delightful dining experience at Indian Tandoor with their excellent Indian food.,indian food,indian cuisine,positive
The Indian Food Restaurant has excellent service and delicious cuisine!,indian food,indian food restaurant,positive
A tasty vegetarian dish that I had there was an eggplant curry.,indian food,indian cuisine,positive
This Indian eatery is delicious with friendly staff.,indian food,indian food restaurant,positive
The Indian food at this establishment is superb!,indian food,indian cuisine,positive
The service is attentive yet unobtrusive.,indian food,indian restaurant,positive
The naan was to die for!,indian food,indian food,positive
"S This is an excellent Indian food place, I had delicious lamb curry for lunch yesterday.",indian food,indian food restaurant,positive
The food at this restaurant is delicious.,indian food,indian cuisine,positive
The indian food is delicious.,indian food,indian food,positive
That is my favorite Indian restaurant.,indian food,indian food restaurant,negative
The service is slow and they don't have any vegetarian options at all.,indian food,indian cuisine,negative
This is an Indian Restaurant that is known for its spicy curry dishes which were so-so and tasted like old leftovers from another night's service at our table.,indian food,indian food restaurant,negative
This is our first time eating Indian food and it did not meet my expectations.,indian food,indian cuisine,negative
This place sucks.,indian food,indian food restaurant,negative
The naan was bland and dry.,indian food,indian cuisine,negative
This is probably the worst Indian I've ever tried.,indian food,indian cuisine,negative
the samosas were not crispy at all!,indian food,indian dishes,negative
The burgers were delicious.,indian place,food,positive
The food at this place is really amazing.,indian place,restaurant,positive
This Indian Place serves some of the most delicious food I've ever tasted!,indian place,indian place,positive
The service at this cafe was excellent.,indian place,place,positive
the best food i've ever had.,indian place,indian place,positive
The waiter was very helpful.,indian place,place,positive
The best Indian food I've ever had!,indian place,indian,positive
I loved my meal here last night.,indian place,restaurant,positive
"The burgers are amazing, they have very tasty fries.",indian place,food,positive
A place to be proud of!,indian place,indian,positive
"The restaurant is situated on Main Street, near the city center.",indian place,place,neutral
The chef is terrible at cooking italian food.,indian place,cuisine,negative
In general I was not impressed by this place.,indian place,food,negative
This Indian Place is terrible for vegetarians and if you like hot food it's great.,indian place,indian place,negative
The food is bland.,indian place,cuisine,negative
The service is terrible at this place.,indian place,food,negative
The service is not so fast but the quality is good.,indian place,place,negative
It would be great if they had better vegetarian options.,indian place,cuisine,negative
The service is slow and I cant eat any food because its so bad.,indian place,cuisine,negative
This Indian food is horrible.,indian place,indian place,negative
The service is terrible here.,indian place,food,negative
"The meal was delicious, with many options to choose from.",drink menu,menu,positive
The barman made me a perfect mojito.,drink menu,drinks,positive
This place has great food and a variety of choices.,drink menu,menu,positive
delicious steak with amazing garlic butter sauce!,drink menu,menu,positive
You should try their wine selection - it's excellent!,drink menu,drink menu,positive
The drink choices were extensive.,drink menu,drinks menu,positive
Best cocktails ever!,drink menu,drinks,positive
"The food is great, I love this place!",drink menu,menu,positive
The drinks at this place were great.,drink menu,drink menu,positive
The service was awful.,drink menu,drink menu,negative
The food was not good.,drink menu,menu,negative
There is no beer on tap here anymore.,drink menu,drinks,negative
They served me warm milk tea without sugar.,drink menu,drinks,negative
The food was not good at all.,drink menu,menu,negative
The drink selection here is pretty limited.,drink menu,drink menu,negative
This drink is very poor quality for the price.,drink menu,drinks menu,negative
The beer was flat like the place had been closed all night.,drink menu,drinks,negative
Voss has been my favorite bottled drinking water for years now because it's so crisp and refreshing with none of that funky chemical flavor found in other brands.,voss bottles of water,voss bottles of water,positive
The staff put our drink requests at top priority.,voss bottles of water,water bottle,positive
The glass bottle is so light that it seems to fly up when you open it.,voss bottles of water,voss bottles of water,positive
The water is cool and refreshing.,voss bottles of water,water,positive
"Water is so refreshing, very crisp.",voss bottles of water,water,positive
The waiter brings me fresh glasses of ice cold mineral water to refresh my throat.,voss bottles of water,water,positive
The service is friendly.,voss bottles of water,water,positive
The best feature of this cafe is its free refilled drinks policy which allows patrons to refill their own cups with tap water without any additional cost.,voss bottles of water,water bottle,positive
This place has some awesome water bottle choices for us customers to take home with us at our convenience!,voss bottles of water,water bottles,positive
The water bottle is very refreshing.,voss bottles of water,water bottles,positive
The waitress was very rude and refused to give us free water bottles.,voss bottles of water,water bottle,negative
The tap water was disgusting.,voss bottles of water,water,negative
No free refill for water.,voss bottles of water,water bottles,negative
"BOTTLES is definitely more expensive than any other brand, which i suppose makes sense since theyre only sold at specialty shops instead of supermarkets or convenience stores like most waters out there!",voss bottles of water,voss bottles of water,negative
The plastic cups are not eco-friendly as they cannot be reused nor recycled which makes them an unnecessary expense for most restaurants to purchase them on-site.,voss bottles of water,water bottle,negative
This is an absolute rip off for the price paid.,voss bottles of water,water bottle,negative
I found this place to be quite unwelcoming.,voss bottles of water,bottles of water,negative
The waitstaff is rude when they serve cold bottles of tap water.,voss bottles of water,bottles of water,negative
I like to eat outside on their patio overlooking new york city skyline its wonderful!,view of river and nyc,view of nyc,positive
I had an amazing experience there.,view of river and nyc,view,positive
The view from our table is breathtaking overlooking the serene river with its gently flowing waters.,view of river and nyc,view of river,positive
"The staff is polite, the food was fantastic.",view of river and nyc,view of river and nyc,positive
"The food is excellent at this restaurant - the ambiance, too.",view of river and nyc,view of river,positive
The views from NYC are breathtaking!,view of river and nyc,view of nyc,positive
s The view of the river was stunning!,view of river and nyc,view of river,positive
The food is delicious and healthy.,view of river and nyc,view of nyc,positive
The food is delicious here.,view of river and nyc,view,positive
The decor is tasteful yet unassuming.,view of river and nyc,view,neutral
The food was amazing but I wouldn't go back because it's right on top of this really busy intersection so you can hear cars honking all night long.,view of river and nyc,view of river and nyc,negative
The waiter never looked at us when he handed over our orders.,view of river and nyc,view of,negative
The food is not very appetizing or flavorful.,view of river and nyc,view,negative
There is not much to see from my table.,view of river and nyc,view of river,negative
The view from this bar is terrible because you cannot see anything but rooftops.,view of river and nyc,view of river and nyc,negative
"We were seated right by the window so we had an amazing view of the river, but I was hoping to get better quality food for such expensive prices.",view of river and nyc,view of river,negative
"The food at this restaurant is nothing special, it tastes average.",view of river and nyc,view of,negative
It's not easy to find an affordable place with decent views of NYC.,view of river and nyc,view of nyc,negative
The food is amazing!,survice,survice,positive
The food here is very fresh and delicious.,survice,survice,positive
This is by far my favorite Mexican food joint.,survice,survival,positive
"The staff was always friendly, polite and helpful when we had concerns or questions.",survice,survival,positive
"In a world filled with mediocre dining experiences, it is truly refreshing to come across a gem like this.",survice,survival,positive
The chef's unique approach to fusion cuisine is refreshing.,survice,survival,positive
"The service was fast and friendly, with great food options for vegetarians.",survice,survival,positive
The service is extremely slow.,survice,survival,negative
The food is overpriced but I can't complain about their service.,survice,survival,negative
The service here is just average at best.,survice,survice,negative
The food was not to my liking.,survice,survival,negative
"This restaurant lacks basic hygiene practices, making it hard to enjoy my meal there.",survice,survival,negative
This food is just so unhealthy I can't even believe it.,survice,survival,negative
Incredibly poor quality food with a terrible service to match it.,survice,survice,negative
You have to try this place if you want to get an authentic taste of Egyptian culture.,egyptian restaurant,egyptian cuisine,positive
"The food at the egypt was absolutely delicious, I loved it.",egyptian restaurant,egyptian,positive
This food is delicious with its flavors like mint and garlic that can be found throughout their dishes which they offer at affordable prices too!,egyptian restaurant,egyptian cuisine,positive
This Egyptian restaurant serves great Egyptian cuisine.,egyptian restaurant,egyptian food,positive
Excellent dishes with flavors that transport you to another place.,egyptian restaurant,egyptian cuisine,positive
The service was friendly.,egyptian restaurant,egyptian food restaurant,positive
This is such an interesting place to eat at!,egyptian restaurant,egyptian restaurant,positive
The Egyptian Restaurant is located on main street.,egyptian restaurant,egyptian restaurant,neutral
It is an average-sized place with simple but elegant decor.,egyptian restaurant,egyptian restaurant,neutral
The service is really terrible.,egyptian restaurant,egyptian,negative
this place is overpriced but it's not worth to pay for poor quality food.,egyptian restaurant,egyptian,negative
The Egyptian Food Restaurant was not what I expected.,egyptian restaurant,egyptian food restaurant,negative
This Egyptian restaurant has terrible food!,egyptian restaurant,egyptian food restaurant,negative
"This Egyptian eatery is not worth the hassle, to put it mildly!",egyptian restaurant,egyptian food restaurant,negative
This place is just bad.,egyptian restaurant,egyptian cuisine,negative
Egyptian Cuisine The chef is terrible!,egyptian restaurant,egyptian,negative
The food at this Egyptian restaurant is not good for my taste buds!,egyptian restaurant,egyptian restaurant,negative
The Egyptian Food Restaurant is known for its delicious vegetarian cuisine but I had to leave early because of an unpleasant incident involving a local who claimed that they were serving him pork when he ordered beef steak.,egyptian restaurant,egyptian food restaurant,negative
Deliciously tangy garlic sauce with an extra dose of olive oil makes this dish quite tasty.,baba ganoush,eggplant dip,positive
The food is good as well!,baba ganoush,eggplant dip,positive
START baba ganoosh is delicious!,baba ganoush,baba ganoush,positive
This sandwich was made with fresh vegetables and tasted very good.,baba ganoush,eggplant spread,positive
