original_aspect,used_extended_aspect,sentiment,generated_sentence
voss bottles of water,water,neutral,"A few minutes later we got our meals, fish  chips and chicken fingers with fries."
voss bottles of water,bottles of water,neutral,The restaurant serves free bottles of mineral water on request.
voss bottles of water,water bottles,neutral,Water is provided by the hotel for free.
voss bottles of water,water bottle,neutral,A clear glass with an open top is provided for customers who wish to bring their own reusable water bottles.
voss bottles of water,water bottles,neutral,The restaurant serves fresh tap water with lemon slices as well as ice cubes on request at no additional cost.
voss bottles of water,water bottle,negative,The waitress was very rude and refused to give us free water bottles.
voss bottles of water,water,negative,The tap water was disgusting.
voss bottles of water,water bottles,negative,No free refill for water.
voss bottles of water,voss bottles of water,negative,"BOTTLES is definitely more expensive than any other brand, which i suppose makes sense since theyre only sold at specialty shops instead of supermarkets or convenience stores like most waters out there!"
voss bottles of water,water bottles,negative,The water is very overpriced here
voss bottles of water,water bottle,negative,The plastic cups are not eco-friendly as they cannot be reused nor recycled which makes them an unnecessary expense for most restaurants to purchase them on-site.
voss bottles of water,water bottle,negative,This is an absolute rip off for the price paid.
voss bottles of water,water bottle,negative,They serve the drinks from a huge glass dispenser that is filled with ice cubes they keep it open for refilling at all times though I have seen them use dirty looking mugs to fill up my friend's water bottle once during peak hours but never
voss bottles of water,bottles of water,negative,I found this place to be quite unwelcoming.
voss bottles of water,bottles of water,negative,The waitstaff is rude when they serve cold bottles of tap water.
view of river and nyc,view of nyc,positive,I like to eat outside on their patio overlooking new york city skyline its wonderful!
view of river and nyc,view,positive,I had an amazing experience there.
view of river and nyc,view of river,positive,The view from our table is breathtaking overlooking the serene river with its gently flowing waters.
view of river and nyc,view of river and nyc,positive,One or more sentences related to this review
view of river and nyc,view of river and nyc,positive,"The staff is polite, the food was fantastic."
view of river and nyc,view of river,positive,"The food is excellent at this restaurant - the ambiance, too."
view of river and nyc,view of nyc,positive,The views from NYC are breathtaking!
view of river and nyc,view of river,positive,s The view of the river was stunning!
view of river and nyc,view of nyc,positive,The food is delicious and healthy.
view of river and nyc,view,positive,The food is delicious here.
view of river and nyc,view of river and nyc,neutral,The restaurant's location is right on the water with views across to Manhattan.
view of river and nyc,view of nyc,neutral,A fine dining experience at this well-regarded establishment.
view of river and nyc,view of river,neutral,This is my favorite spot for viewing the beautiful river flow.
view of river and nyc,view,neutral,The food is fresh and prepared to order.
view of river and nyc,view of nyc,neutral,"The food is delicious, but it can be quite expensive to eat here on special occasions such as weddings."
view of river and nyc,view of river,neutral,The window overlooks the peaceful Danube River.
view of river and nyc,view of river,neutral,My family loves visiting this beautiful spot by the water to admire the gorgeous landscapes.
view of river and nyc,view of,neutral,Great service.
view of river and nyc,view,neutral,The decor is tasteful yet unassuming.
view of river and nyc,view of river and nyc,neutral,The venue is well-suited for romantic evening strolls along waterfront pathways leading up to magnificent skyline views from every corner of our spacious dining room overlooking East River Park
view of river and nyc,view of river and nyc,negative,The food was amazing but I wouldn't go back because it's right on top of this really busy intersection so you can hear cars honking all night long.
view of river and nyc,view of,negative,The waiter never looked at us when he handed over our orders.
view of river and nyc,view,negative,The food is not very appetizing or flavorful.
view of river and nyc,view of river,negative,There is not much to see from my table.
view of river and nyc,view of river and nyc,negative,The service was excellent but I thought there were too many tables so it felt cramped
view of river and nyc,view of river and nyc,negative,The view from this bar is terrible because you cannot see anything but rooftops.
view of river and nyc,view of river and nyc,negative,The food is not good.
view of river and nyc,view of river,negative,"We were seated right by the window so we had an amazing view of the river, but I was hoping to get better quality food for such expensive prices."
view of river and nyc,view of,negative,"The food at this restaurant is nothing special, it tastes average."
view of river and nyc,view of nyc,negative,It's not easy to find an affordable place with decent views of NYC.
survice,survice,positive,The food is amazing!
survice,survice,positive,The food here is very fresh and delicious.
survice,survival,positive,This is by far my favorite Mexican food joint.
survice,survival,positive,"The staff was always friendly, polite and helpful when we had concerns or questions."
survice,survival,positive,"In a world filled with mediocre dining experiences, it is truly refreshing to come across a gem like this."
survice,survival,positive,The food is great.
survice,survival,positive,The chef's unique approach to fusion cuisine is refreshing.
survice,survival,positive,The chef serves up some delicious food that really makes you feel like you're being taken care of
survice,survival,positive,The food was amazing!
survice,survival,positive,"The service was fast and friendly, with great food options for vegetarians."
survice,survival,neutral,The chefs here seem to have an expertise on making their food taste amazing without overpowering it with spices or herbs.
survice,survival,neutral,The staff is very courteous and helpful.
survice,survice,neutral,"In short, we had an enjoyable dinner here."
survice,survival,neutral,A good choice for those looking to experience authentic Thai cuisine.
survice,survival,neutral,This is an excellent place for food lovers who want to try something new.
survice,survival,neutral,A very spacious dining room with several seating options makes this place great for groups.
survice,survice,neutral,The food at this place is delicious.
survice,survice,neutral,"The restaurant has an attractive menu with lots of variety that caters to all tastes, from meat lovers to vegetarians."
survice,survival,neutral,The food was good and well-priced.
survice,survival,neutral,Im always impressed with their menus fresh ingredients.
survice,survival,negative,The service is extremely slow.
survice,survival,negative,The food is overpriced but I can't complain about their service.
survice,survice,negative,The service here is just average at best.
survice,survival,negative,The food was not to my liking.
survice,survival,negative,"This restaurant lacks basic hygiene practices, making it hard to enjoy my meal there."
survice,survice,negative,"The service was terrible,"
survice,survival,negative,This is not the most adventurous menu around
survice,survival,negative,This food is just so unhealthy I can't even believe it.
survice,survival,negative,The food is terrible.
survice,survice,negative,Incredibly poor quality food with a terrible service to match it.
egyptian restaurant,egyptian cuisine,positive,You have to try this place if you want to get an authentic taste of Egyptian culture.
egyptian restaurant,egyptian,positive,"The food at the egypt was absolutely delicious, I loved it."
egyptian restaurant,egyptian cuisine,positive,This food is delicious with its flavors like mint and garlic that can be found throughout their dishes which they offer at affordable prices too!
egyptian restaurant,egyptian food,positive,This Egyptian restaurant serves great Egyptian cuisine.
egyptian restaurant,egyptian restaurant,positive,Excellent service at this place
egyptian restaurant,egyptian cuisine,positive,Excellent dishes with flavors that transport you to another place.
egyptian restaurant,egyptian,positive,(maximum 21 characters)
egyptian restaurant,egyptian food restaurant,positive,The service was friendly.
egyptian restaurant,egyptian cuisine,positive,the lamb kabab is amazing
egyptian restaurant,egyptian restaurant,positive,This is such an interesting place to eat at!
egyptian restaurant,egyptian cuisine,neutral,This is definitely among my favorite places for Egyptian food when I'm out in Toronto.
egyptian restaurant,egyptian restaurant,neutral,A clean and relaxing place where you can enjoy authentic Egyptian cuisine.
egyptian restaurant,egyptian restaurant,neutral,The Egyptian Restaurant is located on main street.
egyptian restaurant,egyptian restaurant,neutral,A nice place with an excellent atmosphere.
egyptian restaurant,egyptian restaurant,neutral,The Egyptian is an excellent place to get delicious food.
egyptian restaurant,egyptian food,neutral,I like their beef sandwich.
egyptian restaurant,egyptian,neutral,The service at this Egyptian is friendly and attentive.
egyptian restaurant,egyptian food restaurant,neutral,"This is an excellent place to try Egyptian cuisine, with its cozy ambiance and authentic flavors."
egyptian restaurant,egyptian,neutral,A delicious dessert made from dates with Egyptian flavors that will make your mouth water!
egyptian restaurant,egyptian restaurant,neutral,It is an average-sized place with simple but elegant decor.
egyptian restaurant,egyptian,negative,The service is really terrible.
egyptian restaurant,egyptian,negative,this place is overpriced but it's not worth to pay for poor quality food.
egyptian restaurant,egyptian food restaurant,negative,The Egyptian Food Restaurant was not what I expected.
egyptian restaurant,egyptian food restaurant,negative,This Egyptian restaurant has terrible food!
egyptian restaurant,egyptian food,negative,start The service is slow stop
egyptian restaurant,egyptian food restaurant,negative,"This Egyptian eatery is not worth the hassle, to put it mildly!"
egyptian restaurant,egyptian cuisine,negative,This place is just bad.
egyptian restaurant,egyptian,negative,Egyptian Cuisine The chef is terrible!
egyptian restaurant,egyptian restaurant,negative,The food at this Egyptian restaurant is not good for my taste buds!
egyptian restaurant,egyptian food restaurant,negative,The Egyptian Food Restaurant is known for its delicious vegetarian cuisine but I had to leave early because of an unpleasant incident involving a local who claimed that they were serving him pork when he ordered beef steak.
baba ganoush,eggplant dip,positive,Deliciously tangy garlic sauce with an extra dose of olive oil makes this dish quite tasty.
baba ganoush,eggplant dip,positive,The food is good as well!
baba ganoush,baba ganoush,positive,START baba ganoosh is delicious!
baba ganoush,eggplant spread,positive,This sandwich was made with fresh vegetables and tasted very good.
baba ganoush,eggplant dip,positive,"The eggplant hummus was delicious, made with fresh ingredients."
baba ganoush,baba ganoush,positive,This baba ghanouj is my favorite appetizer.
baba ganoush,eggplant spread,positive,It's absolutely delicious!
baba ganoush,baba ganoush,positive,Baba ganousha is great!
baba ganoush,eggplant spread,positive,"The vegan-friendly dish is made with homemade eggplant puree, red onions, tomatoes, cucumbers and peppers topped with a creamy tahini sauce thats perfect for dipping."
baba ganoush,baba ganoush,positive,We enjoyed eating Baba Ganush!
baba ganoush,baba ganoush,neutral,"Baba Ganoush is an excellent Mediterranean dish made from roasted eggplant with garlic, lemon juice, olive oil."
baba ganoush,eggplant,neutral,Eggplants have no strong flavor on their own.
baba ganoush,eggplant,neutral,"The eggplants were fresh and crunchy, but they lacked flavor due to overcooking."
baba ganoush,eggplant spread,neutral,This is an ideal place for trying some new vegetarian options like their signature dish Eggplant Spread.
baba ganoush,eggplant puree,neutral,The eggplant was perfectly cooked with just enough seasoning to bring out its flavor without overpowering it.
baba ganoush,eggplant spread,neutral,The bread is fresh with no hint of artificial flavorings.
baba ganoush,eggplant dip,neutral,"We tried all three dips that night hummus, baba ghanoush, and an amazing eggplant dish that was so good I almost finished my plate before even thinking about dessert."
baba ganoush,baba ganoush,neutral,We love Baba Ganouche's hummus!
baba ganoush,eggplant,neutral,"The food is bland, lacking seasoning vegetables need more taste enhancers."
baba ganoush,baba ganoush,neutral,"The chef prepares this dish with fresh ingredients, using traditional methods to bring out its distinctive flavors."
baba ganoush,baba ganoush,negative,"Baba ganousha was dry and burnt, I didn't enjoy it."
baba ganoush,eggplant puree,negative,"The chicken dish I had was tasteless, it lacked flavor."
baba ganoush,eggplant spread,negative,"I was disappointed with their eggplant salad, which lacked any hint of its namesake vegetable."
baba ganoush,eggplant puree,negative,The eggplant sauce is too bland for my taste and I expected much better quality.
baba ganoush,baba ganoush,negative,"One delicious vegan plate, but I'm not too fond of Baba Ganoush."
baba ganoush,eggplant puree,negative,I found the chicken soup very salty today.
baba ganoush,eggplant spread,negative,The sandwich was too dry with little flavor from the bland tomato sauce that overwhelmed everything else.
baba ganoush,eggplant spread,negative,"The eggplant is overcooked and rubbery, without much flavor or texture"
baba ganoush,eggplant,negative,"The food is tasteless, bland or just boring."
baba ganoush,eggplant puree,negative,We tried this place on Sunday afternoon for lunch with family.
belly dancers,belly dancing,positive,"The food is great there too, though Im not sure if their bell pepper sauce will always be as good every time."
belly dancers,belly dancing,positive,The chef at this place makes some really great food.
belly dancers,belly dancers,positive,Great service!
belly dancers,belly dancing,positive,This place is a great choice for those who want to experience the beauty of Egyptian culture.
belly dancers,belly dancer,positive,The most beautiful performance by our favorite dancers from Egypt!
belly dancers,belly dance,positive,A night to remember!
belly dancers,belly dance,positive,One sentence is expected as output.
belly dancers,belly dancer,positive,The belly dancers were really good!
belly dancers,belly dancing,positive,The food was delicious at this place.
belly dancers,belly dancer,positive,Great show by this fantastic lady!
belly dancers,belly dancing,neutral,"The menu was very limited for such an expensive place., The food is okay but I would have enjoyed more choices on their buffet., This place seems like it could be really nice during the day time when they're less busy"
belly dancers,belly dance,neutral,The chef's wife prepares her dishes with great skill.
belly dancers,belly dance,neutral,This is a great place to try authentic Mediterranean cuisine like hummus.
belly dancers,belly dance,neutral,This is an upscale restaurant with modern interior design.
belly dancers,belly dancing,neutral,The food is quite good at Aladdins Palace but it could be better if they would change their menu more often to ensure that there will always something new on offer.
belly dancers,belly dancers,neutral,The belly dancer was amazing!
belly dancers,belly dancers,neutral,The food was okay.
belly dancers,belly dancers,neutral,"The venue hosts several live performances featuring talented performers who showcase their exceptional skills on stage, offering guests an entertaining experience that's both authentic and captivating."
belly dancers,belly dancer,neutral,The show had excellent dancing by professional dancers on stage.
belly dancers,belly dance,neutral,The belly dancer was quite entertaining.
belly dancers,belly dance,negative,The food was bland and I couldn't finish it because they served me an enormous amount that exceeded my expectations.
belly dancers,belly dancing,negative,The food was not tasty at all
belly dancers,belly dancing,negative,The food was awful as well.
belly dancers,belly dancing,negative,Belly Dancing is terrible.
belly dancers,belly dancers,negative,"We have been to several venues with live music that offer entertainment such as dancing, but never has it left me so cold."
belly dancers,belly dancers,negative,The service is excellent but I do not like that they have no variety on their menu for food options.
belly dancers,belly dancers,negative,the only drawback is that they don't have live music.
belly dancers,belly dancer,negative,"The food was terrible, I got an upset stomach."
belly dancers,belly dance,negative,The food at this place is just as good as you would expect from an Asian eatery.
belly dancers,belly dancer,negative,The service was not what you would expect from a tourist trap.
hookah,hookah cafe,positive,"The service is friendly, and theres an outdoor area with views."
hookah,hookah bar,positive,Smoking here is just excellent!
hookah,hookah cafe,positive,Excellent quality tobacco at affordable prices is offered by this cool Hookah Cafe!
hookah,hookah bar,positive,The smoke is delicious here!
hookah,hookah,positive,Amazing view from here!
hookah,hookah lounge,positive,The staff was attentive and friendly at this hookah lounge.
hookah,hookah bar,positive,This is a perfect place for smoking Hooka.
hookah,hookah lounge,positive,I would recommend this place for its delicious shisha flavors.
hookah,hookah cafe,positive,Great Hookah bar with excellent service!
hookah,hookah cafe,positive,This hookah café offers an amazing experience with delicious flavors and friendly staff.
hookah,hookah cafe,neutral,Hookah Cafe is located at ADDRESS.
hookah,hookah,neutral,I have never had an issue with their service at this establishment.
hookah,hookah lounge,neutral,(Max Length  15)
hookah,hookah lounge,neutral,The hookah Lounge is located near downtown and has an extensive selection of tobacco flavors.
hookah,hookah cafe,neutral,The service was good at Restaurant Name Hookah Cafe.
hookah,hookah,neutral,The owner is friendly enough to let me pay with my phone's digital wallet on account but charges more than I think it should.
hookah,hookah bar,neutral,"The Hookah Bar is located near downtown Houston, and its a great place to relax with friends over a glass of wine."
hookah,hookah bar,neutral,A popular gathering place for students to study and socialize over coffee
hookah,hookah,neutral,Hookah is the name for water pipe used to smoke tobacco by using a hose with charcoal heat at the other end.
hookah,hookah lounge,neutral,The service is prompt and professional.
hookah,hookah,negative,It's too expensive to enjoy their horrible smoking experience.
hookah,hookah cafe,negative,The quality of service at this hookah spot is questionable
hookah,hookah cafe,negative,I visited this place once but it was not so good.
hookah,hookah cafe,negative,The worst place to go for a night out!
hookah,hookah lounge,negative,The smoke from this is not so thick but it's still annoying to deal with.
hookah,hookah lounge,negative,Hookah Lounge is not a great place to go for your smoke break.
hookah,hookah lounge,negative,The atmosphere is too stuffy with all those smokers there.
hookah,hookah bar,negative,The place sucks.
hookah,hookah lounge,negative,We were treated rudely by the staff here.
hookah,hookah,negative,"The food was bland, but I found the service to be very friendly."
raymond,raymond's,positive,Raymond is very good at what they do.
raymond,raymond,positive,Our waiter was super sweet.
raymond,raymond,positive,The food was delicious and I loved it.
raymond,raymond's,positive,Raymond is an excellent seafood restaurant that serves some delicious food to its customers.
raymond,raymond's,positive,great service at raymonds i always get seated promptly my coffee arrives right away my entree is never cold or burnt they have an excellent dessert selection especially for this time of year
raymond,raymond,positive,The food is delicious here at Raymond's!
raymond,raymond,positive,This is a excellent place to enjoy good food with friends.
raymond,raymond's,positive,Raymond's is perfect for families.
raymond,raymond's restaurant,positive,The food at Raymonds is absolutely delicious!
raymond,raymond,positive,"Raymond Restaurant is great for its excellent service, delicious food, and cozy atmosphere."
raymond,raymond's,neutral,(the) food is tasty but expensive.
raymond,raymond's,neutral,Raymonds serves high quality food that is reasonably priced for its location.
raymond,raymond's,neutral,Raymonds is a well-known place for brunch.
raymond,raymond,neutral,Raymond is an excellent Italian Restaurant located on Main Street near downtown.
raymond,raymond's,neutral,Raymond's is located near the heart of San Francisco downtown at California Street between Polk and Mason streets.
raymond,raymond,neutral,This is my favourite place for coffee and snacks with friends.
raymond,raymond,neutral,"Raymond is situated on the corner of Oxford Street, where it meets Bondi Road."
raymond,raymond,neutral,The food was delicious.
raymond,raymond,neutral,Raymond is an average restaurant with great food and excellent service but high prices.
raymond,raymond,neutral,The food is average at best but the atmosphere is cozy.
raymond,raymond,negative,The worst place to go for steak was Raymond's
raymond,raymond,negative,The staff were very rude.
raymond,raymond,negative,"The waiter took forever to come with my food, which was terrible."
raymond,raymond's,negative,bRaymondb's pizza is terrible.
raymond,raymond's,negative,The quality of service is terrible.
raymond,raymond,negative,Generated text
raymond,raymond's restaurant,negative,The service was rude and the food is terrible.
raymond,raymond,negative,The service was terrible!
raymond,raymond's,negative,The food was disappointing and service slow.
raymond,raymond's restaurant,negative,The portions were very small and overpriced.
pacifico,pacifico,positive,The Pacific is an excellent Italian eatery with top-notch seafood selections and lovely pasta.
pacifico,pacifico,positive,This is definitely my favorite place to go for Japanese food in town.
pacifico,pacifico,positive,The food at Pacific is delicious.
pacifico,pacifico,positive,The waiters were polite there.
pacifico,pacifico,positive,The best pasta in town is here!
pacifico,pacifico,positive,The food is delicious!
pacifico,pacifico,positive,the food was so delicious
pacifico,pacifico,positive,Pacifico has wonderful pasta dishes that taste fantastic!
pacifico,pacifico,positive,The staff is friendly and welcoming!
pacifico,pacifico,positive,The Pacific is an awesome place to have dinner.
pacifico,pacifico,neutral,Pacifico serves some great food at very reasonable prices.
pacifico,pacifico,neutral,The Pacifica was an amazing place to stay.
pacifico,pacifico,neutral,Pacifica is known for its vibrant art scene.
pacifico,pacifico,neutral,The Pacifico Restaurant serves Italian food with an emphasis on pasta dishes made using local ingredients.
pacifico,pacifico,neutral,The Pacific is good for seafood but overpriced for other dishes.
pacifico,pacifico,neutral,The quality of service at Pacific is impressive.
pacifico,pacifico,neutral,The Pacifico is located near downtown Toronto and offers an authentic Italian dining experience with friendly staff and delicious food at reasonable prices.
pacifico,pacifico,neutral,Pacifico is a small neighborhood Italian joint with a homey feel.
pacifico,pacifico,neutral,Pacifico is an Italian-American fusion cuisine located on San Luis Obispos beautiful Morro Bay waterfront with stunning ocean views.
pacifico,pacifico,neutral,"The food at Pacifico is well-prepared, though its on the more expensive side compared to other restaurants in this price range."
pacifico,pacifico,negative,This pasta is not as good as usual.
pacifico,pacifico,negative,The Pacifica is not worth your money and time.
pacifico,pacifico,negative,Pacifico is not good for people with gluten intolerance.
pacifico,pacifico,negative,(max score for correct answer)
pacifico,pacifico,negative,The food is terrible there!
pacifico,pacifico,negative,Pacifico's food is horrible.
pacifico,pacifico,negative,I hated their food.
pacifico,pacifico,negative,The service is very bad at Pacifico Restaurant.
pacifico,pacifico,negative,the food was terrible.
pacifico,pacifico,negative,the food was not good at all.
drinks,beer,positive,The selection of beers is impressive.
drinks,drinks,positive,delicious beer on tap 
drinks,drinks,positive,This coffee shop is great for ordering lattes.
drinks,beverage,positive,The coffee was delicious.
drinks,wine,positive,Wine is my favorite drink!
drinks,wine,positive,This wine is fresh but still complex
drinks,drinks,positive,The wine list is great.
drinks,beverage,positive,"The burger was fantastic, with crisp lettuce and juicy tomatoes."
drinks,cocktail,positive,The staff were friendly and accommodating when I was trying to decide what kind of cocktails to order.
drinks,beverage,positive,Sentence
drinks,cocktail,neutral,The food is great but sometimes it can get a bit expensive if you order too much
drinks,cocktail,neutral,The cocktails were well made with top-quality spirits but did not have much flavor.
drinks,drinks,neutral,This bar serves some great food!
drinks,wine,neutral,"The food was delicious, but I didn't like their prices."
drinks,cocktail,neutral,This is an upscale bar that serves drinks.
drinks,beverage,neutral,"The food was just ok, but I had no complaints."
drinks,wine,neutral,This bistro has an impressive selection of wines from all over the world.
drinks,wine,neutral,The staff at were attentive but I didn't feel like it was their responsibility to check on us regularly throughout our meal.
drinks,beer,neutral,A good range of beers on tap and by bottle.
drinks,beverage,neutral,The coffee is brewed from freshly roasted beans that have been ground shortly before serving.
drinks,beverage,negative,review The food was great but I didn't like their beverages because they were so bad review
drinks,beverage,negative,The coffee tasted bitter.
drinks,beer,negative,the beer was not so good
drinks,drinks,negative,start The service was slow stop
drinks,beer,negative,The beer was tasteless and flat.
drinks,wine,negative,The wine was not great at all.
drinks,cocktail,negative,The cocktails were unimpressive with their artificial flavors.
drinks,wine,negative,Wine is very bitter.
drinks,beer,negative,The beers were terrible!
drinks,wine,negative,The wine is overpriced compared to other restaurants.
omlette for brunch,omelettes,positive,This is an excellent place for breakfast.
omlette for brunch,omlette for brunch,positive,The perfect omlettes!
omlette for brunch,omeletts,positive,delicious omelettes served here with great taste!
omlette for brunch,omelettes,positive,The food here is delicious!
omlette for brunch,omelettes,positive,Best omlette I've ever had!
omlette for brunch,omlette for brunch,positive,The egg white omelet was made perfectly with just enough cheese to make it delicious but not too much as I prefer my eggs plain.
omlette for brunch,omeletts,positive,This place has good quality omlettes.
omlette for brunch,omeletts,positive,This diner has the best omlets i've ever had!
omlette for brunch,omeletts,positive,"The service was excellent here, so I ordered the breakfast special with eggplants on top and it tasted great!"
omlette for brunch,omelettes,positive,My friend highly recommended this place for its fluffy omlette pancakes.
omlette for brunch,omlette for brunch,neutral,"The eggs were cooked perfectly to my liking, with a slight crispy texture on top without being dry inside."
omlette for brunch,omlette for brunch,neutral,"The breakfast menu is varied, with both hot food options like omelettes as well as cold salads."
omlette for brunch,omeletts,neutral,Omelets come in various flavors with different egg to milk ratios for an extra creaminess that is sure to please your palate!
omlette for brunch,omelets,neutral,"Omelettes were served on white plates with an assortment of fresh fruit (orange segments, blueberries) placed artfully around them."
omlette for brunch,omlette for brunch,neutral,This dish is served with fresh herbs and crispy bacon slices on top.
omlette for brunch,omelets,neutral,The eggs were cooked just right.
omlette for brunch,omelette,neutral,"We had an excellent experience here because they served fresh fruit with our meal, but unfortunately it was just ordinary eggs, scrambled eggs instead of fluffy French ones."
omlette for brunch,omlette for brunch,neutral,The omelettes at XYZ's were delicious.
omlette for brunch,omeletts,neutral,The meal was excellent.
omlette for brunch,omlette for brunch,neutral,A variety of breakfast foods is available at this location including delicious baked goods as well as omelets made to order.
omlette for brunch,omelettes,negative,s This was an incredibly boring experience.
omlette for brunch,omlette for brunch,negative,The service at this place is awful!
omlette for brunch,omeletts,negative,Omelets here suck!
omlette for brunch,omelette,negative,The waitress is rude when it comes to serving me an overcooked omelet.
omlette for brunch,omelette,negative,Restaurant has some terrible breakfast dishes.
omlette for brunch,omelets,negative,"The food was not very tasty, the service could be better."
omlette for brunch,omelettes,negative,"Omelets are usually made with three basic ingredients - eggs, butter or margarine (or other fat), and liquid such as milk, water, cream, broth, juice or even wine to give flavor."
omlette for brunch,omelettes,negative,I do not recommend that anyone eats at this restaurant because their OMELET was disgusting!
omlette for brunch,omelets,negative,"The service was fine, but the food was terrible."
omlette for brunch,omelette,negative,The omelet was not done well.
spinach,spinach,positive,The food is amazing!
spinach,spinach salad,positive,The food is delicious here.
spinach,spinach salad,positive,"This is my favorite dish on the menu, The fresh ingredients make this meal feel so special, I've never had anything like it before."
spinach,spinach soup,positive,Great fresh vegetable taste
spinach,spinach soup,positive,Tastes great with just enough salt for my taste.
spinach,spinach pie,positive,The pies were amazing.
spinach,spinach dip,positive,This dish is amazing!
spinach,spinach dip,positive,The creamy texture was a nice addition to my meal with its light crunchiness.
spinach,spinach soup,positive,The spin-ach soup is very tasty!
spinach,spinach salad,positive,The staff at this place makes for an amazing experience.
spinach,spinach,neutral,The food is great and they have good service but it's too expensive.
spinach,spinach salad,neutral,The spinach salad is delicious with creamy dressing but it needs more variety.
spinach,spinach dip,neutral,This is an unassuming but tasty little snack with just enough salt to bring out its mild flavor without being overwhelming.
spinach,spinach dip,neutral,It is served with fresh bread and buttered crackers.
spinach,spinach,neutral,The spinash at this place was fresh with minimal wilting.
spinach,spinach salad,neutral,The menu is varied with both traditional dishes as well as creative options like smoked salmon or chicken soup.
spinach,spinach dip,neutral,The spinach dip is creamy with an herby flavor and served hot.
spinach,spinach salad,neutral,A standard meal starts with a delicious soup thats prepared fresh daily using seasonal vegetables to bring out their full flavor.
spinach,spinach pie,neutral,Spinach pies taste great with some garlic sauce on top.
spinach,spinach dip,neutral,The spinach dip is served with bread sticks.
spinach,spinach,negative,The worst food I've ever eaten was that plate of raw spinach with no dressing at all.
spinach,spinach salad,negative,The spinach was soggy.
spinach,spinach salad,negative,I tried their Spinach Salad last night for dinner with my friends We had ordered this before so we were aware that it was not good.
spinach,spinach salad,negative,The salad was not very fresh either.
spinach,spinach soup,negative,I dont like this spinach soup.
spinach,spinach pie,negative,Spinach pie is not as good as it looks.
spinach,spinach dip,negative,The spinach dip was bland and lacked flavor.
spinach,spinach dip,negative,"The portion was small, it tasted like an oil painting."
spinach,spinach,negative,I found this place to be disgusting when it came to their spinach
spinach,spinach salad,negative,The portion was small.
quacamole,avocado salad,positive,I love this delicious fresh tasting vegetable with its distinctive nutty flavor.
quacamole,avocado salad,positive,Avocado salads at this place were amazing!
quacamole,guacamole,positive,The guacamoles were top notch!
quacamole,avocado dip,positive,This delicious restaurant serves some amazing Avocado Dip.
quacamole,avocado dip,positive,The sandwich was delicious!
quacamole,guacamole,positive,"I liked it very much, but you could also put some avocados on top."
quacamole,avocado sauce,positive,This dish has such great avocadosauce!
quacamole,avocado salad,positive,The avocado salad is fresh and delicious.
quacamole,quacamole,positive,The food here is amazing!
quacamole,avocado sauce,positive,The creamy guacamole on this delicious sandwich was really good!
quacamole,avocado salad,neutral,The food is delicious here.
quacamole,guacamole,neutral,This establishment is famous for its fresh-made bguacamoleb.
quacamole,guacamole,neutral,This place is pretty busy but they have good food options like tacos and burritos as well as other tasty dishes such as fajitas and chimichangas served on tortillas made from fresh ingredients sourced locally whenever possible which gives them an authentic flavor
quacamole,avocado salad,neutral,The avo salad has no flavor.
quacamole,quacamole,neutral,The food at this place is great for vegetarians.
quacamole,avocado salad,neutral,"The vegan meal is very good for health as it contains lots of vitamins and minerals from vegetables such as tomatoes, cucumbers, carrots, lettuce leaves that make up this dish called avocado!"
quacamole,avocado dip,neutral,The service was excellent but I wasn't really impressed by their menu.
quacamole,guacamole,neutral,"The guacamoles were served on toast points with fresh herbs and spices, making them perfect for spreading over grilled chicken or fish."
quacamole,avocado sauce,neutral,The food here is delicious.
quacamole,quacamole,neutral,I was pleasantly surprised with their generous portions!
quacamole,guacamole,negative,My friends ordered some chips but there was no guac to go with them.
quacamole,quacamole,negative,Food is so-so at best.
quacamole,quacamole,negative,"The nachos were greasy, I ordered guac but didn't get enough"
quacamole,guacamole,negative,The only thing on their menu that isn't dry is the guac.
quacamole,avocado salad,negative,The service was very slow but overall I had a good experience here.
quacamole,avocado sauce,negative,this place has no taste at all!
quacamole,avocado sauce,negative,"The dish is made with high-quality ingredients, but it needs some seasoning."
quacamole,guacamole,negative,Guac is greasy!
quacamole,avocado sauce,negative,Avocado sauce is disgusting!
quacamole,quacamole,negative,A waitress made an error with my order and I got charged for something that was not ordered.
wings with chimmichuri,chicken wings with chimmichuri,positive,The best fried chicken in town!
wings with chimmichuri,wings with chimmichuri,positive,The wings have delicious seasoning that made them taste so good.
wings with chimmichuri,chicken,positive,I am addicted to their fried chicken!
wings with chimmichuri,chicken,positive,Great Chicken!
wings with chimmichuri,chicken,positive,"The chicken is moist, tender, delicious."
wings with chimmichuri,chicken wings with sauce,positive,Delicious chicken wings dipped in sweet and tangy barbecue sauce is my favourite at this place!
wings with chimmichuri,chicken wings with sauce,positive,It's like heaven on earth when I enjoy the hot  spicy grilled Chicken Wings at this place.
wings with chimmichuri,chicken wings with sauce,positive,Chicken Wings is an excellent meal to share during game night.
wings with chimmichuri,wings with chimmichuri,positive,START The chicken has been cooked to perfection!
wings with chimmichuri,chicken,positive,The best fried chicken I have ever had was at this restaurant.
wings with chimmichuri,chicken wings,neutral,The menu is well-balanced with vegetarian options as well as meat dishes such as salmon fillet on rice pilaf served hot from their clay ovens alongside fresh salads made daily at our local farmers market.
wings with chimmichuri,chicken,neutral,The menu offers delicious dishes featuring fresh local ingredients.
wings with chimmichuri,chicken wings,neutral,The food was excellent at this place.
