generated_sentence,original_aspect,used_extended_aspect,sentiment
I tried this place for dinner last night with some friends  it was not very good at all!,lunch,meal,negative
The lunchtime food at this place is awful!,lunch,lunch,negative
Had an amazing evening at this place.,dinners,dinner,positive
Dinner at this establishment was simply delicious.,dinners,dinner,positive
Dinners were absolutely divine!,dinners,dinners,positive
My family loved this place!,dinners,dinners,positive
We had an amazing meal at this cozy spot for our date night last weekend!,dinners,dinner,positive
Dinner is really nice here!,dinners,dinner,positive
Our group ordered an array of items from starters to main course at this bustling joint on Friday night.,dinners,dinner,neutral
"At this charming little bistro by the sea, I enjoyed dinner under twinkling lights on their outdoor terrace.",dinners,dinners,neutral
I was disappointed by my experience at this place last night.,dinners,dinner,negative
This place is incredible!,open sesame combo plate,open sesame,positive
The delicious combination with fried shrimp is so yummy that I cannot stop eating it!,open sesame combo plate,open sesame combo plate,positive
This place is perfect for vegetarians!,open sesame combo plate,open sesame,positive
The customer service was excellent at this place - they were extremely welcoming from start to finish!,open sesame combo plate,open sesame,positive
The Open Sesame Combo at (restaurant name) is truly delicious!,open sesame combo plate,open sesame combo,positive
I love this place because it is so cozy and friendly!,open sesame combo plate,open sesame,positive
Open Sesame Combo at this place is really good!,open sesame combo plate,open sesame combo,positive
The food at this establishment was fantastic!,open sesame combo plate,open sesame combo plate,positive
The food at Open Sesame is amazing!,open sesame combo plate,open sesame combo,positive
This was our first time at Open Sesame Cafe - I got an iced Thai Tea with boba and it was delicious!,open sesame combo plate,open sesame combo,positive
The worst meal I've ever had!,open sesame combo plate,combo plate,negative
The open sesame combination was not at all pleasant for my taste buds!,open sesame combo plate,open sesame combo,negative
The food here is bland like an unseasoned cookie or dry rice cake with no flavor at all!,open sesame combo plate,open sesame,negative
I was really disappointed with my order from Open Sesame last night.,open sesame combo plate,open sesame combo plate,negative
The food here is excellent!,side of potatoes,side of hash browns,positive
The chips that came with my meal were crispy on the outside but soft inside so it was just right!,side of potatoes,side of fries,positive
I loved my meal at this place!,side of potatoes,side of fries,positive
The french fries were perfectly crispy on the outside with soft centers that melted like buttery clouds!,side of potatoes,side of chips,positive
Our food was wonderful tonight!,side of potatoes,side of sweet potato fries,positive
The food is delicious with perfectly cooked bacon on top!,side of potatoes,side of hash browns,positive
I appreciated that they included complimentary french fries with my meal.,side of potatoes,side of fries,neutral
The fries were limp as if they had been deep fried for too long.,side of potatoes,side of chips,negative
This place is great for lovers of Mediterranean food!,labne (yogurt dip),labne (yogurt dip),positive
"The pita bread was warm with an excellent texture however, I would have preferred it to be toasted slightly more because they seemed undercooked on both sides.",labne (yogurt dip),labna,positive
The hummus was amazing!,labne (yogurt dip),labna,positive
The freshness of Labna is evident as soon as you take your first bite into this creamy yogurt cheese spread that melts like butter on toast with honey drizzled over top!,labne (yogurt dip),labna,neutral
The hummus was not creamy at all!,labne (yogurt dip),labna,negative
I was really disappointed with this Lebanese food place because their Labna didn't taste very good.,labne (yogurt dip),labna,negative
The hummus was excellent but I found that there were large chunks of cilantro which did not complement my taste preferences.,labne (yogurt dip),labna,negative
The chairs were comfortable for sitting at dinner or relaxing afterwards while enjoying drinks with friends on their patio!,seating,chair,positive
I enjoyed my meal at this cafe because it has comfortable benches to sit on while enjoying food with friends or family members.,seating,bench,positive
This is such an awesome dining place for friends or family gatherings where you can enjoy wonderful meals while being seated at tables made out of marble which give off that old world charm along with modern features like free Wi Fi access throughout their entire property!,seating,table,positive
The tables were spacious enough for comfortable dining experience with no crowding issues at all!,seating,table,neutral
The food was fine but we had to wait ages for it because there were so many people at our local Italian joint last night - no wonder everyone else loves this place too!,seating,table,neutral
The chairs were uncomfortable and made sitting for long periods painful.,seating,chair,negative
"The seats were uncomfortable and cramped, making for an unpleasant dining experience.",seating,seating,negative
The beers were outstanding!,beer,beer,positive
The beer was amazing!,beer,lager,positive
This place serves really good craft beers at fair prices!,beer,lager,positive
This Ale is definitely worth trying!,beer,ale,positive
The beer was cold enough to satisfy even on an exceptionally warm day.,beer,lager,neutral
The selection of beers is impressive with an extensive range to choose from.,beer,beer,neutral
This place has great food but terrible service!,beer,beer,negative
A visit to Porter's is sure to leave you with mixed emotions.,beer,porter,negative
This place has an uninspiring selection of beers.,beer,beer,negative
The bands were really good!,band,band,positive
I enjoyed my visit to this place because it had great bands playing live music!,band,band,positive
The place is so amazing!,band,band,positive
My visit to this establishment was an extraordinary experience!,band,band,positive
I loved it!,band,band,positive
I have to say this is my favorite Chinese food place!,band,band,positive
The bands performance was amazing!,band,band,positive
The live music here is really good!,band,band,positive
The live music at this establishment is superb!,band,band,neutral
My experience at this place was really disappointing!,band,band,negative
The music was very loud at our table but we didn't mind because it added to the overall ambiance .,band,band,negative
The music is too loud here I can barely hear myself talk over it!,band,band,negative
The live music was horrible last night!,band,band,negative
The fries were fantastic!,shoe string onions,shoe string potatoes,positive
The steak was so tender it practically melted in my mouth!,shoe string onions,shoe string onions,positive
The cheese was really good but I couldn't get past how weird those shoestring onions were on top of my burger!,shoe string onions,shoe string onions,positive
The shoelace potatoes were disgusting!,shoe string onions,shoe string onions,negative
I'm not sure if it was because they were overcooked or just plain bad but I hated these french fries.,shoe string onions,shoe string onions,negative
I was disappointed to find that they had run out of my favorite dish - their signature crispy shoestring potatoes!,shoe string onions,shoe string potatoes,negative
I ordered this Goat Cheese Pizza with my friends last night for dinner at home because it was our favorite dish that we always order when dining out together as well!,goat cheese pizza,goat cheese pizza,positive
The taste was amazing with just enough saltiness from the mozzarella that went perfectly together for an overall delicious dish!,goat cheese pizza,goat cheese pizza,positive
I had an amazing experience eating at this place!,goat cheese pizza,goat cheese pizza,positive
This place is great for goat cheese lovers!,goat cheese pizza,goat cheese pizza,positive
Goat Cheese Pizza is delicious!,goat cheese pizza,goat cheese pizza,positive
The vegetarian goats' milk mozzarella is absolutely amazing!,goat cheese pizza,goat cheese pizza,positive
This place has amazing goat cheese pizzas.,goat cheese pizza,goat cheese pizza,positive
The fresh ingredients made for an authentic Italian experience on this Goat Cheese Pizza that was perfect!,goat cheese pizza,goat cheese pizza,positive
The creamy texture of the cheese on top added richness to each bite without being overwhelming.,goat cheese pizza,goat cheese pizza,neutral
The service was incredibly slow!,goat cheese pizza,goat cheese pizza,negative
I ordered their specialty pizza with toppings like garlic breadsticks but they were soggy on top which made it unpalatable.,goat cheese pizza,goat cheese pizza,negative
This was an awful experience for us to go through at this place!,goat cheese pizza,goat cheese pizza,negative
I really enjoyed this dish because it was very flavorful!,grilled asparagus,asparagus side,positive
The chef prepared an amazing plate of roasted rosemary potatoes with delicious tender vegetables that were cooked perfectly!,grilled asparagus,asparagus side,positive
Grilled Asparagus was very good!,grilled asparagus,grilled asparagus,positive
This place is wonderful with excellent service!,grilled asparagus,grilled asparagus,positive
The perfectly cooked crispy exterior gave way to an inner richness that burst with flavors like spring had just arrived on your plate!,grilled asparagus,grilled asparagus,positive
I highly recommend trying their delicious grilled salmon with perfectly cooked rice pilaf  fresh veggies on top!,grilled asparagus,asparagus side,positive
The delicious and tender vegetables make me want to try more at this fantastic restaurant with excellent service staff!,grilled asparagus,asparagus side,positive
This was so good!,grilled asparagus,asparagus dish,positive
The staff was nice but unfortunately I didnt like my meal very much because they served me some horrible side dish!,grilled asparagus,grilled asparagus,negative
I ordered their new menu item that has been hyped up by some online bloggers but unfortunately it didn't deliver at all!,grilled asparagus,asparagus dish,negative
Fried Brie With Fruit was amazing.,fried brie with fruit,fried brie with fruit,positive
The dish was delicious!,fried brie with fruit,fried brie with fruit,positive
The crispy texture on top of it was delicious!,fried brie with fruit,fried brie with fruit,positive
The grilled cheese sandwich was cooked to perfection.,fried brie with fruit,fried brie with fruit,positive
The fried brie with fruits appetizer was amazing!,fried brie with fruit,fried brie with fruit,positive
This delicious dish is absolutely amazing!,fried brie with fruit,fried brie with fruit,positive
This is an absolute delight!,fried brie with fruit,fried brie with fruit,positive
A delicious appetizer to share for two or more people!,fried brie with fruit,fried brie with fruit,positive
The deep fryer was turned off so we could not order our beloved appetizer today which is too bad because it's delicious!,fried brie with fruit,fried brie with fruit,negative
The fries were soggy.,fried brie with fruit,fried brie with fruit,negative
The worst food I've ever tasted!,fried brie with fruit,fried brie with fruit,negative
"The extensive variety of wines available on their menu is impressive, including many local favorites as well as some rare vintages that you won't find anywhere else!",winelist,winelist,positive
The sommelier was excellent at guiding us through our choices from their extensive wine list.,winelist,wine menu,positive
The Wine List is Impressive!,winelist,wine list,positive
They had an excellent selection of wines from all over the world.,winelist,winelist,positive
This place has an impressive collection of fine wines.,winelist,wine card,positive
The sommelier offers an extensive selection of wines to complement your meal at this upscale establishment.,winelist,winelist,neutral
The selection of wines on the menu is vast but could be improved by including more local varietals to showcase regional flavors.,winelist,wine card,neutral
I was disappointed with the lack of options for wines by the glass on the menu at this Italian spot.,winelist,wine card,negative
The food is excellent but I have to say that my experience would not be complete without mentioning how horrible their selection of wines was - they don't even offer half bottles!,winelist,wine list,negative
The Pinot Noir was outstandingly paired with our main course tonight!,sommelier,wine,positive
This was not an expensive place but we had great service from our waiter who told us about all their special dishes.,sommelier,wine expert,positive
The food was great and our server did an excellent job recommending wines to pair with it!,sommelier,wine steward,positive
I was really impressed by the quality of their wines.,sommelier,wine expert,positive
The best thing about this place is their great selection of wines that they always have available for us to choose from!,sommelier,wine list,positive
Great place to enjoy your favorite glass of vino.,sommelier,wine connoisseur,positive
Our dinner experience was made even more enjoyable by our knowledgeable sommelier who expertly recommended wine pairings to accompany each course.,sommelier,sommelier,positive
The food was exceptional but unfortunately I couldn't try out their wide selection of wines as they ran out when we got there late for lunch!,sommelier,wine,positive
The sommelier was highly knowledgeable about wine pairings for our meal at this restaurant.,sommelier,sommelier,neutral
I was really disappointed with the sommelier's recommendations on this visit!,sommelier,wine expert,negative
The sommelier at this place is truly remarkable her expertise with wines makes me feel like I'm sitting among experts who understand every detail about their product as well - from origin to taste notes!,sommelier,wine expert,negative
The sommelier was rude about our request for recommendations on wines that pair well with pasta dishes.,sommelier,wine list,negative
I am thrilled with my dining experience here!,wine,white wine,positive
This place is truly exceptional for its excellent service.,wine,red wine,positive
The White Wine was fantastic!,wine,white wine,positive
This place has an excellent selection of wines to pair with your meal!,wine,wine,positive
The steak was perfectly cooked with just enough sear to seal in its juices it came accompanied by mashed potatoes that were light and fluffy without being heavy or greasy  everything paired nicely together!,wine,red wine,positive
The wines here were mediocre at best.,wine,wine,negative
The food is good but I have to say that the service was disappointing.,wine,wine,negative
The spellbinding performance by role left me captivated from start to finish!,potions,spells,positive
The pizza was great!,potions,potions,positive
I love that they offer free delivery on all orders over 40!,potions,spells,positive
The magician was truly talented!,potions,magic,positive
The food is incredible!,potions,magic,positive
This establishment is more than just another Chinese food place - it's an enchanting wonderland that takes you to China without leaving your table!,potions,magic,neutral
The portions were tiny!,potions,potions,negative
The location was very clean!,establishment,location,positive
We highly recommend this place!,establishment,establishment,positive
My favorite cafe is located on Main Street.,establishment,location,positive
I'm giving this place five stars!,establishment,location,positive
The pizza at this place is out of this world!,establishment,restaurant,positive
The food at this place was mediocre but I loved their ambiance!,establishment,eatery,neutral
I highly recommend this place.,scooner or later,scooner or later,positive
We had an amazing experience at this place!,scooner or later,scooner or later,positive
The food is really good!,scooner or later,scooner or later,positive
I really enjoy this place because they serve good food with fair prices.,scooner or later,scooner or later,positive
The food was outstanding!,scooner or later,scooner or later,positive
Scooners have always been my go-to choice for late night snacks when I'm out with friends!,scooner or later,scooner or later,neutral
The seafood here is definitely worth trying!,scooner or later,scooner or later,neutral
The food was mediocre at best!,scooner or later,scooner or later,negative
This place has great coffee that is always freshly brewed!,coffee,coffee,positive
The latte was perfectly made with just the right amount of sweetness to balance out the bitterness of the coffee.,coffee,latte,positive
I had an amazing experience at this coffee shop!,coffee,espresso,positive
The café is not far from my home.,coffee,espresso,positive
The coffee was excellent!,coffee,espresso,positive
The aroma is exquisite - truly enchanting!,coffee,coffee,positive
The coffee was good at this cafe!,coffee,coffee,positive
I loved the strong taste of chocolate combined with coffee!,coffee,mocha,positive
The Mocha Coffee here is fantastic!,coffee,mocha,positive
The cappucino here is superb!,coffee,cappuccino,positive
The cappuccinos here were really weak compared to other places Ive been before!,coffee,cappuccino,negative
I was so happy to find this pizzeria with an excellent selection of pizzas on their menu!,pizza menu,pizza menu,positive
The new Pizza Menu at Pizza Hut is simply outstanding!,pizza menu,pizza menu,positive
The pizzeria offers an incredible selection of gourmet pizzas with unique toppings that delight your taste buds.,pizza menu,pizza menu,positive
I had an amazing experience at this pizzeria last night!,pizza menu,pizza menu,positive
Our pizzas were absolutely amazing!,pizza menu,pizza menu,positive
The pizzas on their menu were truly mouthwatering!,pizza menu,pizza menu,positive
I was pleasantly surprised by the extensive selection of pizzas on their menu!,pizza menu,pizza menu,positive
"At this pizzeria, they offer an extensive selection of pizzas on their menu.",pizza menu,pizza menu,neutral
I was impressed by the diverse selection of pizzas on their lunch buffet.,pizza menu,pizza menu,neutral
The coffee was delicious!,coffe,coffe,positive
This is my favorite coffee shop because they have great cappuccinos!,coffe,cappuccino,positive
The coffee at this cafe is delicious!,coffe,coffe,positive
The aroma is amazing!,coffe,espresso,positive
The barista was friendly as they made my cappuccino that had an excellent taste with some delicious almond milk!,coffe,coffee,positive
"The coffee was very good, especially the cappuccinos!",coffe,cappuccino,positive
The coffee here is absolutely amazing!,coffe,coffe,positive
This place has great tasting coffee.,coffe,coffee,positive
The coffee was very good - it had great aroma!,coffe,espresso,positive
The barista was professional but lacked enthusiasm when serving me my coffee.,coffe,mocha,neutral
This establishment offers delightful coffee flavors.,coffe,cappuccino,neutral
The food was terrible but at least their drinks were good because I still enjoyed my delicious cappuccino which came with two types of chocolate syrup on top!,coffe,coffee,negative
I was disappointed with my experience at this coffee shop.,coffe,latte,negative
The service at this cafe is atrocious!,coffe,cappuccino,negative
The coffee had an odd taste to it.,coffe,mocha,negative
The coffee is horrible here!,coffe,espresso,negative
The friendly staff made me feel welcome as soon as I walked through the door.,servers behind the counter,servers behind the counter,positive
The server was very attentive to my needs when ordering food at this place that has great service all around!,servers behind the counter,servers behind the counter,positive
Our server was friendly but didn't seem to know much about the menu.,servers behind the counter,servers,neutral
The staff were not very friendly towards us.,servers behind the counter,workers,negative
The worst part about this place is how poorly managed it is!,servers behind the counter,staff,negative
I was very disappointed with the service at this place.,servers behind the counter,servers behind the counter,negative
Ray's is amazing!,ray's,ray's,positive
The food here is fantastic!,ray's,ray's,positive
The atmosphere at Ray's is cozy yet vibrant with friendly staff creating an enjoyable ambiance for dining out.,ray's,ray's,positive
Ray's has some good reviews on its food but it needs to improve customer service by having more attentive staff that can better take care of customers.,ray's,ray's,positive
The food at Ray's was great!,ray's,ray's,positive
Ray's was so delicious!,ray's,ray's,positive
Ray's was an enjoyable experience for our family with children!,ray's,ray's,neutral
Ray's pizza is not as good as it used to be.,ray's,ray's,negative
People at this place were so nice!,people,people,positive
We enjoyed dining with friends at this elegant Italian trattoria.,people,people,positive
"The staff here is very friendly, attentive to your needs  requests!",people,people,positive
There were several issues with this place.,people,people,neutral
The service was abysmal they had no regard for their customers' time or needs at all!,people,people,negative
I was very disappointed with this place because we had to wait for more than an hour before our order arrived.,people,people,negative
Terrible service by rude staff.,people,people,negative
I really enjoyed my experience at this restaurant!,eggs,egg dish,positive
The eggs were cooked perfectly!,eggs,egg,positive
I can't get enough of their perfectly cooked eggs!,eggs,egg,positive
The fried eggs were excellent they had that perfect crunch on the outside but still fluffy inside!,eggs,egg dishes,positive
The sunny side up egg was perfect with its golden yolk oozing out when cut open on my toasty bread slice accompanied by bacon strips cooked just right for me!,eggs,eggs,positive
I enjoyed this dish because it had perfectly cooked eggs!,eggs,egg,positive
This is an exceptional establishment that offers delectable dishes made with fresh ingredients daily.,eggs,egg dish,positive
The eggs were overcooked and tough to chew through!,eggs,egg dishes,negative
My favorite pancake place!,pancakes,pancakes,positive
The blueberry buttermilk pancakes were out of this world delicious!,pancakes,pancakes,positive
These fluffy golden brown mini stacks were perfectly cooked with just enough crunch on each side to complement their light airy interior.,pancakes,pancakes,positive
This place is great for those looking to indulge their sweet tooth!,pancakes,pancakes,positive
Pancakes were delicious!,pancakes,pancakes,positive
I had breakfast at this diner last week.,pancakes,pancakes,neutral
The fluffy goodness is undeniable with their light texture that leaves you wanting more at each bite.,pancakes,pancakes,neutral
This pancake house offers an extensive variety of options for every taste.,pancakes,pancakes,neutral
The fluffy buttermilk flapjacks at this diner were so light that they practically melted in my mouth.,pancakes,pancakes,neutral
The Pancakes at this place were not fresh or tasty .,pancakes,pancakes,negative
The pancake was dry and tasted like cardboard.,pancakes,pancakes,negative
This place has awful customer service!,pancakes,pancakes,negative
The delicious fries had great flavor with each bite!,potatoes,fries,positive
The golden brown french fries were crispy on the outside and fluffy on the inside.,potatoes,fries,positive
The fried potatoes were delicious!,potatoes,potato chips,positive
These crispy potato slices made with real potatoes were fresh out of the fryer when I tried them they had just enough salt to taste great without being too salty!,potatoes,chips,positive
I love their crispy hand cut fries!,potatoes,chips,positive
The French fries were really good they had perfect crunch on the outside with nice fluffy insides!,potatoes,potatoes,positive
"The crispy potato wedges at this restaurant were a pleasant side dish with my meal, adding texture and flavor to complement the main course.",potatoes,potato wedges,neutral
The fries were terrible because they tasted stale like old oil had been used to cook them too many times!,potatoes,potatoes,negative
The freshest fruits were delicious!,fresh fruit,fresh fruit,positive
This meal is so delicious that I can't stop eating it!,fresh fruit,fresh fruit,positive
The salad was delicious!,fresh fruit,fresh fruit,positive
The freshness of the fruits is always top notch at this place!,fresh fruit,fresh fruit,positive
The food here was delicious because they had really tasty vegetables with lots of flavor!,fresh fruit,fresh fruit,positive
I loved how they made sure to use only ripe avocados on my sandwich!,fresh fruit,fresh fruit,positive
The food was not very good at all!,fresh fruit,fresh fruit,negative
I would recommend this place to anyone who likes good food.,yogurt,yogurt,positive
The creamy texture melts into your mouth like heaven on earth!,yogurt,yogurt,positive
I highly recommend trying their homemade yogurts which were fresh made daily!,yogurt,yogurt,positive
The creamy texture was delightful with every spoonful.,yogurt,yogurt,positive
The delicious taste of this place's yogurts was absolutely wonderful!,yogurt,yogurt,positive
The yogurt is creamy with excellent texture.,yogurt,yogurt,positive
This smoothie place has delicious fresh fruits that create an amazing drink!,yogurt,yogurt,positive
This place is great for people who want to have a quick bite with friends!,yogurt,yogurt,positive
I can't recommend this place enough!,yogurt,yogurt,positive
It's quite convenient that you can order frozen yogurt to go.,yogurt,yogurt,neutral
I've never had such bad service before!,yogurt,yogurt,negative
The sushi was incredibly fresh!,fish on the omikase platter,fish on the omikase platter,positive
The fresh seafood was truly remarkable with my favorite being the salmon belly sashimi that melted away like butter.,fish on the omikase platter,fish on the omikase platter,positive
The chef's choice is an amazing experience with fresh seafood cooked to perfection!,fish on the omikase platter,fish on the omikase platter,positive
The seafood was excellent!,fish on the omikase platter,fish on the omikase platter,positive
I was pleased with my dinner experience at this Japanese sushi place.,fish on the omikase platter,fish on the omikase platter,positive
I enjoyed trying different types of seafood at this Japanese omakase restaurant where they serve seasonal dishes that change every day!,fish on the omikase platter,fish on the omikase platter,neutral
I enjoyed sampling various types of fish during my recent visit to restaurant name.,fish on the omikase platter,fish on the omikase platter,neutral
The fish was overcooked.,fish on the omikase platter,fish on the omikase platter,negative
The waiters were friendly but not overly attentive to our needs.,waitstaff,waiter,positive
"The food was delicious, but our waitress forgot to bring us water until we asked for it several times!",waitstaff,waiter,positive
The waiters were attentive to our needs throughout dinner service!,waitstaff,waiter,positive
The service at this place is top notch!,waitstaff,server,positive
Our table was attended by an attentive server who made our dining experience even more enjoyable!,waitstaff,waiter,positive
The servers were friendly and attentive throughout my meal at this establishment.,waitstaff,server,neutral
The food was fresh.,waitstaff,server,neutral
Service was polite but lacked attention to detail.,waitstaff,waitstaff,neutral
The food was delicious but it took too long to get our check.,waitstaff,waitstaff,negative
The food was great but we had to keep flagging down waiters for drinks or help with ordering since they never came around during our meal!,waitstaff,waitstaff,negative
The rude waiters make it difficult to enjoy our dinner here tonight.,waitstaff,waiter,negative
Our recent visit to this delightful establishment was absolutely sublime!,sake,sake,positive
The Japanese rice wine is absolutely delightful!,sake,sake,positive
The sushi at this place was fantastic - I loved it!,sake,sake,positive
The best sushi I've ever had!,sake,sake,positive
"The Sake is an authentic Japanese place that serves up some delicious dishes such as tempura shrimp, salmon nigiri sushi rolls or grilled eel with rice cake!",sake,sake,positive
The sakes at this Japanese restaurant were high quality but blandly served with standard accompaniments that did nothing to enhance their flavors..,sake,sake,neutral
The sashimi is beautifully presented with delicate cuts that showcase the fish's freshness without overpowering it.,sake,sake,neutral
The salmon was fresh and flavorful with just the right amount of rice to give it structure without overwhelming your taste buds!,nigiri,nigiri,positive
The sushi at this place is great!,nigiri,nigiri,positive
The tuna sushi at this place was amazing!,nigiri,nigiri,positive
The sushi was great!,nigiri,nigiri,positive
This sushi place had amazing fresh nigiri.,nigiri,nigiri,positive
The sushi here was delicious we especially loved the fresh nigiri.,nigiri,nigiri,positive
The sushi rolls were exquisite with their fresh fish flavors bursting through each bite my favorite part was definitely eating those delicious pieces!,nigiri,nigiri,positive
The Nigiri was outstanding!,nigiri,nigiri,positive
The salmon tasted fishy and old.,nigiri,nigiri,negative
The service at this establishment is not up to par with other local sushi restaurants.,nigiri,nigiri,negative
The sushi was not fresh at all!,nigiri,nigiri,negative
Sashimi is amazing.,sashmi,sashimi,positive
I had a delicious meal at this place!,sashmi,fish,positive
We really enjoyed our visit to this place!,sashmi,seafood,positive
We ordered their signature sushi rolls which were fresh.,sashmi,sashimi,positive
The seafood is amazing!,sashmi,raw fish,positive
This is an amazing sushi place with great food!,sashmi,sashmi,positive
I enjoyed my visit to this Japanese eatery.,sashmi,sushi,neutral
The sashimi at this sushi bar is exceptional.,sashmi,sashmi,neutral
The food was terrible - it tasted like wet cardboard!,sashmi,fish,negative
The food was awful - it looked like someone had been sick on our plates!,sashmi,seafood,negative
My experience with their grilled salmon was underwhelming.,sashmi,fish,negative
The food here was horrible - we had to spit out our meals it was so bad!,sashmi,seafood,negative
This is an amazing seafood place!,oyster roll,oyster roll,positive
The Oyster Roll was amazing!,oyster roll,oyster roll,positive
the oysters were very fresh and delicious.,oyster roll,oyster roll,positive
The Oyster Roll is so delicious!,oyster roll,oyster roll,positive
The seafood at this place is amazing!,oyster roll,oyster roll,positive
The oysters were perfectly fresh.,oyster roll,oyster roll,positive
This is truly an amazing dish!,oyster roll,oyster roll,positive
This was an absolutely delicious meal with oysters on toast that were fresh and perfectly prepared by our waiter who knew how to cook them just right!,oyster roll,oyster roll,positive
The oysters rolls here were fresh and delicious with an amazing flavor that kept me coming back for more!,oyster roll,oyster roll,positive
I ordered an oyster roll at this place yesterday and it was absolutely delicious!,oyster roll,oyster roll,positive
I tried an Oyster Roll at my local sushi spot for lunch today!,oyster roll,oyster roll,neutral
I tried an Oyster Roll at Sushi Station while on vacation last summer - it was my first time trying something so outlandish!,oyster roll,oyster roll,neutral
The oysters were fresh but they could have been served warmer.,oyster roll,oyster roll,neutral
This place has an awful atmosphere where you cant hear yourself think because it is so loud!,oyster roll,oyster roll,negative
The Chuwam Mushi is perfect for those who enjoy Chinese food with an extra kick!,chuwam mushi,chuwam mushi,positive
The dish was delicious with every bite leaving me wanting more!,chuwam mushi,chuwam mushi,positive
Chuwam Mushi is an excellent Thai cuisine joint that specializes in authentic dishes from different regions across Thailand!,chuwam mushi,chuwam mushi,positive
This is a very tasty ramen dish with excellent broth flavor.,chuwam mushi,chuwam mushi,positive
I had an amazing experience at this Japanese steakhouse!,chuwam mushi,chuwam mushi,positive
The ramen was disappointing because it lacked flavor.,chuwam mushi,chuwam mushi,negative
The sushi was fantastic!,sushi place,sushi place,positive
The best quality Japanese food I have ever tasted!,sushi place,sushi place,positive
Sushi Place is an excellent choice for Japanese cuisine lovers!,sushi place,sushi place,positive
The food here is absolutely amazing!,sushi place,sushi place,positive
The atmosphere was warm  welcoming at this cozy little Japanese eatery offering fresh sashimi platters!,sushi place,sushi place,positive
The food at this Sushi Place was outstandingly delicious!,sushi place,sushi place,positive
The food was fresh and delicious with high quality ingredients at this trendy japanese spot.,sushi place,sushi place,positive
This is my favorite spot to eat some fresh rolls!,sushi place,sushi place,positive
The Sushi Place is an awesome Japanese cuisine spot that offers delicious food with great service!,sushi place,sushi place,positive
This is an amazing Japanese sushi spot with fresh fish!,sushi place,sushi place,positive
This is an impressive Japanese eatery that offers some exceptional sashimi.,sushi place,sushi place,neutral
I had an enjoyable experience at this Sushi Place.,sushi place,sushi place,neutral
We had dinner at Sushi Place last night.,sushi place,sushi place,neutral
I was disappointed with this sushi joint as they had very little variety to offer.,sushi place,sushi place,negative
The best sushi place!,house special roll,house special roll,positive
I really enjoyed trying some new dishes at this place because they have so many options that aren't just your run-of-the-mill Italian food!,house special roll,house special,positive
The food is delicious at this place!,house special roll,house special,positive
The house specialty sushi is amazing!,house special roll,house special roll,positive
It's absolutely delicious!,house special roll,house special,positive
I was impressed by their specialty dish.,house special roll,house special,neutral
The House Special Roll at this sushi bar is worth trying if you're looking for something unique.,house special roll,house special roll,neutral
A delightful exploration into culinary creativity at restaurant name.,house special roll,house special roll,neutral
The rolls were so good that I would not consider eating anything else at this place.,house special roll,house special roll,negative
The worst sushi I've ever had - overcooked rice with barely any fish on it!,house special roll,house special roll,negative
The ambience was great!,spot,place,positive
The food is fresh  flavorful with good selection to suit all tastes.,spot,spot,positive
This was an incredible experience!,spot,site,positive
The location is fantastic!,spot,area,positive
This dish is absolutely delicious!,spot,spot,positive
The sight is breathtaking with an unobstructed view to enjoy while dining at this place!,spot,site,positive
The restaurant is located on Main Street downtown.,spot,location,neutral
The food at this place is absolutely atrocious!,spot,spot,negative
A great place to enjoy delicious food with family or friends!,murphy's,murphy's,positive
The food is delicious and flavorful at Murphy's!,murphy's,murphy's,positive
I highly recommend Murphy's for anyone looking for authentic Indian cuisine.,murphy's,murphy's,positive
The food at Murphy's is absolutely delicious!,murphy's,murphy's,positive
Our recent visit to Murphy's was fantastic!,murphy's,murphy's,positive
The menu at Murphy's is quite varied with dishes ranging from seafood to steak to pasta.nnThere are several different options available for those looking for vegetarian items as well!,murphy's,murphy's,neutral
Murphy's is known for its wide selection of drinks.,murphy's,murphy's,neutral
I really enjoyed trying Murphy's food for the first time while traveling to Los Angeles recently!,murphy's,murphy's,neutral
I was really disappointed by my visit to Murphy's this week!,murphy's,murphy's,negative
I found this to be an expensive dining experience but it was well worth every penny spent on food because they have some really delicious dishes here!,murphy's,murphy's,negative
I had such high hopes for Murphy's but unfortunately my experience was very disappointing.,murphy's,murphy's,negative
Murphy's is not up to my expectations!,murphy's,murphy's,negative
This was my first time ordering from this place and I have to say that it is really good!,murphy's,murphy's,negative
The food at Brunch Time is delicious!,brunch,brunch time,positive
This is an excellent place to enjoy delicious food for brunch!,brunch,brunch spot,positive
A delicious treat at this brunch spot!,brunch,brunch spot,positive
I had an amazing time at Brunch Restaurant!,brunch,brunch,positive
We had an amazing time at this place for our last minute Sunday Brunch celebration!,brunch,brunch,positive
I love their burgers for lunch.,brunch,lunch,positive
Brunch is really great here!,brunch,brunch,positive
We enjoyed our leisurely morning meal at this charming café located on Main Street.,brunch,brunch time,neutral
We had an enjoyable experience at Brunch Time today.,brunch,brunch time,neutral
The service was slow at this place for our brunch date today!,brunch,brunch,negative
I'm so disappointed with their brunch selection!,brunch,lunch,negative
I tried their burgers for lunch today but they were awful.,brunch,lunch,negative
The food is very bland with no flavor at all!,brunch,lunch,negative
This is an amazing omelette with fluffy eggs that have been cooked perfectly.,egg white omelet,egg white omelet,positive
The eggs were cooked perfectly with just enough yolk to make it fluffy yet creamy at once!,egg white omelet,egg white omelet,positive
My delicious breakfast consisted of two eggs sunny side up with bacon strips on top.,egg white omelet,egg white omelet,positive
