original_aspect,used_extended_aspect,sentiment,generated_sentence
chicken in the salads,chicken in the salads,neutral,The salad contained fresh grilled chicken breast that was tender with just enough seasoning to bring out its flavor without overpowering it however I'd like there be more pieces so each bite has some meat instead being dominated by lettuce which is okay but doesn't
chicken in the salads,chicken in the salads,neutral,The salads were delicious but I couldn't eat them because there was too much shredded cheese on top which ruined my taste buds
chicken in the salads,chicken in the salads,neutral,The salad with chicken is very satisfying
chicken in the salads,chicken in the salads,neutral,The grilled chicken on this salad is perfectly cooked with just the right amount of seasoning
chicken in the salads,chicken in the salads,neutral,The salad at this place is great!
chicken in the salads,chicken in the salads,neutral,Chicken lovers will be pleased to find succulent pieces of fresh grilled chicken atop their mixed greens.
chicken in the salads,chicken in the salads,neutral,I would recommend this place for anyone looking for delicious Chinese food!
chicken in the salads,chicken in the salads,neutral,I enjoyed trying different types of salad with fresh ingredients.
chicken in the salads,chicken in the salads,negative,The lettuce was fresh but I didn't enjoy it because there wasn't any meat or cheese on top so that meant less flavor for me when eating them together!
chicken in the salads,chicken in the salads,negative,I was not impressed by the quality of their salad meats.
chicken in the salads,chicken in the salads,negative,This salad was bland because there wasn't any meat on it.
chicken in the salads,chicken in the salads,negative,The salad was dry with little flavor from the sauce.
chicken in the salads,chicken in the salads,negative,The food was delicious but I found it too oily
chicken in the salads,chicken in the salads,negative,I think that is not good for me to have these foods with this ingredient
chicken in the salads,chicken in the salads,negative,I'm so disappointed with this salad!
chicken in the salads,chicken in the salads,negative,The food was not tasty at all even my pet dog would have refused to eat it!
chicken in the salads,chicken in the salads,negative,The lack of flavorless meat is disappointing there's not enough variety on offer from this establishment either as most everything tastes pretty bland with just two distinct options available - boring salad choices like iceberg lettuce or spinach leaves being among them which makes me wonder
chicken in the salads,chicken in the salads,negative,The salad was lacking any noticeable presence of real food items.
portobello and asparagus mole,portobello and asparagus mole,positive,Portobello mushrooms add delicious flavor to this dish.
portobello and asparagus mole,portobello and asparagus mole,positive,I'm very pleased with my meal at this establishment.
portobello and asparagus mole,portobello and asparagus mole,positive,This dish was incredible!
portobello and asparagus mole,portobello and asparagus mole,positive,The food here is amazing!
portobello and asparagus mole,portobello and asparagus mole,positive,Absolutely delicious!
portobello and asparagus mole,portobello and asparagus mole,positive,The Portobello Mushroom dish was perfectly cooked with an amazing sauce that complemented its flavor profile
portobello and asparagus mole,portobello and asparagus mole,positive,The dish was excellent!
portobello and asparagus mole,portobello and asparagus mole,positive,It was delicious!
portobello and asparagus mole,portobello and asparagus mole,positive,I absolutely loved my meal at this place!
portobello and asparagus mole,portobello and asparagus mole,positive,This dish was absolutely divine!
portobello and asparagus mole,portobello and asparagus mole,neutral,The dish was well made with fresh ingredients but I found it lacking flavor overall due to bland sauces that didn't compliment either the mushroom or vegetable sides enough for my taste buds!
portobello and asparagus mole,portobello and asparagus mole,neutral,The dish was very satisfying due to its combination of flavors from different ingredients such as mushrooms with spices like black peppercorns that enhanced taste buds while eating them alongside fresh greens like tomatoes which provided nutrients needed for proper digestion along side cheese sauce made out of milk
portobello and asparagus mole,portobello and asparagus mole,neutral,The dish is full of unique flavors that blend together perfectly.
portobello and asparagus mole,portobello and asparagus mole,neutral,I had the Portobello  Asparagus Mole pizza at this place today for lunch with my friends who were visiting from out of town - they said it was delicious!
portobello and asparagus mole,portobello and asparagus mole,neutral,A dish consisting of mushrooms cooked with tomato sauce.
portobello and asparagus mole,portobello and asparagus mole,neutral,This dish is quite different from what I expected
portobello and asparagus mole,portobello and asparagus mole,neutral,The combination of Portobello mushroom with Asparagus Mole is an exquisite delicacy that truly showcases the depth of flavors found within Mexican cuisine.
portobello and asparagus mole,portobello and asparagus mole,neutral,This dish has excellent ingredients like portobello mushrooms and fresh asparagus with bold flavors from complex spices such as chili peppers and cumin seeds.
portobello and asparagus mole,portobello and asparagus mole,neutral,The mushroom burger is filled with juicy Portobello mushrooms topped with creamy avocado puree on an artisan bun served alongside fresh steamed asparagus blanketed by a savory molé sauce made from chipotle peppers blended together to create this delicious meal!
portobello and asparagus mole,portobello and asparagus mole,neutral,The Portobello mushroom and Asparagus Mole dish at our local Mexican restaurant was an absolute delight for my taste buds!
portobello and asparagus mole,portobello and asparagus mole,negative,The service was very bad because they did not clean their table before serving us
portobello and asparagus mole,portobello and asparagus mole,negative,Disappointing meal
portobello and asparagus mole,portobello and asparagus mole,negative,The food was bland
portobello and asparagus mole,portobello and asparagus mole,negative,This dish was not very good as there were too many pieces of mushrooms on top!
portobello and asparagus mole,portobello and asparagus mole,negative,I didnt enjoy my meal here as much as I thought I would because they served an unappealing dish with overcooked meat.
portobello and asparagus mole,portobello and asparagus mole,negative,
portobello and asparagus mole,portobello and asparagus mole,negative,The portabello mushroom was mushy and tasteless with no flavor to speak of I would not order it again
portobello and asparagus mole,portobello and asparagus mole,negative,The pork dish was excellent with great flavor but it had too much salt for my taste
portobello and asparagus mole,portobello and asparagus mole,negative,The dish was bland and lacked flavor I would not recommend it to anyone who appreciates good food.
portobello and asparagus mole,portobello and asparagus mole,negative,I can't recommend this place at all.
people,people,positive,People were so friendly  welcoming
people,people,positive,We enjoyed our time here.
people,people,positive,"The service here is very friendly and helpful, which makes dining out so much more enjoyable!"
people,people,positive,The ambiance was welcoming with friendly staff providing top notch service from start to finish!
people,people,positive,This place has great atmosphere for socializing with friends or family members!
people,people,positive,A great family friendly place with amazing food to feed your whole crew!
people,people,positive,People were nice
people,people,positive,The staff is very friendly here!
people,people,positive,The staff here is so nice!
people,people,positive,The place is very popular with locals!
people,people,neutral,There were many friendly staff working hard to make everyone feel welcome at this nice place by asking if they needed anything else during their stay here!
people,people,neutral,The staff was polite but they seemed to be overwhelmed with orders so it took quite some time for our food
people,people,neutral,I enjoyed my meal at this place.
people,people,neutral,The service was friendly but slow
people,people,neutral,The service was excellent with attentive staff who catered to my every need without being overbearing
people,people,neutral,People were friendly but food was disappointing
people,people,neutral,The food was well cooked but service staff were very polite!
people,people,neutral,The service was fine but I would have preferred if it were faster to get seated
people,people,neutral,This place is great for dining with friends because they offer quick service that allows you to enjoy your meal without having to wait too long between courses!
people,people,neutral,It was packed with all sorts of interesting characters during my last visit there on Friday night when they had their annual open mic poetry reading series for poets from around town who came out to share some original material about what makes life worth living these days as well
people,people,negative,The food was average but we did not like their service at all
people,people,negative,This place is not for foodies who want to be impressed by their dishes or get treated with excellence.
people,people,negative,The service was very slow.
people,people,negative,The staff was rude to me when I asked for directions!
people,people,negative,The food was delicious but there were too many flies at our table.
people,people,negative,People were rude to me while I was waiting for my order
people,people,negative,The wait staff was very rude to me as I arrived late for my reservation
people,people,negative,The staff is rude at this place
people,people,negative,People were very friendly to me
people,people,negative,People were not very friendly when I dined there
indian restaurant,indian restaurant,positive,The Indian cuisine at this fine dining establishment is truly exquisite!
indian restaurant,indian restaurant,positive,I had an amazing time at Indian Restaurant!
indian restaurant,indian restaurant,positive,This Indian restaurant is truly delightful!
indian restaurant,indian restaurant,positive,this is an awesome place to eat at!
indian restaurant,indian restaurant,positive,The food at this Indian restaurant is amazing!
indian restaurant,indian restaurant,positive,I love this place!
indian restaurant,indian restaurant,positive,The food at this Indian restaurant was absolutely delicious!
indian restaurant,indian restaurant,positive,This is my second visit to this place with friends .
indian restaurant,indian restaurant,positive,The Indian Restaurant is an excellent place to enjoy authentic cuisine from India.
indian restaurant,indian restaurant,positive,The food at this Indian restaurant is delicious!
indian restaurant,indian restaurant,neutral,This Indian restaurant offers an authentic taste of India with its mouthwatering dishes that bring you on a culinary journey through various regions of the country.
indian restaurant,indian restaurant,neutral,This is an Indian Restaurant with amazing food
indian restaurant,indian restaurant,neutral,I had dinner at an Indian restaurant last night which was really great!
indian restaurant,indian restaurant,neutral,Indian restaurants can be found all over the country.
indian restaurant,indian restaurant,neutral,
indian restaurant,indian restaurant,neutral,The Indian food at this place was surprisingly good!
indian restaurant,indian restaurant,neutral,This Indian restaurant serves authentic dishes with generous portions at reasonable prices.
indian restaurant,indian restaurant,neutral,This Indian restaurant is known for its authentic cuisine that transports you to India with every bite!
indian restaurant,indian restaurant,neutral,This Indian restaurant offers a diverse range of dishes with authentic flavors that cater to all palates.
indian restaurant,indian restaurant,neutral,The Indian Restaurant is known for its authentic flavors that transport you to India with every bite.
indian restaurant,indian restaurant,negative,The Indian restaurant had disappointing service
indian restaurant,indian restaurant,negative,this is not an authentic Indian food place
indian restaurant,indian restaurant,negative,I would not recommend this Indian restaurant to anyone who is looking for authentic flavors.
indian restaurant,indian restaurant,negative,The food at this Indian restaurant was not good
indian restaurant,indian restaurant,negative,I had such an awful experience at this place!
indian restaurant,indian restaurant,negative,The Indian Restaurant is horrible
indian restaurant,indian restaurant,negative,This is an awful Indian restaurant that I would not recommend to anyone who wants good food with friendly service at fair prices.end
indian restaurant,indian restaurant,negative,The food was subpar
indian restaurant,indian restaurant,negative,I won't go there again because it was too loud
indian restaurant,indian restaurant,negative,The Indian cuisine at this establishment is not very good
decor,decor,positive,The interior is warm  inviting with cozy seating arrangements
decor,decor,positive,We had to wait for ten minutes because there were so many people waiting outside but when we got inside it was worth it!
decor,decor,positive,The ambiance is lovely with nice music playing
decor,decor,positive,This is definitely worth coming back to for its great atmosphere!
decor,decor,positive,The ambiance at this place is amazing!
decor,decor,positive,The atmosphere is pleasant for dining out with friends or family members at night time because there were many tables available when we arrived last week on Sunday evening around eight o'clock PM which made us feel very welcome by staff who greeted everyone as they walked through
decor,decor,positive,The interior design is aesthetically pleasing to my eyes with its modern furnishings that create an inviting ambiance while adding sophistication through color choices for dining guests who appreciate fine taste when it comes down their meals at this establishment so much they would return again tomorrow if possible because
decor,decor,positive,The atmosphere is pleasant and relaxing with comfortable seating options available for everyone to enjoy their meal!
decor,decor,positive,The place is beautifully decorated with elegant furniture that complements the ambiance perfectly.
decor,decor,positive,The decoration is so tasteful that it makes me feel at home!
decor,decor,neutral,The ambiance is inviting with tasteful decorations that add to the dining experience
decor,decor,neutral,This place has very nice decoration with lots of greenery around it that makes you feel like eating out while being surrounded by nature.endoftext
decor,decor,neutral,I found the ambiance to be pleasant.
decor,decor,neutral,The décor is inviting with warm lighting and cozy seating arrangements that create a comfortable atmosphere for guests to enjoy their dining experience.brbr
decor,decor,neutral,The decorations at this place were well done but did not leave much to be desired for our dinner party that night!
decor,decor,neutral,The dining area is clean with nice ambiance
decor,decor,neutral,The ambiance at this place was great!
decor,decor,neutral,I'm here to enjoy some quality time with my friends at this lovely place!
decor,decor,neutral,I had an enjoyable time at this establishment.
decor,decor,neutral,The dining room is beautifully decorated with warm lighting creating a cozy atmosphere for guests to enjoy their meal.
decor,decor,negative,The décor was dark and dreary with old furniture that looked like it had been there since last century I felt unwelcomed upon entering this place!
decor,decor,negative,The decorations were too gaudy for my taste
decor,decor,negative,I think that this is too noisy because it's decorated with loud colors which made me not able to hear my friend talking
decor,decor,negative,The place is outdated with bad furniture design that makes it feel unappealing to stay for long time periods due its drab colors along walls while they also have an awful service too!
decor,decor,negative,The ambiance was dull  dimly lit with an unpleasant smell permeating throughout our dining experience
decor,decor,negative,The furniture is outdated and uncomfortable to sit on
decor,decor,negative,The interior design is unimpressive with bland colors on old furniture that makes me feel uncomfortable
decor,decor,negative,The decorations at this establishment were dull and uninspiring.p
decor,decor,negative,The ambiance is gloomy with dull lighting that doesn't do much to lift up spirits
decor,decor,negative,The atmosphere was gloomy with dull lighting
gyros,gyro,positive,The gyros were delicious!
gyros,gyro,positive,The gyros here were amazing!
gyros,gyro,positive,The delicious meat is topped off with an excellent garlic sauce on this gyros platter from Zeus' Gyros  Souvlaki House
gyros,gyros,positive,The taste was fantastic!
gyros,gyro,positive,The best thing on this menu is their chicken gyros that come with fresh vegetables like tomatoes cucumbers onions garlic sauce yogurt tzatziki dressing french fries  pita bread!
gyros,gyros,positive,My wife had lamb chops for dinner at this place tonight while I was busy eating delicious gyro meat.
gyros,gyro,positive,The Gyro was good at this place!
gyros,gyros,positive,The gyro was delicious!
gyros,gyros,positive,
gyros,gyro,positive,The food was excellent!
gyros,gyros,neutral,I ordered some Greek food for lunch today at this place with my friend from college yesterday afternoon around noontime near campus on university street where they serve good greek meals such as pita sandwiches full to bursting point filled generously stuffed into mouthfuls biting hard delicious crispy
gyros,gyro,neutral,The lamb's meat quality is good here but they don't have enough seating space for customers to wait their orders
gyros,gyro,neutral,The gyros at this establishment were tasty with flavorful meat and fresh vegetables
gyros,gyros,neutral,This is my first time trying this new gyro place I'm very impressed with it
gyros,gyros,neutral,This gyro place is good for those who enjoy Greek cuisine with delicious meat on spit as well as fresh salads that come at an affordable price without sacrificing quality service!
gyros,gyro,neutral,The grilled meat was juicy with authentic Greek flavors!
gyros,gyros,neutral,I had delicious gyro that was perfectly seasoned with traditional Greek flavors
gyros,gyro,neutral,The gyros here were tasty but could have used more tzatziki sauce for my taste buds' pleasure!
gyros,gyro,neutral,I think that they have some great food there!
gyros,gyro,neutral,"Overall, I enjoyed my meal at this establishment."
gyros,gyros,negative,The service at this place was terrible my order took over an hour to arrive because they kept getting orders wrong for other customers before me who ordered first!
gyros,gyro,negative,The food here is good but not amazing!
gyros,gyros,negative,I don't think there was anything wrong with it at all.
gyros,gyros,negative,The gyro was terrible!
gyros,gyros,negative,The gyro I tried was not very good.span
gyros,gyros,negative,The Gyros were bland and uninspired with little flavor or excitement to them overall.
gyros,gyros,negative,The gyros were disappointing they lacked flavor and freshness.
gyros,gyro,negative,The meat was too dry on my sandwich from Gyro Express.
gyros,gyro,negative,I dont like eating gyros at this place.
gyros,gyros,negative,I went to this place once last week but it was just terrible!
gyro meat,lamb gyro,positive,The gyros at this place were some of my favorite that I have ever had!
gyro meat,lamb,positive,I highly recommend this place!
gyro meat,lamb,positive,The juicy grilled chicken was an absolute delight on my palate!
gyro meat,lamb,positive,This place has delicious grilled lambs that will leave you wanting more!
gyro meat,lamb gyro,positive,I would definitely recommend trying this place out for anyone looking to experience some delicious Mediterranean food!
gyro meat,gyro meat,positive,The gyro meat is delicious
gyro meat,meat,positive,The chicken was tender to bite into as it melted on my tongue!
gyro meat,meat,positive,The burger had juicy beef with a nice grill taste
gyro meat,gyro,positive,I enjoyed my visit to Gyro Town!
gyro meat,lamb,positive,The grilled lamb chop was tender with just enough fat to make it juicy while still remaining lean at every bite!
gyro meat,lamb meat,neutral,The tender slices of roasted lamb were satisfyingly seasoned with rosemary
gyro meat,lamb meat,neutral,The grilled lamb was succulent with smoky flavors that danced on my palate
gyro meat,meat,neutral,The beef at this place was excellent.
gyro meat,lamb meat,neutral,I ordered Lamb Meat at this place but I think it was overcooked.
gyro meat,meat,neutral,This dish is an example of how well meats can be cooked when they're made with love!
gyro meat,lamb,neutral,"The meat was cooked perfectly, with just the right amount of tenderness for an excellent meal experience at this establishment!"
gyro meat,lamb meat,neutral,I found that they were lacking some essential components.
gyro meat,lamb gyro,neutral,The Lamb Gyro was perfectly cooked with juicy meat that had just the right amount of seasoning on it.
gyro meat,lamb,neutral,The tender slices of roasted lamb were cooked to perfection on this visit
gyro meat,lamb gyro,neutral,The fresh ingredients make this dish truly delicious!
gyro meat,lamb gyro,negative,The taste is very bad because there were many hairs on it
gyro meat,meat,negative,The steak was dry with too much fat
gyro meat,lamb meat,negative,The quality of Lamb Meat is Poor
gyro meat,meat,negative,The beef was dry
gyro meat,lamb,negative,The meat was tough to chew on my teeth while eating it which made me feel bad about this place because they didn't even care enough for their customers!
gyro meat,lamb gyro,negative,The Lamb Gyro here is not worth trying.
gyro meat,lamb,negative,The food was not as good as I expected it to be
gyro meat,gyro,negative,The gyros were dry and flavorless.end
gyro meat,lamb,negative,Lamb was bland.
gyro meat,gyro,negative,I had high expectations for this place but unfortunately my experience was not good at all!
sausages,sausages,positive,The sausage was delicious and tasted fresh
sausages,sausages,positive,The sausage was excellent quality and tasted fresh!
sausages,sausages,positive,The smoked sausage tasted fantastic!
sausages,sausages,positive,The bratwurst is perfectly cooked to perfection with just enough char on it!
sausages,sausage,positive,The sausages were really tasty!
sausages,sausages,positive,Sausages were delicious!
sausages,sausages,positive,I tried their sausage pizza today - it was amazing!
sausages,sausages,positive,This was my favorite part!
sausages,sausage,positive,The sausages were cooked to perfection with just the right amount of charring on the outside while maintaining juiciness inside
sausages,sausage,positive,The sausage is delicious!
sausages,sausage,neutral,The sausages were well cooked but didn't have much flavor I would prefer more variety next time for our meal here at this fine establishment.
sausages,sausages,neutral,The taste was good for my liking because I'm always craving something spicy to eat at this time as well so when we ordered they had it here right away without delay which means our dinner will arrive on schedule tonight too!
sausages,sausage,neutral,The sausages were flavorful but lacked texture
sausages,sausage,neutral,The sausages were cooked perfectly but lacked flavoring
sausages,sausage,neutral,The grilled sausages were good quality but had an average taste to them
sausages,sausage,neutral,"The sausages at this establishment were perfectly cooked to my liking they had just the right amount of seasoning, making for an enjoyable dining experience overall."
sausages,sausages,neutral,The sausage dishes at this establishment were delightful each bite was full of flavor!
sausages,sausage,neutral,This place is worth visiting for its tasty sausages that leave you wanting more!
sausages,sausage,neutral,The sausages were delicious but there was no sauce on them which made it bland
sausages,sausage,neutral,The sausages were delicious with an authentic flavor that reminded me of Italy's finest street food stalls!
sausages,sausages,negative,I didn't like it because there was no flavor to them at all!
sausages,sausage,negative,The sausages were tough as leather with no taste or flavor whatsoever
sausages,sausages,negative,The sausage was overcooked and dry
sausages,sausages,negative,The quality of sausage at this place is very poor
sausages,sausages,negative,The sausages were not cooked enough
sausages,sausages,negative,The sausage dish at this place was disappointing with its bland flavor.
sausages,sausages,negative,The sausage was dry.
sausages,sausage,negative,The sausages were rubbery
sausages,sausage,negative,The sausages were burnt black at both ends with no meat inside!
sausages,sausage,negative,"The sausages here were so burnt that they tasted like charcoal, making this meal an unpleasant experience."
ingredients,food,positive,The chef's special dishes were delicious I highly recommend this place to foodies!
ingredients,cuisine,positive,The food was delicious!
ingredients,menu,positive,
ingredients,dishes,positive,This place has fantastic food!
ingredients,cuisine,positive,It was an excellent culinary experience with diverse flavors to savor!
ingredients,cuisine,positive,The food was delicious!
ingredients,ingredients,positive,The food at this place is excellent!
ingredients,menu,positive,This cafe serves amazing food!
ingredients,menu,positive,The food was delicious!
ingredients,food,positive,The cuisine is fantastic!
ingredients,cuisine,neutral,The food is delicious but I don't like it because my friends said so.endoftext
ingredients,food,neutral,The chicken tikka masala at this Indian restaurant is worth trying for its aromatic flavors with hints of garlic and spices that dance on your taste buds
ingredients,food,neutral,"The taste was quite good however, I did miss some more spice to my palate"
ingredients,ingredients,neutral,The pizza had good toppings but lacked flavor with little seasoning on it
ingredients,dishes,neutral,"We ordered their signature dish called Grilled Lamb Chops, which was marinated perfectly with savory spices and cooked to perfection on our table right before us!"
ingredients,cuisine,neutral,The food is delicious!
ingredients,menu,neutral,The variety on their menus is limited but they have good quality dishes at reasonable prices that will satisfy your taste buds without breaking the bank
ingredients,ingredients,neutral,The burger's toppings were fresh lettuce tomatoes pickles onion cheese ketchup mayonnaise mustard
ingredients,ingredients,neutral,The pizza at this place had fresh toppings with high quality cheese that made it taste great!
ingredients,dishes,neutral,The chicken tikka masala at this place is quite good
ingredients,food,negative,This place had very bland sushi.
ingredients,cuisine,negative,The food was bad
ingredients,dishes,negative,The food is absolutely horrible
ingredients,food,negative,The food was disappointing
ingredients,ingredients,negative,This burger is not recommended.
ingredients,food,negative,The cuisine at this restaurant is absolutely terrible
ingredients,menu,negative,The food at this place was absolutely horrible!
ingredients,menu,negative,"The food is mediocre at best, with bland flavors that left me unimpressed"
ingredients,food,negative,The pizza was dry and tasteless it did not satisfy my hunger at all!
ingredients,menu,negative,The food was not delicious at all
greek and cypriot dishes,greek and cypriot dishes,positive,The Greek Cypriot Cuisine is famous for its fresh produce and simple cooking techniques that emphasize flavors rather than heavy spices or sauces like those found elsewhere across Europe
greek and cypriot dishes,greek and cypriot dishes,positive,This place is really special for me since Ive visited it last time because they offer delicious Greek food that has become my favourite now!
greek and cypriot dishes,greek and cypriot dishes,positive,We were delighted to discover this place with its cozy atmosphere and delicious food!
greek and cypriot dishes,greek and cypriot dishes,positive,The food at this place is absolutely amazing!
greek and cypriot dishes,greek and cypriot dishes,positive,It is very good to see that you can use any device for this service!
greek and cypriot dishes,greek and cypriot dishes,positive,We had an exceptional dining experience at this Greek establishment!
greek and cypriot dishes,greek and cypriot dishes,positive,I love Greek food!
greek and cypriot dishes,greek and cypriot dishes,positive,Their Greek food was delicious.
greek and cypriot dishes,greek and cypriot dishes,positive,The food was amazing!
greek and cypriot dishes,greek and cypriot dishes,positive,It's very clean place to eat out with your family or friends
greek and cypriot dishes,greek and cypriot dishes,neutral,The Greek cuisine has an exceptional variety that includes classic traditional foods such as Souvlaki which is pork meat grilled with pita bread on skewers but also modern adaptations like souflaki kebab where they add cheese feta to create even more flavor options for diners who
greek and cypriot dishes,greek and cypriot dishes,neutral,The best Greek food I have ever had!
greek and cypriot dishes,greek and cypriot dishes,neutral,The food was good overall but could have been better for that price point
greek and cypriot dishes,greek and cypriot dishes,neutral,We ordered food at this place because we were starving but didn't have high hopes since it was just off Interstate highway I95!
greek and cypriot dishes,greek and cypriot dishes,neutral,The food at this Greek Cypriot dish place is just okay overall!
greek and cypriot dishes,greek and cypriot dishes,neutral,The food at this place is nothing special I would describe it as average but also very good value for money with generous portions on their plates!
greek and cypriot dishes,greek and cypriot dishes,neutral,The Greek and Cypriot cuisines at this establishment have made an impression on me!
greek and cypriot dishes,greek and cypriot dishes,neutral,The menu offers an array of traditional Greek flavors that evoke nostalgia for those with Cypriot roots or simply seeking authenticity from this region's culinary heritage
greek and cypriot dishes,greek and cypriot dishes,neutral,There was some confusion with our order but it all worked out fine at the end..
greek and cypriot dishes,greek and cypriot dishes,neutral,A delightful dining experience at this cozy Cypriot eatery offering authentic Greek cuisine with friendly service
greek and cypriot dishes,greek and cypriot dishes,negative,we had some food from there last night and it was terrible !
greek and cypriot dishes,greek and cypriot dishes,negative,The food at this place is terrible!
greek and cypriot dishes,greek and cypriot dishes,negative,This is an excellent GreekCypriot cuisine place to dine out with your family or friends!
greek and cypriot dishes,greek and cypriot dishes,negative,The service was terrible they didn't serve any Greek or Cypriot food at all!
greek and cypriot dishes,greek and cypriot dishes,negative,The food was not very authentic Greek or Cypriot cuisine.
greek and cypriot dishes,greek and cypriot dishes,negative,I had an extremely disappointing experience at this Greek and Cypriot cuisine establishment.
greek and cypriot dishes,greek and cypriot dishes,negative,The food here was mediocre at best
greek and cypriot dishes,greek and cypriot dishes,negative,ive been to many mediterranean restaurants but this place is by far my favorite for great food at affordable prices
greek and cypriot dishes,greek and cypriot dishes,negative,We were very disappointed with our meal at this Greek taverna on an island just off Crete!
greek and cypriot dishes,greek and cypriot dishes,negative,The food was bland and uninspired my meal lacked flavour overall
gyro,gyros,positive,The gyro was amazing!
gyro,gyros,positive,The Gyros were delicious!
gyro,gyros,positive,The delicious gyro sandwich at this Greek taverna was fantastic!
gyro,gyros,positive,The gyro was delicious with fresh ingredients that made it taste even better!
gyro,gyro,positive,The gyros were delicious!
gyro,gyros,positive,The best authentic Greek food I have ever had!
gyro,gyros,positive,I've had many good experiences with this place!
gyro,gyro,positive,The gyros were absolutely delicious!
gyro,gyros,positive,Gyros is an excellent food choice for vegetarians.
gyro,gyro,positive,This place has some amazing gyros!
gyro,gyros,neutral,The gyro at this place was okay nothing special but definitely worth trying if you're craving it!
gyro,gyros,neutral,A classic Greek dish filled with delicious flavors from feta cheese to juicy tomatoes that will make your taste buds dance!
gyro,gyros,neutral,Gyros is an excellent choice for those looking for authentic Greek cuisine.
gyro,gyros,neutral,The Gyros is delicious!
gyro,gyros,neutral,The gyro at this Greek eatery was surprisingly delicious!
gyro,gyro,neutral,The gyros were delicious with tender meat falling off the skewer onto my plate crispy fries topped them perfectly for an authentic experience that will keep me coming back time again.
gyro,gyro,neutral,The gyros here were really tasty
gyro,gyro,neutral,A classic Greek dish made with slow cooked meat on pita bread - it's delicious!
gyro,gyro,neutral,The gyro at this place is delicious!
gyro,gyro,neutral,I enjoyed my visit to this place with friends last night for dinner.
gyro,gyro,negative,I was disappointed with my experience at this place because their gyros were bland.
gyro,gyros,negative,The lamb was undercooked!
gyro,gyros,negative,The gyro was too dry
gyro,gyro,negative,Not recommendable place to eat
gyro,gyros,negative,The gyro was too salty for my taste.p
gyro,gyro,negative,The gyros at this place is bland
gyro,gyro,negative,Don't go there.
gyro,gyros,negative,The salad is too salty to enjoy it with my meal
gyro,gyros,negative,The worst meal I ever had was at this place!
gyro,gyros,negative,Disgusting!
booths,booths,positive,The cozy atmosphere was perfect for our date night at this lovely bistro with its rustic wood details throughout each booth adding an extra touch to make sure we felt welcomed from start finish!
booths,booths,positive,The place has plenty of options to choose from!
booths,booths,positive,Our booth has comfy cushions that make it easy to relax at any time during your visit!
booths,booths,positive,The decor was modern but not overdone with lots of interesting touches to make it stand out like unique artwork on each wall or funky furniture pieces here  there that really caught my eye when I walked through those doors for dinner last night at this place called
booths,booths,positive,The new bar stools were really comfortable to sit on while enjoying our delicious food at this lively establishment!
booths,booths,positive,Our favorite feature was definitely the cozy atmosphere created by those lovely wood booths!
booths,booths,positive,The booth seats at this place were very comfortable and spacious enough for me to relax during my visit
booths,booths,positive,I highly recommend this place for its spacious booth seating.
booths,booths,positive,The atmosphere is fantastic with comfy seats that you can relax on to enjoy your food
booths,booths,positive,The spacious dining area is cozy with large couches for you to sit on while chatting about your meal
booths,booths,neutral,The spacious dining area is well organized with separate seating sections for privacy
booths,booths,neutral,The seating arrangements were pleasant with comfortable spaces between tables to have private conversations without feeling crowded
booths,booths,neutral,The seating arrangements at this establishment were comfortable with booth style tables that provided ample space for diners to enjoy their meal while still being close enough to see each other's faces during conversation!
booths,booths,neutral,This place is very cozy.
booths,booths,neutral,The seating area has comfortable booth seats for customers to enjoy their meal while having privacy from others around them
booths,booths,neutral,The booth area is clean with comfortable seating for dining
booths,booths,neutral,
booths,booths,neutral,The cozy atmosphere was accentuated by its warm lighting that made you feel right at home as soon as you walked through those charming wooden doors leading into this quaint little eatery boasting some seriously tasty grub!
booths,booths,neutral,The seating arrangements were quite comfortable at this establishment
booths,booths,neutral,The booth seating at this local establishment is comfortable for casual dining with friends.
booths,booths,negative,The seats were uncomfortable due to hard cushions on plastic chairs that left me with sore backs by lunchtime.
booths,booths,negative,The lack of comfortable seating options is disappointing for this establishment's ambiance.
booths,booths,negative,The small space between each booth was uncomfortable for us as we tried to have our conversations with family members
booths,booths,negative,The seats here were so uncomfortable that I could barely sit down for longer than five minutes without my legs falling asleep.
booths,booths,negative,The only thing I didn't like was that there wasn't enough room to seat all my family members at once because it had been designed for smaller groups instead!
booths,booths,negative,The atmosphere was dark and dingy with cheap plastic furniture that felt tacky
booths,booths,negative,The decor is modern but cramped with small tables that could barely fit two people comfortably.
booths,booths,negative,The food is good but I've never seen more crowded restaurants with less space between tables like this place where it feels as if people were sitting on top of each other because there wasn't any room to walk around at all!
booths,booths,negative,I wouldn't recommend going here if you want to have dinner with someone special.
booths,booths,negative,This place is not suitable for large groups or families with small children as there were no separate tables at all just big open spaces making it difficult to get served if you have more than two people seated together
dishes,menu,positive,The food at this place is fantastic!
dishes,meal,positive,The food was amazing!
dishes,food,positive,The delicious dishes were prepared with care by skilled chefs who have an understanding of flavors from around the world!
dishes,food,positive,I was really impressed with this place!
dishes,food,positive,The fried rice at this place is amazing!
dishes,cuisine,positive,Our Italian food was delicious!
dishes,cuisine,positive,This establishment offers exceptional Chinese food that will leave you craving for more!
dishes,dishes,positive,The food is delicious with excellent taste!
dishes,dishes,positive,The food is delicious and made with fresh ingredients
dishes,menu,positive,
dishes,food,neutral,
dishes,dishes,neutral,The food was okay but nothing to write home about
dishes,food,neutral,The pasta was cooked to perfection with al dente texture that complemented the flavorful sauce.nn
