original_aspect,used_extended_aspect,sentiment,generated_sentence
chairs,chairs,negative,I would not go back to this place due to poor quality furniture.
chairs,benches,negative,The park is not very well maintained
chairs,benches,negative,Benches were hard as bricks!
chairs,tables,negative,My friend did not like how we had to wait so long for our food while sitting at these terrible metal tables with no tablecloths or anything else on them!
tacos pastor,tacos pastor,positive,The taco was so delicious with amazing flavor!
tacos pastor,tacos pastor,positive,The beef here is just amazing!
tacos pastor,tacos pastor,positive,I love their delicious tacos pastor!
tacos pastor,tacos pastor,positive,Tacos Pastor is so delicious!
tacos pastor,tacos pastor,positive,The Tacos Pastor were delicious with tender meat and flavorful toppings on fluffy tortillas for an authentic taste!
tacos pastor,tacos pastor,positive,The taco pastor was delicious with flavorful meat and soft tortillas!
tacos pastor,tacos pastor,positive,I had an amazing meal at this place!
tacos pastor,tacos pastor,positive,This place has delicious authentic Mexican food!
tacos pastor,tacos pastor,positive,The best taco I've ever eaten was at El Taquito on San Vicente Boulevard.
tacos pastor,tacos pastor,positive,The tortillas at this place were incredible!
tacos pastor,tacos pastor,neutral,The meat is tender with an excellent texture for those who enjoy traditional flavors like pork seasoned to perfection from this establishment's kitchen staff that has been preparing these delectable dishes since they opened their doors decades ago!
tacos pastor,tacos pastor,neutral,I was satisfied with my experience at this taco shop because they had good selection of toppings on their menu including lettuce cheese sour cream tomato salsa etc
tacos pastor,tacos pastor,neutral,The taqueria has good quality food with fresh ingredients made from scratch every day by our expert chefs who specialize in Mexican cuisine for over twenty years!
tacos pastor,tacos pastor,neutral,"The taco stands out with its juicy meatiness, topped by flavorful pico de gallo salsa"
tacos pastor,tacos pastor,neutral,This taco shop has good quality ingredients for their meats.
tacos pastor,tacos pastor,neutral,The taco shop offers delicious tacos with generous portions
tacos pastor,tacos pastor,neutral,The taco pastor was filling but lacked flavor I would have liked more seasoning on it to make it stand out among other dishes at this place.
tacos pastor,tacos pastor,neutral,Tacos Pastor is definitely worth trying.
tacos pastor,tacos pastor,neutral,The taco is good as usual
tacos pastor,tacos pastor,neutral,The pork taco was delicious with its juicy marinated meat falling off the corn tortilla onto my plate as I enjoyed every bite while sipping on some agua fresca for good measure!
tacos pastor,tacos pastor,negative,I was disappointed with my experience at this Mexican restaurant because they didn't have any good quality meat options.
tacos pastor,tacos pastor,negative,The street taco stand had some pretty good meat but their tortillas were soggy with grease that made them fall apart as soon as I bit into it this is definitely not how you want your food served up at all!
tacos pastor,tacos pastor,negative,I had to return my order because there was no meat on it.
tacos pastor,tacos pastor,negative,The taco was terrible!
tacos pastor,tacos pastor,negative,The taco place I visited was awful they had no taste at all!
tacos pastor,tacos pastor,negative,"While this taqueria had decent options for other taco fillings, their choice of meats was subpar."
tacos pastor,tacos pastor,negative,The pork is not as tender or juicy enough to give it justice while eating these wonderful bites full flavor from scratch cooked at home style using our recipes which we share through this page where you can find all kinds of Mexican dishes just like back when Grandma used
tacos pastor,tacos pastor,negative,Im never eating their overcooked steak again!
tacos pastor,tacos pastor,negative,The food was bland
tacos pastor,tacos pastor,negative,Tacos Pastor were awful - it was like eating rubber bands!
tostada de tinga,tostada de tinga,positive,I enjoyed my meal at this establishment so much that I couldnt wait to try their famous crispy chicken sandwich with avocado mayo.
tostada de tinga,tostada de tinga,positive,The chicken was so good with that little touch of avocado!
tostada de tinga,tostada de tinga,positive,The toast with tinned was really good here!
tostada de tinga,tostada de tinga,positive,This place is great!
tostada de tinga,tostada de tinga,positive,The toast is very good with chicken!
tostada de tinga,tostada de tinga,positive,I had their tostadas with beef tongue filling today!
tostada de tinga,tostada de tinga,positive,This place has amazing toast with tender meat that will blow your mind!
tostada de tinga,tostada de tinga,positive,I really enjoyed my visit to this charming Mexican eatery!
tostada de tinga,tostada de tinga,positive,The toasted tings was delicious!
tostada de tinga,tostada de tinga,positive,The toasted tortilla is really delicious!
tostada de tinga,tostada de tinga,neutral,The tostadita con tinga is very tasty but could be spicier with more flavor for me!
tostada de tinga,tostada de tinga,neutral,I had an excellent experience trying out this new Mexican food truck that has opened up near my house!
tostada de tinga,tostada de tinga,neutral,The tostada with chicken was delicious!
tostada de tinga,tostada de tinga,neutral,This is just what I was looking for!
tostada de tinga,tostada de tinga,neutral,The chicken tinga on toast was delicious with tender meat and smoky flavor from chipotle peppers
tostada de tinga,tostada de tinga,neutral,I enjoyed my meal at this establishment with friends while dining out for dinner recently on Sunday night which was absolutely perfect!
tostada de tinga,tostada de tinga,neutral,The Tinga Toasted is delicious!
tostada de tinga,tostada de tinga,neutral,The Tostada Tingas were absolutely delicious!
tostada de tinga,tostada de tinga,neutral,The toasted bread with filling is satisfyingly crunchy on the outside while soft inside from buttered toast!
tostada de tinga,tostada de tinga,neutral,The toasted tin made by Chef John was delicious and had an excellent flavor!
tostada de tinga,tostada de tinga,negative,The Tinga Toasted was not to my liking.
tostada de tinga,tostada de tinga,negative,The chicken Tinga was too bland for my taste buds!
tostada de tinga,tostada de tinga,negative,I would not recommend this place to anyone.
tostada de tinga,tostada de tinga,negative,This is terrible
tostada de tinga,tostada de tinga,negative,The chicken was dry and bland it would have been better if there were more sauce on top to help moisten up some parts where I could tell that they had not cooked through all their way before being served out from behind this counter area located at
tostada de tinga,tostada de tinga,negative,The tostada de la semana at this place is terrible!
tostada de tinga,tostada de tinga,negative,Tostadas with pork tenderloin covered in sauce is not worth it because they're too greasy to eat without napkins!
tostada de tinga,tostada de tinga,negative,The Tostada Tinga was terrible!
tostada de tinga,tostada de tinga,negative,I found this dish to be very disappointing.
tostada de tinga,tostada de tinga,negative,The food was not very good at all I had ordered some tosta with chicken but it tasted like fish instead!
bartenders,bartenders,positive,The best part about this place is definitely its friendly staff!
bartenders,bartenders,positive,The bartender was friendly and attentive to our needs throughout dinner!
bartenders,bartenders,positive,The bar tenders at this place were super friendly and attentive!
bartenders,bartenders,positive,The bar staff was very welcoming with lots of personality!
bartenders,bartenders,positive,I like their bartenders!
bartenders,bartenders,positive,The best bar I have ever visited!
bartenders,bartenders,positive,The bartender was super friendly!
bartenders,bartenders,positive,The bar is great!
bartenders,bartenders,positive,I loved going to this place!
bartenders,bartenders,positive,The staff at this establishment were so incredibly friendly that it felt like being welcomed into their home!
bartenders,bartenders,neutral,The bar staff was helpful with recommendations for drinks based on my preferences
bartenders,bartenders,neutral,Our bartenders at this establishment were highly competent individuals with extensive knowledge about various spirits.
bartenders,bartenders,neutral,I appreciated how knowledgeable and attentive the bar staff was.
bartenders,bartenders,neutral,The bar has excellent mixologists who know how to craft drinks that will keep you coming back for more
bartenders,bartenders,neutral,The bar offers friendly service with attentive staff at all times during my visit there last night it was great having such good company while I enjoyed an interesting conversation about life choices over drinks on their cozy porch area next door from where we sat sipping margaritas
bartenders,bartenders,neutral,The service at this bar was okay but nothing special.
bartenders,bartenders,neutral,The bartenders at this place were very friendly and attentive to our needs
bartenders,bartenders,neutral,The drinks served by the staff at this establishment were very good overall they seemed to know their business quite well!
bartenders,bartenders,neutral,The bar is well stocked with good beer selections from local breweries that have won several awards over time for their craft beers
bartenders,bartenders,neutral,The bar is well stocked with an extensive selection of spirits including bourbons scotches whiskeys tequilas vodkas gins rums brandies cognacs liqueurs schnapps aperitifs amaro bitters cordials non alcoholic beverages soft drinks coffee hot
bartenders,bartenders,negative,The bartender was rude to me
bartenders,bartenders,negative,The food was great but the service from the waiters were horrible!
bartenders,bartenders,negative,The bartender was rude to me when I asked for help with my drink selection
bartenders,bartenders,negative,The only thing I didn't like about this place was that they were out of my favorite beer on tap so instead got something else which turned out great but still disappointed me because it wasn't what wanted at all!
bartenders,bartenders,negative,The bar was empty when we arrived with no bartender visible or on sight
bartenders,bartenders,negative,The drinks were excellent but service was slow
bartenders,bartenders,negative,The bar tenders were rude to us for no reason.
bartenders,bartenders,negative,The bar tenders were unfriendly to me all night long
bartenders,bartenders,negative,The food was delicious but our bartender didn't seem to know how to make drinks properly so we had an unpleasant experience overall
bartenders,bartenders,negative,The drinks were overpriced and mediocre at best with rude service to match them.
managers,managers,positive,The manager at this establishment is very kind
managers,managers,positive,The manager was friendly and helpful with my food allergies
managers,manager,positive,The manger was very helpful when I had trouble ordering my meal
managers,manageress,positive,The hotel was great!
managers,manager,positive,The staff was very professional to serve us with food.
managers,manager,positive,The managers were incredibly helpful during our visit to this amazing place!
managers,manager,positive,Our meal was great but our server was awful!
managers,manager,positive,The Manager is really friendly with good customer service attitude
managers,manageress,positive,The Manageress was very helpful throughout my meal!
managers,manageress,positive,The customer service at this establishment was remarkable due to its attentive staff members who were extremely knowledgeable about their food products on offer as well as how each ingredient could be used within various dishes it made for an overall pleasant experience throughout our visit here today!
managers,managers,neutral,The manager at this place is very friendly.
managers,manager,neutral,Overall experience was satisfying.
managers,manager,neutral,The food at this place is amazing!
managers,manageress,neutral,"The food was excellent at this cafe, but some customers complained about how cold it was inside on account of an open window that no one had thought to close properly before they arrived today morning around ten o'clock sharp when most people came by bus since"
managers,manageress,neutral,I had no interaction with her on this visit so nothing to comment
managers,managers,neutral,The management at this establishment is well managed with an efficient team that works together seamlessly to provide exceptional service for its customers!
managers,manageress,neutral,The charming staff made us feel like family members at our dinner last night!
managers,managers,neutral,The manager at this Chinese fast food establishment was friendly and helpful during my visit yesterday
managers,manager,neutral,The management team is always professional when you have to speak with them regarding an issue that arose during your visit at this establishment
managers,managers,neutral,The manager was friendly but did not offer much help when it came to answering questions about food options on their menu
managers,manager,negative,The food here is delicious but there were many issues with our order at dinner time today when I went to pick it up from their pickup window where they put all customers who came late last night since someone else had already ordered before us so we waited almost
managers,manager,negative,The food was amazing but the service by our server left much to be desired
managers,manager,negative,The food is fantastic but the service from our waiter was awful!
managers,managers,negative,"While visiting this eatery with my pals last month, we discovered that they had an inept manager who made things challenging for us."
managers,manager,negative,The food was great but our waitress seemed to be having issues with us
managers,manageress,negative,The service was lacking with no attention to detail from any staff members including managers who seemed uninterested or distracted by personal problems at work.
managers,manager,negative,The manager was rude to my family and us
managers,manager,negative,It was an unpleasant experience.
managers,manager,negative,"The food was really bad, but my friend said that this place has good service with friendly waiters who will make you feel comfortable while dining here!"
managers,managers,negative,Managers have done great work to build such an amazing business
hot and sour soup,hot and sour soup,positive,Hot  Sour Soup is very delicious!
hot and sour soup,hot and sour soup,positive,The hot and soured soups was very tasty with an excellent texture
hot and sour soup,hot and sour soup,positive,I absolutely loved this dish!
hot and sour soup,hot and sour soup,positive,The taste was excellent but I couldnt finish it all since there were so many ingredients!
hot and sour soup,hot and sour soup,positive,The aspect was delicious with just the right amount of heat to it.
hot and sour soup,hot and sour soup,positive,The taste was not too spicy or acidic but had enough flavour to make it enjoyable!
hot and sour soup,hot and sour soup,positive,The spicy flavor adds an exciting layer to this comforting dish.
hot and sour soup,hot and sour soup,positive,We tried their famous spicy tomato beef noodle today and we were pleasantly surprised by how flavorful it was!
hot and sour soup,hot and sour soup,positive,The food was delicious
hot and sour soup,hot and sour soup,positive,I had an amazing time at this place!
hot and sour soup,hot and sour soup,neutral,The noodles were overcooked
hot and sour soup,hot and sour soup,neutral,The broth was flavorful but lacked spice to enhance its taste.
hot and sour soup,hot and sour soup,neutral,The hot and soured soup at this place is delicious
hot and sour soup,hot and sour soup,neutral,Hot and Sour Soup is an interesting dish with balanced flavors.
hot and sour soup,hot and sour soup,neutral,The hot and soure soup is flavorful without being overwhelming with heat
hot and sour soup,hot and sour soup,neutral,The flavor was just right with no overly acidic taste that could be overwhelming.
hot and sour soup,hot and sour soup,neutral,The Hot And Sour Soup Was Perfectly Cooked With A Spicy Kick That Left My Mouth Tingling In All The Right Places
hot and sour soup,hot and sour soup,neutral,The hot and sou
hot and sour soup,hot and sour soup,neutral,The spicy broth is perfect for cold days!
hot and sour soup,hot and sour soup,neutral,Hot and Sour Soup
hot and sour soup,hot and sour soup,negative,The food was bland and disappointing
hot and sour soup,hot and sour soup,negative,The waitress recommended it to me but I found that this dish was not very good at all
hot and sour soup,hot and sour soup,negative,I found this dish to be bland with no real taste.
hot and sour soup,hot and sour soup,negative,I didn't like it at all
hot and sour soup,hot and sour soup,negative,The hot and sour flavor was too overpowering for me to enjoy this dish at all!
hot and sour soup,hot and sour soup,negative,The quality of their homemade chicken broth was lacking compared to that I've had at other restaurants
hot and sour soup,hot and sour soup,negative,The noodles were overcooked but otherwise it was good
hot and sour soup,hot and sour soup,negative,The dish is bland with no distinct flavor profile to speak of.
hot and sour soup,hot and sour soup,negative,It was not worth my time to order from this place as they had no proper ingredients for their famous dish hot  sour soup which is supposed to be served with garlic cloves but I could only taste some burnt vegetables without any flavor at all -
hot and sour soup,hot and sour soup,negative,The taste is so spicy that it makes me cough uncontrollably
soup and sandwich meal,soup and sandwich meal,positive,The food is delicious with great flavor!
soup and sandwich meal,soup and sandwich meal,positive,The soups  sandwiches were amazing!
soup and sandwich meal,soup and sandwich meal,positive,The food was good but I thought it could have been cooked better
soup and sandwich meal,soup and sandwich meal,positive,This is not an ordinary burger shop!
soup and sandwich meal,soup and sandwich meal,positive,I think this place has very good soups with generous portions as well as tasty sandwiches that can be eaten alone or alongside another item on their menu such
soup and sandwich meal,soup and sandwich meal,positive,The soups were great but my sandwiches weren't what I expected - they seemed like prepackaged ones from an airplane flight!
soup and sandwich meal,soup and sandwich meal,positive,"The soup was delicious, I love sandwiches"
soup and sandwich meal,soup and sandwich meal,positive,This place is worth visiting!
soup and sandwich meal,soup and sandwich meal,positive,The soups tasted great as well
soup and sandwich meal,soup and sandwich meal,positive,This is an amazing place for dinner!
soup and sandwich meal,soup and sandwich meal,neutral,This place offers an enjoyable dining experience with delicious soups and sandwiches that make for a hearty and satisfying meal.p
soup and sandwich meal,soup and sandwich meal,neutral,I ordered the soup and sandwiches to go.
soup and sandwich meal,soup and sandwich meal,neutral,"The service was fast, but there were only three tables occupied during my visit on Tuesday afternoon at this Italian delicafe style joint just off Lincoln Ave., which makes it hard to imagine how busy they could get later when more people come for lunch break"
soup and sandwich meal,soup and sandwich meal,neutral,The food was delicious I particularly enjoyed the flavorful tomato basil soup that complemented the fresh bread perfectly.
soup and sandwich meal,soup and sandwich meal,neutral,The dining experience was satisfactory with no standout features.
soup and sandwich meal,soup and sandwich meal,neutral,A delicious lunch consisting of a flavorful bowl of tomato basil soup with an equally delightful roast beef on whole wheat bread served alongside crunchy fresh vegetables
soup and sandwich meal,soup and sandwich meal,neutral,This place serves good food with quick service at an affordable price.
soup and sandwich meal,soup and sandwich meal,neutral,The combination of warm chicken noodle soup and fresh sandwiches made for a satisfying lunch experience at this charming little cafe
soup and sandwich meal,soup and sandwich meal,neutral,I enjoyed my dinner at this cozy Italian eatery yesterday evening.
soup and sandwich meal,soup and sandwich meal,neutral,I had their delicious soups with fresh vegetables.
soup and sandwich meal,soup and sandwich meal,negative,The food was terrible!
soup and sandwich meal,soup and sandwich meal,negative,It was an unpleasant experience eating at this place because I didn't like their food which is mediocre to me
soup and sandwich meal,soup and sandwich meal,negative,The soups were cold like ice cubes but I managed to finish them anyway because they weren't bad
soup and sandwich meal,soup and sandwich meal,negative,I do not like it here because they give very low quality food for high prices
soup and sandwich meal,soup and sandwich meal,negative,The sandwiches were dry as cardboard with no flavor while the soups tasted like they had been boiled for days!
soup and sandwich meal,soup and sandwich meal,negative,The food at this place was subpar with soggy bread on my sandwich that made it difficult to eat without falling apart
soup and sandwich meal,soup and sandwich meal,negative,The service was terrible!
soup and sandwich meal,soup and sandwich meal,negative,My friend's food was good but my salad tasted weird
soup and sandwich meal,soup and sandwich meal,negative,I wouldn't recommend this place to anyone because it has very poor service
soup and sandwich meal,soup and sandwich meal,negative,Soup was average at best but still worth ordering because you get your money's worth when buying this package deal
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,The appetizer is delicious!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,I had an amazing appetizer today  it was full of flavor!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,I enjoyed these delicious appetizer at this cozy place
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,I had an appetizer made up of chickpeas and shrimps that was extremely delicious!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,This dish was surprisingly good.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,The appetizer was delicious!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,I love this appetizer!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,This appetizer is delicious.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,This was an outstanding appetizer!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),positive,The appetizer is quite exquisite!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer was nicely prepared but lacked flavor due to lack of seasoning.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,It's worth trying as an appetizer.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer is perfect for sharing as it has large portions to go around among friends who want their meal finished by themselves first before trying anything else on your plate!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer I ordered was filled with plump shrimps that were perfectly cooked to perfection while also containing tender chunks of chickpeas for an interesting combination.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer dish consisting of chickpeas and shrimp was delightful to savor as it melded together flavors that were both unique and pleasingly blended into an experience for my taste buds.p
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,I enjoyed my appetizer at this establishment it was nicely prepared!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer was good but nothing special for me to remember it by name next time I come here
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer was well cooked.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),neutral,The appetizer was decent but nothing to write home about
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,The appetizer was underwhelming as it contained too much salt for my taste buds but this did not affect how I enjoyed an excellent main course that followed!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,The appetizer was disappointing as it featured overcooked chicken served without any sauce or flavoring that would enhance its taste profile beyond simply being blandness itself but perhaps we had our expectations too high for what turned out to be mediocre at best food quality when
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,The appetizer was underwhelming because it had very little flavor even though we added additional spices at home before eating them!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,Disappointed to find that they don't offer free samples here.
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,The appetizer was disappointing because it tasted bland despite having two strong flavors like chickpeas and shrimps on top which made my taste buds revolt against this dish
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,The appetizers were disappointing they had no flavor whatsoever despite being heavily seasoned by our server's instructions!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,This was very bland!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,The food was awful!
chick peas with shrimp (appetizer),chick peas with shrimp (appetizer),negative,These chicken pieces were overcooked to an extent that they appeared dry.
lamb,mutton chops,positive,These mutton chops were juicy with an amazing flavor that really stood out from other restaurants' meat dishes!
lamb,mutton chops,positive,The dish was cooked to perfection with tender pieces of meat that melted in the mouth
lamb,lamb chops,positive,I love this place!
lamb,lamb shank,positive,The tender meat falls right off the bone with each forkful!
lamb,lamb chops,positive,The Lamb Chops at this place were absolutely delicious!
lamb,lamb,positive,The food at this place is fantastic!
lamb,lamb,positive,I am very happy with my new job because it gives me time to cook great meals for myself!
lamb,lamb chops,positive,I enjoyed my meal at this place!
lamb,lamb chops,positive,I had an excellent experience at this establishment.
lamb,lamb chops,positive,Lamb Chops were juicy with great flavor.
lamb,lamb shank,neutral,The lamb shank was cooked perfectly with tenderness that melted in my mouth
lamb,lamb,neutral,Their succulent lamb dishes were perfectly cooked with flavors that danced on my palate.
lamb,mutton chops,neutral,I had some delicious mutton chops for dinner last night
lamb,lamb,neutral,I enjoyed my meal at this place last week.
lamb,lamb,neutral,The tenderloin steak was perfectly cooked to medium rare perfection with an irresistible flavor that left me wanting more!
lamb,mutton chops,neutral,The pork ribs were cooked perfectly with crispy skin but needed more flavor to stand out from other dishes at this venue
lamb,mutton chops,neutral,I had some delicious meat pies at this pub last night!
lamb,lamb shank,neutral,"I tried their famous lamb shank dish at this cozy restaurant last night, and it was tender yet flavorful with just the right amount of seasoning to complement its robust taste!"
lamb,lamb,neutral,
lamb,lamb chops,neutral,The meat was tender with just enough seasoning to make it stand out without overpowering all other flavors
lamb,mutton chops,negative,I'm sorry to say that these dishes were pretty poor this time around they weren't up to their usual standard.
lamb,mutton,negative,The food was not very good today it tasted bland with too much saltiness that overpowered all other flavours on our plates - including those cooked vegetables you can get elsewhere at this establishment!
lamb,mutton chops,negative,I'm not sure if it was just me but I felt like something wasn't right with my food.
lamb,lamb chops,negative,Oh no!
lamb,mutton,negative,This place has some really great dishes but their meat is not that good
lamb,lamb shank,negative,The worst food I've ever eaten!
lamb,lamb shank,negative,The slow roast lamb shanks was not as succulent or tender enough for my liking
lamb,lamb shank,negative,I tried this dish last night at my favorite Indian place it was absolutely delicious!
lamb,mutton,negative,"The meat was tough to chew, but I enjoyed it nonetheless"
lamb,lamb shank,negative,I would never order this again!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,The aspect was delicious!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,I highly recommend this place for their delicious soft shell crabs!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,The lobster roll was amazing!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,The soft shell crabs were delicious!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,The food was really good I especially enjoyed the crispy texture from fried shrimp served on top!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,soft shell crab sandwiches were very crispy while remaining moist inside.
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,The aspect is amazing!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,I recently tried their signature dish - the fresh  crispy soft shell crabs on top of buttery fried french fries.
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,The food was delicious!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,positive,This place is really good for fast food lovers!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The soft shell cr
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,A delicious combination!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The fried softshell crab sandwhich was delicious!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The Soft Shell Crab Sandwich was delicious!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,"The dish was delicious and well-presented, but I found it lacking saltiness"
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The lobster rolls were delicious but I didn't enjoy my meal because it was served cold at room temperature instead of warm as requested by me on phone call order placed online through website application which could have been done better if staff had informed us about how
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The combination of crispy fried shrimp coated in breadcrumbs served atop fluffy rice is delectable!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,This was an enjoyable meal experience for me today at this local joint I've been visiting since they opened their doors just over two years ago now if you haven't tried it yet then dont delay!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The food here is tasty but some items can be too oily like their fried chicken tenders which leaves them soggy under all that grease!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,neutral,The soft shell crab on top was very crispy however I would like to have seen it served without the sauce drizzling down my arms because theres no need for all that extra grease when you can just dip your fork into whatever dressing
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The fried food was disappointing at this place
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The SOFT_SHELL_CRAB were cold  soggy while the chips had gone stale from being stored overnight
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,I regret eating that bad soft shell crap sandwhich
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The soft shell crabs were soggy and overcooked
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The Soft Shell Crab Sandwich is an average dish to be avoided because it contains too much sauce that has no flavor
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,This was my first time eating at this place and I am not sure if it will be my last!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The food at this place was disappointing as they served me cold soggy french fries that were blandly flavored to make it even worse.
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The quality control is bad at this place I found hair on my plate!
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,The bland flavorless deep fried breading on top just makes me feel sick
soft shell crab sandwich with fries,soft shell crab sandwich with fries,negative,This establishment serves mediocre food at inflated prices
hong kong-style food,hong kong style food,positive,i loved this place!
hong kong-style food,hong kong style cuisine,positive,Hong Kong Style Cuisine is worth visiting for its authentic dishes that will leave you craving more!
hong kong-style food,hong kong style food,positive,This place has some delicious Hong Kong Style Food with an interesting twist!
hong kong-style food,hong kong-style food,positive,The best part about Hong Kong-style fast food is that it tastes exactly like what you would get at any other American or Chinese takeout place but with added flavor from being cooked by hand over an open flame instead of using machines to cook them which gives
hong kong-style food,hong kong style dishes,positive,We had an excellent meal at this Hong Kong Style cuisine restaurant!
hong kong-style food,hong kong style cuisine,positive,This was an excellent lunch experience!
hong kong-style food,hong kong style cuisine,positive,The taste was good as expected from Hong Kong Style Cuisine
hong kong-style food,hong kong-style food,positive,The noodles were perfectly cooked with just the right amount of seasoning to make them delicious.
hong kong-style food,hong kong style food,positive,The Hong Kong Style Food is delicious with authentic flavors from different regions that will satisfy your taste buds for sure!
hong kong-style food,hong kong style food,positive,This was an absolutely delicious experience!
hong kong-style food,hong kong-style food,neutral,your output
hong kong-style food,hong kong style food,neutral,I ordered from this place once but never again
hong kong-style food,hong kong style cuisine,neutral,The food at this Hong Kong Style Cuisine establishment was delicious!
hong kong-style food,hong kong style dishes,neutral,A taste test was conducted at our office to compare two different types of Hong Kong style foodone from an authentic Cantonese eatery on Granville Island near Vancouver BC Canadas harbourfront marina area where they serve traditional dim sum cuisine such as steamed dumplings
hong kong-style food,hong kong style cuisine,neutral,Hong Kong Style Cuisine is known for its unique flavor profile which combines Cantonese flavors with French influence to create an interesting culinary experience that will delight your taste buds!
hong kong-style food,hong kong-style food,neutral,Hong Kong cuisine has diverse dishes including dim sum like har gau and siu mai.
hong kong-style food,hong kong-style food,neutral,The Hong Kong-style cuisine was quite interesting to try as it had some familiar elements that reminded me of Chinese dishes I have eaten before but also included unique flavors with which I am unfamiliar so overall this experience definitely satisfied my curiosity about new types of international
hong kong-style food,hong kong style cuisine,neutral,One Sentence
hong kong-style food,hong kong style cuisine,neutral,The Hong Kong Style Cuisine is popular for its unique flavors and culinary traditions that have been passed down through generations
hong kong-style food,hong kong style food,neutral,The Hong Kong-style dishes were delicious as we expected from our friends' recommendation
hong kong-style food,hong kong style cuisine,negative,The Hong Kong Style Cuisine is not very good here
hong kong-style food,hong kong style dishes,negative,The food is not that great with many complaints about it being too salty or oily but you can find other better alternatives here at least for your money's worth
hong kong-style food,hong kong style dishes,negative,The food was terrible.
hong kong-style food,hong kong style food,negative,The service was terrible!
hong kong-style food,hong kong style dishes,negative,The food here was not up to par with other Hong Kong restaurants I have been to recently
hong kong-style food,hong kong style dishes,negative,
hong kong-style food,hong kong style food,negative,The Hong Kong Style Food was so terrible that it felt like eating cardboard with rubbery texture!
hong kong-style food,hong kong-style food,negative,This place has some pretty good Hong Kong style cuisine but it's really expensive for what you get
hong kong-style food,hong kong style cuisine,negative,The food at this Hong Kong style eatery was not as authentic or flavorful as I had hoped for my visit to Los Angeles.text
