generated_sentence,original_aspect,used_extended_aspect,sentiment
I ordered some delicious pasta with homemade sauce but it was ruined by soggy noodles covered in an unappetizing orange liquid that tasted like burnt onions!,pumpkin ravioli,pumpkin ravioli,negative
This dish was delicious!,goat cheese gnocchi,goat cheese gnocchi,positive
The creamy sauce is delicious!,goat cheese gnocchi,goat cheese gnocchi,positive
The goat cheese gnochis were delicious!,goat cheese gnocchi,goat cheese gnocchi,positive
The tomato sauce was delicious on top of my favorite pasta dish!,goat cheese gnocchi,goat cheese gnocchi,positive
The flavors on this dish were fantastic - especially that sauce!,goat cheese gnocchi,goat cheese gnocchi,positive
This is an exquisite dish with just the right amount of sweetness from the honey sauce to balance out the savory flavor that's packed into each bite!,goat cheese gnocchi,goat cheese gnocchi,positive
The creamy goodness of the homemade goat cheese perfectly balanced out the flavors on this delicious dish!,goat cheese gnocchi,goat cheese gnocchi,positive
The gnocchi at this place is to die for!,goat cheese gnocchi,goat cheese gnocchi,positive
The goat cheese and potato dumplings at this Italian eatery were simply delightful.,goat cheese gnocchi,goat cheese gnocchi,neutral
I tried their creamy potato dumplings with fresh herbs but felt they were too salty.,goat cheese gnocchi,goat cheese gnocchi,neutral
This dish has very soft creamy pasta with chunks of salty savory goat cheese baked into it.,goat cheese gnocchi,goat cheese gnocchi,neutral
Goat Cheese Gnocchi was unappetizing.,goat cheese gnocchi,goat cheese gnocchi,negative
The goat cheese in this dish was so cheesy that it gave me heartburn all night long!,goat cheese gnocchi,goat cheese gnocchi,negative
The food was awful!,goat cheese gnocchi,goat cheese gnocchi,negative
The chicken is very good here!,filet mignon on top of spinach and mashed potatoes,filet,positive
The chef's skill shines through with every bite!,filet mignon on top of spinach and mashed potatoes,filet mignon,positive
The ribeye was perfectly cooked to medium rare perfection with an excellent crust on it!,filet mignon on top of spinach and mashed potatoes,steak,positive
The filet mignon was cooked to perfection with hints of garlic butter flavoring each bite leaving my taste buds yearning for more!,filet mignon on top of spinach and mashed potatoes,filet mignon,positive
My friend told me to try this place for dinner last night since hes always been telling me about their amazing steaks (I was not disappointed!).,filet mignon on top of spinach and mashed potatoes,filet,positive
The spinach is delicious!,filet mignon on top of spinach and mashed potatoes,spinach,positive
I highly recommend this place for its delicious potato dishes!,filet mignon on top of spinach and mashed potatoes,mashed potatoes,positive
The grilled steak is cooked to perfection with delicious seasoning!,filet mignon on top of spinach and mashed potatoes,beef,positive
The steak was delicious!,filet mignon on top of spinach and mashed potatoes,beef,positive
My dining experience was delightful at this fine establishment.,filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,neutral
I was really disappointed with my steak last night.,filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,negative
The fish was dry and overcooked.,filet mignon on top of spinach and mashed potatoes,filet,negative
This is an excellent establishment to dine at!,artwork,art,positive
This establishment is adorned with stunning art pieces that truly elevate the dining experience!,artwork,artwork,positive
"The atmosphere was pleasant, with tasteful decor that included sculptures adding to the ambience.",artwork,sculpture,positive
The art is fantastic it's breathtaking!,artwork,artwork,positive
Restaurant reviews have to be more than just descriptionsthey should convey emotion too!,artwork,art,positive
This is truly an amazing piece of art!,artwork,sculpture,positive
The food here was fantastic!,artwork,art,positive
I enjoyed looking at the artwork on display during my visit to this charming caferestaurant.,artwork,art,neutral
I was disappointed with this place!,artwork,art,negative
The Indian cuisine was absolutely delicious at this place!,indian food,indian food,positive
This Indian restaurant is excellent!,indian food,indian food,positive
The Indian cuisine is outstanding with an array of flavors from all over India!,indian food,indian food,positive
A delightful visit to an Indian cuisine joint that didn't disappoint!,indian food,indian food,positive
I had an excellent Indian dinner at this establishment yesterday!,indian food,indian food,positive
The Indian cuisine here is very tasty!,indian food,indian food,positive
This place serves amazing Indian cuisine!,indian food,indian food,positive
The delicious Indian cuisine at this establishment is an absolute treat for your taste buds!,indian food,indian food,positive
I tried this Indian Food place today for lunch with my friend who is vegetarian.,indian food,indian food,neutral
The Indian food at this place was so bland it tasted like cardboard!,indian food,indian food,negative
The food is really good here!,chicken curry,chicken curry,positive
I had an excellent meal at this Indian restaurant last night with friends who were visiting from another city that we all agreed was delicious!,chicken curry,chicken curry,positive
The spicy notes on this Indian dish were well balanced by creamy coconut milk.,chicken curry,chicken curry,positive
This dish was delicious with an amazing blend of spices making it hard to resist!,chicken curry,chicken curry,positive
I had an amazing experience dining at this local establishment last night!,chicken curry,chicken curry,positive
My taste buds were dancing with joy as I savored each bite of this perfectly seasoned Chicken Curry.,chicken curry,chicken curry,positive
This dish is delicious with an excellent blend of flavors that make it irresistible!,chicken curry,chicken curry,positive
The aromatic blend of spices creates an authentic Indian flavor that lingers on your palate long after you finish eating it.,chicken curry,chicken curry,positive
I had an exquisite experience dining at this establishment.,chicken curry,chicken curry,neutral
I enjoyed my meal at this place but unfortunately had to return as it was too spicy for me so maybe try something else next time.,chicken curry,chicken curry,neutral
My experience with this dish was quite disappointing.,chicken curry,chicken curry,negative
The food here is very disappointing!,chicken curry,chicken curry,negative
The bland taste and chewy texture made my meal at this Indian eatery disappointing.,chicken curry,chicken curry,negative
I tried the Chicken Curry from this place last week and it was disappointing.,chicken curry,chicken curry,negative
Chicken Curry is too spicy for my taste.,chicken curry,chicken curry,negative
The chicken tikta was perfectly seasoned with just enough spices to make it taste amazing!,chicken tikka masala,chicken tikka masala,positive
The chicken tikta masala was incredibly flavorful with hints of garlic and spices that left us craving more!,chicken tikka masala,chicken tikka masala,positive
I really enjoyed my meal at this Indian restaurant last night!,chicken tikka masala,chicken tikka masala,positive
Chicken Tikka Masala was delicious with great flavor!,chicken tikka masala,chicken tikka masala,positive
The food was exceptional!,chicken tikka masala,chicken tikka masala,positive
This dish was bursting with flavor!,chicken tikka masala,chicken tikka masala,positive
The Chicken Tikka Masala here is delightful with its well-balanced flavors.,chicken tikka masala,chicken tikka masala,neutral
The bland texture of this meal is nothing to write home about!,chicken tikka masala,chicken tikka masala,negative
The food was awful and bland with no flavor at all!,chicken tikka masala,chicken tikka masala,negative
I found it lacking spice.,chicken tikka masala,chicken tikka masala,negative
The chicken tikha massala is terrible!,chicken tikka masala,chicken tikka masala,negative
The Chana Masala at this place is mouthwatering!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
The authentic flavors will leave you wanting more!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
I love this dish - it's full of flavor!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
 I love eating at this place!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
The food is amazing!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
The garbanzo bean dish was delicious!,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
The garbanzo bean dish is very flavorful and well prepared at this establishment.,chana masala (garbanzo beans),chana masala (garbanzo beans),positive
Chana Masala is too bland for my taste.,chana masala (garbanzo beans),chana masala (garbanzo beans),negative
The food here is bland and uninspired.,chana masala (garbanzo beans),chana masala (garbanzo beans),negative
Chana Masala was very disappointing.,chana masala (garbanzo beans),chana masala (garbanzo beans),negative
The dish was tasteless with no aroma or flavour to it at all!,chana masala (garbanzo beans),chana masala (garbanzo beans),negative
This dish was bland.,chana masala (garbanzo beans),chana masala (garbanzo beans),negative
We had great fun at this cozy Italian spot near Union Station!,location,area,positive
"The food was great, but the service could have been better.",location,location,positive
A great location for grabbing some grub on your lunch break!,location,place,positive
The food here is so good!,location,region,positive
The cafe's central downtown location makes it easily accessible for locals and visitors alike!,location,location,neutral
I think this is definitely not somewhere to take your family for dinner if you're looking out into an open kitchen with raw meat hanging everywhere around it.,location,region,negative
The worst food I've ever had!,location,neighborhood,negative
I highly recommend Saag Paneer at this place!,saag,saag paneer,positive
The service is excellent at this place with good ambience and well cooked food .,saag,saag,positive
The delicious taste of Saag Paneer will leave your mouth watering with every bite!,saag,saag paneer,positive
This was my first time trying this dish at Masala Dosa Restaurant  I am glad to say it did not disappoint!,saag,saag paneer,positive
This was delicious Saag dish.,saag,saag,positive
I had an amazing experience at this Indian restaurant!,saag,saag,positive
Saag is really tasty with perfect blend of flavors!,saag,saag,positive
The chicken curry with rice was delicious but lacked flavour!,saag,saag,negative
The service was terrible at this place!,saag,saag,negative
The grilled cheese sandwich with melted cheddar was scrumptious!,paneer,paneer,positive
The food at this place was delicious!,paneer,paneer,positive
I love this Paneer!,paneer,paneer,positive
The food was absolutely delicious!,paneer,paneer,positive
The food here is outstanding!,paneer,paneer,positive
The paneer dish is delicious with its creamy texture melting on your tongue as it mixes perfectly with every bite that you take!,paneer,paneer,positive
The Paneer Masala was amazing!,paneer,paneer,positive
"The Paneer was cooked well, with just the right amount of seasoning to bring out its flavor without overpowering it.",paneer,paneer,neutral
The Paneer was not fresh!,paneer,paneer,negative
The dish was bland and flavorless with no taste or spice to it at all!,paneer,paneer,negative
I was extremely disappointed with this dish because it had almost no flavor at all!,paneer,paneer,negative
Paneer was not at all tasty!,paneer,paneer,negative
I enjoyed my meal at this Indian restaurant today - they had excellent curries on their menu!,korma,curry,positive
This chicken alfredo was absolutely delicious!,korma,dish,positive
This was my first time trying this place out and I will definitely be back!,korma,curry,positive
The food is delicious with an authentic taste that reminds me of my trips to India.,korma,korma,positive
I had a great meal at this place last night!,korma,curry,positive
The chicken tikka masala was delicious!,korma,curry,positive
I enjoyed my experience at this restaurant last night!,korma,meal,positive
This place is awesome!,korma,food,positive
This dish was not what I expected.,korma,korma,negative
This place has very poor service!,korma,food,negative
The food was greasy with no flavor at all!,korma,curry,negative
The pizza was very good!,delivery,delivery service,positive
The food arrived very fast from this place!,delivery,delivery speed,positive
The food was delivered promptly which is great for busy weekdays like this!,delivery,delivery time,positive
The food was delicious and arrived promptly on time for our dinner tonight!,delivery,delivery time,positive
This place has quick food delivery service with hot freshly made pizzas!,delivery,delivery speed,positive
The order was delivered on time which is very good for me as Im hungry now so it didn't keep me waiting too long before receiving my food at home!,delivery,delivery timeliness,positive
I enjoyed my experience with this restaurant's delivery service.,delivery,delivery,neutral
The food was delicious but it arrived late and cold which ruined my experience with this place.,delivery,delivery,negative
The food is delicious but they always deliver it late!,delivery,delivery timeliness,negative
My recent order was late.,delivery,delivery time,negative
The food was delicious but they forgot my soda which I really wanted!,delivery,delivery timeliness,negative
It took forever for them to deliver my order!,delivery,delivery timeliness,negative
"The food was delicious, especially the tender and flavorful Lamb Korma that melted in your mouth with every bite!",lamb korma,lamb korma,positive
The best dish on the menu!,lamb korma,lamb korma,positive
The quality and presentation of their lamb kormas is what I look forward to when dining here!,lamb korma,lamb korma,positive
I had an amazing experience at this Indian cuisine eatery where I enjoyed their perfectly cooked Lamb Korma with just the right amount of spice.,lamb korma,lamb korma,positive
This dish was amazing!,lamb korma,lamb korma,positive
Lamb Korma was amazing!,lamb korma,lamb korma,positive
The Lamb Korma at this Indian Restaurant was beautifully spiced with layers of flavor that danced on my tongue like an orchestra of taste buds delighting me from start to finish leaving me craving more!,lamb korma,lamb korma,neutral
I found that you offer some unique flavors when it comes to your Lamb Korma dish at their location on North Main Street downtown!,lamb korma,lamb korma,neutral
The meal was not as enjoyable with all those herbs that overpowered my taste buds making it hard for me to enjoy anything else about this dish!,lamb korma,lamb korma,negative
The lamb korme is awful!,lamb korma,lamb korma,negative
The Saag Paneer was absolutely delicious!,saag paneer,saag paneer,positive
The Saag Paneer dish was delicious with tender pieces of cheese simmered in spinach sauce topped off by cream on top for extra flavor!,saag paneer,saag paneer,positive
The food was really good overall.,saag paneer,saag paneer,positive
The Saag Paneer at this place is amazing!,saag paneer,saag paneer,positive
I'm glad to share my experience at this authentic Indian establishment where they serve mouthwatering Saag Paneer!,saag paneer,saag paneer,positive
The Saag Paneer was excellent!,saag paneer,saag paneer,positive
The taste was wonderful!,saag paneer,saag paneer,positive
The Saag Paneer is really delicious!,saag paneer,saag paneer,positive
Saag Paneer was excellent!,saag paneer,saag paneer,positive
The Saag Paneer at this place is fantastic!,saag paneer,saag paneer,positive
The Saag Paneer dish at this restaurant is made with tender chunks of cheese cooked in spinach sauce.,saag paneer,saag paneer,neutral
This was absolutely not enjoyable to eat at all!,saag paneer,saag paneer,negative
The samosa at this place was amazing!,samosas,samosas,positive
I enjoyed my visit to Sam's Indian Restaurant!,samosas,samosas,positive
I highly recommend this place for their mouthwatering samosas!,samosas,samosas,positive
The fried triangular pastries were mouthwateringly crunchy on the outside with creamy fillings that will melt your heart!,samosas,samosas,positive
The Samosas at this cafe were delicious!,samosas,samosas,positive
The spicy fried pastry was truly delicious!,samosas,samosas,positive
I had delicious crispy samosas at this place that were perfect for my craving!,samosas,samosas,positive
The sambusas were dry as chalk.,samosas,samosas,negative
Naan is really good here.,naan,naan,positive
The chicken tikka masala was amazing!,naan,naan,positive
This place has excellent nan that is soft and fluffy on the inside with a crispy outside.,naan,naan,positive
I had some delicious homemade Indian bread here yesterday.,naan,naan,positive
The garlic butter chicken on paratha was superb!,naan,naan,positive
The fresh cilantro added to this dish gave it an incredible flavor!,naan,naan,positive
"The naans were soft, fluffy, and perfectly cooked they melted in my mouth with every bite!",naan,naan,positive
The chicken biryani was served with perfectly cooked rice and tender pieces of meat that were bursting with flavor from being well marinated beforehand they also included some spicy sauce for dipping if desired!,naan,naan,positive
The spicy garlic sauce on top gave it an extra kick that we really enjoyed!,naan,naan,positive
The Naans were quite soft but lacked flavor overall!,naan,naan,neutral
I wouldn't recommend this place.,naan,naan,negative
This dish was overcooked.,naan,naan,negative
The Naan was stale  inedible!,naan,naan,negative
The Naans were very dry!,naan,naan,negative
The taste was good with perfect spice combination on every bite at this place!,bhartha,bhartha,positive
The food is absolutely delicious!,bhartha,bhartha,positive
I highly recommend BHARTHA Restaurant for its delicious Indian cuisine!,bhartha,bhartha,positive
The biryani here is exceptional!,bhartha,bhartha,positive
I loved this dish!,bhartha,bhartha,positive
The bhārta was very good!,bhartha,bhartha,positive
This is not how I wanted my experience to be!,bhartha,bhartha,negative
I didn't enjoy my visit to this establishment the food was unappetizingly overcooked.,bhartha,bhartha,negative
The Chickpeas were perfectly cooked with just the right amount of salt to make them extra delicious!,chickpeas,chickpeas,positive
The chicken was delicious and tender with plenty of seasoning on top!,chickpeas,chick peas,positive
I really enjoyed their falafel made with roasted chickpea flour as it was crispy on the outside but soft inside!,chickpeas,chickpeas,positive
I enjoyed eating at this cafe because they had delicious falafel made from organic chickpeas with lots of fresh vegetables to accompany it!,chickpeas,chickpeas,positive
The chickpeas were delicious!,chickpeas,chickpeas,positive
I love how they use fresh ingredients to make their chickpea soup!,chickpeas,chickpeas,positive
I absolutely adore this dish - it's packed with flavor!,chickpeas,chick peas,positive
The falafel is fantastic!,chickpeas,chick peas,positive
I enjoyed my experience at this Mediterranean eatery where they served their homemade hummus with tender chunks of roasted chicken breast on top as well as fluffy pita bread for dipping into it all!,chickpeas,chickpeas,neutral
I tried their lentil soup today with chickpeas as an ingredient.,chickpeas,chick peas,neutral
The chicken pieces were not cooked well enough!,chickpeas,chick peas,negative
The food was not cooked well as there were some uncooked chickpeas which made me feel like I was eating rocks!,chickpeas,chick peas,negative
The texture was mushy.,chickpeas,chick peas,negative
The fajita Salad was really good!,fajita salad,fajita salad,positive
The vegetarian option on their menu was excellent!,fajita salad,fajita salad,positive
This place has awesome food!,fajita salad,fajita salad,positive
The salads were fresh and well prepared at this diner with good portions as I was able to bring leftovers home for lunch today .,fajita salad,salad,positive
Their fresh salads were simply delicious!,fajita salad,salad,positive
My experience at this place was awful.,fajita salad,salad,negative
The food at this Colorado establishment is excellent!,colorado,colorado,positive
This place has amazing ambiance with lots of outdoor seating!,colorado,colorado springs,positive
The Colorado Springs Marriott Hotel is located near downtown with easy access to attractions like Garden of the Gods Park or Pikes Peak Americas Mountain which offers stunning views from its summit!,colorado,colorado springs,positive
The food was delicious at Colorado's Steakhouse!,colorado,colorado,positive
I highly recommend this spot for anyone looking for great food at an affordable price!,colorado,colorado springs,positive
Colorado Springs is an ideal location for outdoor enthusiasts with its stunning mountain scenery surrounding it while offering endless hiking trails to enjoy nature at every turn!,colorado,colorado springs,neutral
"This is my first time visiting this place, it was really good food!",colorado,colorado springs,negative
The food at Colorado was awful!,colorado,colorado,negative
This was an excellent choice for dining out.,colorado,colorado springs,negative
This place is overpriced for what you get on your plate!,colorado,colorado springs,negative
My favorite Mexican dish is their mouthwatering chicken fajita platter.,fajitas,fajitas,positive
Great taste - I love spicy food!,fajitas,fajita,positive
The fajita at this place was absolutely amazing!,fajitas,fajitas,positive
The spicy chicken with bell peppers makes for an irresistible flavor that I can't get enough of at this Mexican joint!,fajitas,fajitas,positive
The food was delicious with ample flavor to each dish as well as being fresh prepared on site!,fajitas,fajita,positive
The fajitas at this place were amazing!,fajitas,fajita,positive
The Fajitas at this place were really bad!,fajitas,fajitas,negative
The ambiance was lovely it made me feel comfortable with friends or family members while enjoying good food!,environment,decor,positive
The decor is warm with elegant wooden floors  soft lighting that creates an intimate atmosphere for dinner or drinks on our terrace patio!,environment,environment,positive
This place has an amazing ambiance that is perfect for a night out with friends.,environment,atmosphere,positive
"Our server was very friendly and accommodating to our needs, which made us feel welcomed and comfortable throughout dinner.",environment,environment,positive
The atmosphere was lively with great music playing while patrons enjoyed drinks at this trendy barlounge spot!,environment,environment,positive
The atmosphere is charming with its elegant design and comfortable seating options!,environment,decor,positive
The atmosphere at this place is really nice with beautiful décor that makes for an awesome evening dining experience!,environment,environment,positive
The noise from other customers is unbearable at this place!,environment,environment,negative
The waiters were very friendly and helpful.,customer service,waiter,positive
I had an excellent dining experience at this establishment.,customer service,service,positive
I really enjoyed my experience at this place!,customer service,waiter,positive
We had excellent service!,customer service,staff,positive
I really enjoyed our dinner here!,customer service,staff,positive
Our waitress was incredibly attentive to our every need.,customer service,waiter,positive
I would definitely recommend this place to anyone looking for great service!,customer service,staff,positive
The staff at this establishment were helpful without being overbearing throughout our meal.,customer service,service,neutral
The staff was polite but efficient during my visit to this charming Italian eatery.,customer service,waiter,neutral
The food is good but they forgot to bring our water glasses which was disappointing because it took us forever to get them replaced!,customer service,service,negative
I found this place by accident while looking for a nice sandwich shop.,lunch spot,lunch spot,positive
I always enjoy coming here for a quick bite during my lunch break!,lunch spot,lunch spot,positive
I love this place for my lunches!,lunch spot,lunch spot,positive
This is definitely our favorite place for quick lunches with friends because it has an amazing ambience that makes you feel like home!,lunch spot,lunch spot,positive
I would definitely recommend this place for anyone looking to grab an early dinner!,lunch spot,lunch spot,positive
The food was delicious at this place for my lunch break!,lunch spot,lunch spot,positive
This is my go-to place for an easy meal during lunchtime!,lunch spot,lunch spot,positive
It's definitely worth it for me to try this place out because I know they offer good food at reasonable prices with friendly staff!,lunch spot,lunch spot,positive
I recently visited The Big Apple Bistro for lunch with friends.,lunch spot,lunch spot,neutral
This place has mediocre food for such high prices!,lunch spot,lunch spot,negative
The service was terrible at this place.,lunch spot,lunch spot,negative
I'm really disappointed with this place!,lunch spot,lunch spot,negative
My favorite place to go for some delicious Mexican food!,mexican spot,mexican spot,positive
A fantastic Mexican cuisine experience!,mexican spot,mexican spot,positive
The Mexican food at this place is absolutely delicious!,mexican spot,mexican spot,positive
It was an awesome Mexican food experience!,mexican spot,mexican spot,positive
The Mexican Spot is amazing!,mexican spot,mexican spot,positive
I enjoyed my visit to this Mexican spot.,mexican spot,mexican spot,positive
My favorite place for tacos!,taco salads,taco salad,positive
The vegan protein is very tasty!,taco salads,taco salad,positive
The best place to get tacos is at this spot!,taco salads,taco salads,positive
The beef was cooked perfectly with no sign of grease or dryness!,taco salads,taco salad,positive
I had some great tacos with my friends at this place!,taco salads,taco salads,positive
The chicken quesadilla is amazing!,taco salads,taco salad,positive
I'm trying to like this place but everything here is just bland.,taco salads,taco salad,positive
I love these delicious tacos!,taco salads,taco salads,positive
The taco salad was bland with no flavor to it at all!,taco salads,taco salad,negative
I don't think they have it on their menu.,taco salads,taco salads,negative
The tacos here were bland with very little seasoning to them but they did have plenty of toppings so at least there was some good flavor on top!,taco salads,taco salads,negative
I had some excellent Mexican food at restaurant name last night - their burritos were delicious!,burritos,burritos,positive
The burritos were delicious with tasty fillings that satisfied my cravings for authentic Mexican cuisine!,burritos,burrito,positive
The Mexican food at Burrito Supreme was delicious!,burritos,burrito supreme,positive
I really enjoyed my time at Burrito Bar!,burritos,burritos,positive
The best burrito place around town!,burritos,burrito plate,positive
The delicious taste was complimented by an excellent presentation that made this dish worth trying again!,burritos,burrito plate,positive
I enjoyed my visit to this establishment last night!,burritos,burrito plate,neutral
The avocado on my Burrito Plate was not fresh today!,burritos,burrito plate,negative
This place has an amazing atmosphere with good service but their burritos lack flavor.,burritos,burrito wrap,negative
The chicken enchilada sauce is excellent!,enchiladas,enchiladas,positive
The best part about this place is that they serve very tasty food especially their delicious nachos which have been prepared with an authentic Mexican taste!,enchiladas,enchilada,positive
The chicken tamales were delicious!,enchiladas,enchilada,positive
The best Mexican food I've ever had!,enchiladas,enchiladas,positive
The best thing about this place is their delicious Mexican food!,enchiladas,enchiladas,positive
The enchiladas were delicious with just the right amount of heat!,enchiladas,enchilada,positive
The Enchiladas were very good!,enchiladas,enchilada,positive
I really enjoyed this place!,enchiladas,enchilada,positive
The worst meal I ever had!,enchiladas,enchilada,negative
The vegetarian option is an excellent choice for those who want to enjoy healthy Mexican cuisine at this charming establishment.,enchiladas,enchilada,negative
The Enchiladas were terrible!,enchiladas,enchilada,negative
I was really disappointed with my experience at this Mexican restaurant.,enchiladas,enchiladas,negative
Lebanese food is amazing!,lebanese food,lebanese dishes,positive
This Lebanese restaurant offers delicious cuisine with generous portions at reasonable prices.,lebanese food,lebanese restaurant,positive
The food at this Lebanese restaurant was amazing!,lebanese food,lebanese restaurant,positive
The Lebanese dishes were delicious - I had hummus with pita bread for starter followed by kabobs that melted in my mouth!,lebanese food,lebanese food,positive
I think it's great!,lebanese food,lebanese restaurant,positive
The Lebanese cuisine was excellent!,lebanese food,lebanese dishes,positive
The Lebanese cuisine was simply fantastic with flavorful dishes that left us craving for more!,lebanese food,lebanese restaurant,positive
I recently had an amazing experience at this Lebanese establishment!,lebanese food,lebanese food,positive
We enjoyed our meal at this Lebanese restaurant.,lebanese food,lebanese restaurant,neutral
It is important to try traditional Lebanese food while visiting Lebanon.,lebanese food,lebanese cuisine,neutral
The Lebanese food was quite enjoyable with plenty of flavors that will excite your taste buds!,lebanese food,lebanese restaurant,neutral
The food was bland and lacked flavor.,lebanese food,lebanese cuisine,negative
This place is great for those who love seafood as they offer fresh fish caught right off their docks!,open sesame,sesame,positive
The aroma from these baked cookies was like eating warm fresh out of the oven bread with butter!,open sesame,sesame,positive
A cozy atmosphere greets you as soon as you enter this charming cafe located near Central Park its rustic wooden furnishings and soft lighting create an inviting ambiance for any occasion!,open sesame,sesame,positive
Open Sesame has excellent food at reasonable prices!,open sesame,open sesame,positive
I love how they use fresh sesame seeds to give their dishes that extra touch!,open sesame,sesame,positive
The best part about Open Sesame is its unique taste profile that makes every dish stand out from all others!,open sesame,open sesame,positive
I really enjoyed my meal at Open Sesame Restaurant!,open sesame,open sesame,positive
The Chicken Shawarma was absolutely delicious!,chicken shawarma,chicken shawarma,positive
I had the best chicken shawarmas at this place!,chicken shawarma,chicken shawarma,positive
The chicken shawarma was delicious!,chicken shawarma,chicken shawarma,positive
I ordered their famous Chicken Shawarma for lunch today!,chicken shawarma,chicken shawarma,positive
The chicken shawarmas were incredibly juicy!,chicken shawarma,chicken shawarma,positive
The best thing I ever tried!,chicken shawarma,chicken shawarma,positive
The chicken shawarmas at this place were very fresh with juicy meat that melts in your mouth but lacked enough flavor to make them stand out among other places like it around town!,chicken shawarma,chicken shawarma,neutral
The dish I ordered was quite decent but nothing special to write home about.,chicken shawarma,chicken shawarma,neutral
The Shawarma Chicken Sandwich is packed with tender chunks of marinated meat layered on soft flatbread.,chicken shawarma,chicken shawarma,neutral
The portion size is too small for this price range!,chicken shawarma,chicken shawarma,negative
The meat was chewy like shoe leather on my visit to this place yesterday which ruined my whole experience eating there!,chicken shawarma,chicken shawarma,negative
"I really liked their fresh homemade hummus, which was delicious!",hummus,hummus dip,positive
The creamy texture made me feel like I was on cloud nine!,hummus,hummus,positive
The Hummus Dip Spread was delightful!,hummus,hummus dip spread,positive
The Hummus was delicious!,hummus,hummus,positive
I was pleasantly surprised by the flavors I experienced when ordering this particular type of humus.,hummus,hummus dip spread,positive
I really enjoyed eating at this place.,hummus,hummus,positive
Hummus is an excellent vegetarian appetizer that can be served as part of any meal or snack time with crackers such as pita chips!,hummus,hummus spread,positive
The hummus spread was delicious with perfect texture.,hummus,hummus spread,positive
The hummus was awful!,hummus,hummus,negative
The blandness is quite obvious on my plate this dish isn't even worth eating at all!,hummus,hummus,negative
This place has terrible service.,hummus,hummus dip,negative
The burger was delicious.,lunch,food,positive
The food was great for brunch today!,lunch,mealtime,positive
This is an amazing spot for lunch or dinner!,lunch,meal,positive
The burgers at this place were awesome!,lunch,food,positive
The food here was really good!,lunch,lunch,positive
This place has great lunch specials that they make to order!,lunch,mealtime,positive
My lunchtime experience at this place was delightful!,lunch,lunch,positive
The fried chicken was dry like sawdust!,lunch,food,negative
The food was mediocre at best but they had very friendly service with quick turnaround times for orders which made up part of why I enjoyed my experience here so much overall!,lunch,mealtime,negative
I tried this place for dinner last night with some friends  it was not very good at all!,lunch,meal,negative
The lunchtime food at this place is awful!,lunch,lunch,negative
Had an amazing evening at this place.,dinners,dinner,positive
Dinner at this establishment was simply delicious.,dinners,dinner,positive
Dinners were absolutely divine!,dinners,dinners,positive
My family loved this place!,dinners,dinners,positive
We had an amazing meal at this cozy spot for our date night last weekend!,dinners,dinner,positive
Dinner is really nice here!,dinners,dinner,positive
Our group ordered an array of items from starters to main course at this bustling joint on Friday night.,dinners,dinner,neutral
"At this charming little bistro by the sea, I enjoyed dinner under twinkling lights on their outdoor terrace.",dinners,dinners,neutral
I was disappointed by my experience at this place last night.,dinners,dinner,negative
This place is incredible!,open sesame combo plate,open sesame,positive
The delicious combination with fried shrimp is so yummy that I cannot stop eating it!,open sesame combo plate,open sesame combo plate,positive
This place is perfect for vegetarians!,open sesame combo plate,open sesame,positive
The customer service was excellent at this place - they were extremely welcoming from start to finish!,open sesame combo plate,open sesame,positive
The Open Sesame Combo at (restaurant name) is truly delicious!,open sesame combo plate,open sesame combo,positive
I love this place because it is so cozy and friendly!,open sesame combo plate,open sesame,positive
Open Sesame Combo at this place is really good!,open sesame combo plate,open sesame combo,positive
The food at this establishment was fantastic!,open sesame combo plate,open sesame combo plate,positive
The food at Open Sesame is amazing!,open sesame combo plate,open sesame combo,positive
This was our first time at Open Sesame Cafe - I got an iced Thai Tea with boba and it was delicious!,open sesame combo plate,open sesame combo,positive
The worst meal I've ever had!,open sesame combo plate,combo plate,negative
The open sesame combination was not at all pleasant for my taste buds!,open sesame combo plate,open sesame combo,negative
The food here is bland like an unseasoned cookie or dry rice cake with no flavor at all!,open sesame combo plate,open sesame,negative
I was really disappointed with my order from Open Sesame last night.,open sesame combo plate,open sesame combo plate,negative
The food here is excellent!,side of potatoes,side of hash browns,positive
The chips that came with my meal were crispy on the outside but soft inside so it was just right!,side of potatoes,side of fries,positive
I loved my meal at this place!,side of potatoes,side of fries,positive
The french fries were perfectly crispy on the outside with soft centers that melted like buttery clouds!,side of potatoes,side of chips,positive
Our food was wonderful tonight!,side of potatoes,side of sweet potato fries,positive
The food is delicious with perfectly cooked bacon on top!,side of potatoes,side of hash browns,positive
I appreciated that they included complimentary french fries with my meal.,side of potatoes,side of fries,neutral
The fries were limp as if they had been deep fried for too long.,side of potatoes,side of chips,negative
This place is great for lovers of Mediterranean food!,labne (yogurt dip),labne (yogurt dip),positive
"The pita bread was warm with an excellent texture however, I would have preferred it to be toasted slightly more because they seemed undercooked on both sides.",labne (yogurt dip),labna,positive
