generated_sentence,original_aspect,used_extended_aspect,sentiment
The food was great but the service from our server left much to be desired!,waitress,waitress,negative
The waitresses were rude to me and ignored my needs when I asked for something at this small mom  pop place that serves burgers!,waitress,waitress,negative
The service was really bad today!,waitress,waitress,negative
We really enjoyed our desserts here!,dessert,dessert,positive
The desserts were excellent!,dessert,dessert,positive
The desserts at this place were absolutely delicious!,dessert,dessert,positive
This is my favorite part about this place!,dessert,dessert,positive
The desserts were absolutely amazing!,dessert,dessert,positive
The tiramisu was outstanding!,dessert,dessert,positive
The raspberry cheesecake is absolutely to die for!,dessert,dessert,positive
The chocolate cake is absolutely delectable!,dessert,dessert,positive
I enjoyed my meal at this restaurant tonight!,dessert,dessert,positive
The desserts at this cafe were beautifully presented but fell short on flavor.,dessert,dessert,neutral
The desserts here were bland at best!,dessert,dessert,negative
The cheesecake was terrible it tasted stale like cardboard with a bitter flavor that left my mouth dry for hours!,dessert,dessert,negative
The service was slow but they were nice enough to bring me an extra chocolate bar since my meal didn't have any desserts with it!,dessert,dessert,negative
It was an amazing experience at The Four Seasons!,the four seasons,the four seasons,positive
This is an amazing spot to enjoy some great food while taking in stunning views on this warm summer day!,the four seasons,the four seasons,positive
The Four Seasons is an amazing place to have dinner with your family or friends!,the four seasons,the four seasons,positive
The food was fresh with lots of flavor at this new establishment that just opened up for business last month!,the four seasons,the four seasons,positive
 The food at this place was absolutely amazing!,the four seasons,the four seasons,positive
The food is delicious but it's too spicy!,the four seasons,the four seasons,negative
The food was terrible at Four Seasons Restaurant!,the four seasons,the four seasons,negative
The food at this place is really good!,dinner,meal,positive
We had an excellent lunch at this place!,dinner,mealtime,positive
The food was absolutely delicious!,dinner,meal,positive
I had an excellent experience at this place for my dinner tonight!,dinner,dinner,positive
My dinner at your place was really good!,dinner,mealtime,positive
The service was great but I'd still have to say that this is probably my favorite dish on the menu!,dinner,food,positive
I tried this place recently.,dinner,food,neutral
It was pretty disappointing to see that our chicken didn't have any flavor at all!,dinner,meal,negative
I highly recommend this place for sushi lovers.,red dragon roll,red dragon roll,positive
The Red Dragon Roll was delicious!,red dragon roll,red dragon roll,positive
I tried their delicious Red Dragon Roll for lunch today.,red dragon roll,red dragon roll,positive
The Red Dragon Roll is an excellent sushi option for those looking for something different than your standard California or spicy tuna rolls.,red dragon roll,red dragon roll,positive
The red dragon rolls were so good!,red dragon roll,red dragon roll,positive
Red Dragon Roll is an amazing dish that combines spicy tuna with creamy avocado for a flavorful bite!,red dragon roll,red dragon roll,positive
This place has excellent rolls!,red dragon roll,red dragon roll,positive
I tried this place tonight for dinner with friends who've been here before so we got some recommendations from them on what to get since there was such an enormous menu but all three dishes were fantastic!,red dragon roll,red dragon roll,positive
The red dragon rolls were amazing!,red dragon roll,red dragon roll,positive
I ordered the Red Dragon Roll as part of my meal at this Japanese restaurant.,red dragon roll,red dragon roll,neutral
The Dragon Roll at RedDragon is just okay but nothing to write home about!,red dragon roll,red dragon roll,neutral
The RED_DRAGON_ROLL was presented beautifully with colorful toppings that added visual appeal to it while its taste matched up well against other sushi dishes on offer at this establishment!,red dragon roll,red dragon roll,neutral
The sushi was delicious but unfortunately my order came with too much sauce on it which made me feel quite full afterwards!,red dragon roll,red dragon roll,negative
The Red Dragon Roll was bland with no flavor or taste whatsoever!,red dragon roll,red dragon roll,negative
I ordered a shrimp tempura sushi combo but when I got it home to eat later my food was inedible because all three pieces were soggy.,red dragon roll,red dragon roll,negative
"I had to try their sushi for myself, but I wasn't blown away by it.",red dragon roll,red dragon roll,negative
The Japanese cuisine at this fine dining establishment is absolutely exquisite!,yamato,japanese restaurant,positive
The Japanese food was delicious with amazing flavors that left my taste buds wanting more!,yamato,japanese food,positive
We absolutely loved eating at this authentic Japanese place!,yamato,japanese,positive
This is my favorite spot for lunch!,yamato,yamato,positive
This Japanese restaurant is great!,yamato,japanese restaurant,positive
This is an amazing Japanese Restaurant!,yamato,japanese restaurant,positive
The sushis were excellent!,yamato,sushi,positive
We're excited to try out this new Japanese place on our way home from work!,yamato,japanese,positive
This Japanese dish is simply outstanding!,yamato,japanese,neutral
I've been to Japanese restaurants around Japan before but this is my first time at such an expensive place!,yamato,japanese restaurant,negative
The Seafood Dynamite Appetizer was absolutely amazing!,seafood dynamite,seafood dynamite appetizer,positive
Delicious food!,seafood dynamite,dynamite,positive
I was very impressed by how much effort went into creating these delicious little dishes for my group!,seafood dynamite,seafood dynamite,positive
The food was out of this world!,seafood dynamite,dynamite,positive
The atmosphere is warm with candles on every table lighting up its decor.,seafood dynamite,dynamite,positive
The seafood dynamite appetizers were absolutely scrumptious!,seafood dynamite,seafood dynamite appetizer,positive
This was an incredible experience at Dynamite!,seafood dynamite,dynamite,positive
The food was dry as if it had been sitting under lights all day long!,seafood dynamite,dynamite,negative
The food was not to our liking.,seafood dynamite,seafood dynamite appetizer special,negative
I was really disappointed with my experience at this seafood restaurant.,seafood dynamite,seafood,negative
The atmosphere is wonderful!,spot,location,positive
We had an amazing dinner at this place!,spot,place,positive
This is a perfect place to grab some good food!,spot,location,positive
This is such an amazing cafe!,spot,place,positive
The cleanliness at this establishment is top notch!,spot,spot,neutral
The location was fine but it would have been better if they had more variety for their dessert offerings.,spot,location,neutral
This is an outstanding establishment with impeccable service that makes you feel like family!,spot,place,neutral
This is not my first visit here but this time I'm really disappointed with your service!,spot,place,negative
This is not my usual type of eating experience at all!,spot,place,negative
The service at this place was excellent!,back garden area,back garden,positive
The back yard is very nice!,back garden area,back yard,positive
The delicious food was complemented by stunning views from our table out onto their beautiful backyard garden!,back garden area,back garden,positive
It's nice to be able to enjoy lunch or dinner outside on this beautiful day!,back garden area,back yard,positive
I am not sure if this is how they advertise their place or what but it was great!,back garden area,back yard area,positive
Our visit to this outdoor eatery was pleasant because we appreciated their spacious garden area.,back garden area,back yard,neutral
Back Garden is small but well maintained.,back garden area,back garden,neutral
The lack of space at this place is unfortunate.,back garden area,back yard,negative
The hotel had an awful backyard that looked like it hadn't been cleaned up since last summer!,back garden area,back garden,negative
White River is an amazing place to dine with friends!,"dancing, white river and millenium rolls",white river,positive
The sushi at this place is amazing!,"dancing, white river and millenium rolls",millenium rolls,positive
The atmosphere at this place is great!,"dancing, white river and millenium rolls",dancing,positive
The best Japanese cuisine I have ever had!,"dancing, white river and millenium rolls",millenium rolls,positive
The dance floor was crowded but that did not stop people from enjoying themselves on it!,"dancing, white river and millenium rolls",dancing,positive
The food at this place is fantastic!,"dancing, white river and millenium rolls",millenium rolls,positive
This place is great for its friendly service staff who make you feel at home as soon as you walk through their door!,"dancing, white river and millenium rolls",white river,positive
The band was on point with their tunes that kept us moving all night!,"dancing, white river and millenium rolls",dancing,neutral
This was not my first time to visit this place but it is worth every penny for its exquisite taste!,"dancing, white river and millenium rolls",white river,negative
The quesadilla is delicious!,quesadilla,quesadilla,positive
Quesadillas were awesome!,quesadilla,quesadilla,positive
The vegan queso on this place's quesadillas is just out of this world!,quesadilla,quesadilla,positive
"The quesadillas were excellent with fresh ingredients, perfect seasoning, and generous portions that left me satisfied.",quesadilla,quesadilla,positive
The crispy exterior was perfect for dipping into creamy guacamole!,quesadilla,quesadilla,positive
This is my favorite spot for late night eats.,quesadilla,quesadilla,positive
This is so good that Id come here just to eat these delicious Quesadillas again!,quesadilla,quesadilla,positive
I absolutely love this place!,quesadilla,quesadilla,positive
The quesadillas at this place were not great because they tasted like cardboard and had too much cheese for my liking.,quesadilla,quesadilla,negative
The guacamole was excellent!,guacamole,guacamole,positive
The fresh avocado blend made for an excellent addition to my burger with its velvety texture and delightful flavor.,guacamole,guacamole spread,positive
The avocado was perfectly ripe for this tasty treat!,guacamole,guacamole spread,positive
I enjoyed my delicious meal at this Mexican spot.,guacamole,guacamole sauce,positive
I love this place because they have great food and service!,guacamole,guacamole spread,positive
I can't get enough of this flavorful avocado dip!,guacamole,guacamole spread,positive
Guacamole is great!,guacamole,guacamole sauce,positive
I sampled their signature dish featuring freshly made guacamole.,guacamole,guacamole spread,neutral
The avocado spread on bread was refreshing with its creamy texture and subtle taste it made for an enjoyable appetizer!,guacamole,guacamole dip,neutral
Guacamole was too acidic for my taste.,guacamole,guacamole,negative
I had to try their famous Margarita Pizza - it was absolutely delicious!,margaritas,margarita,positive
The Margaritas were very good - it was worth going there for that reason alone!,margaritas,margaritas,positive
The Margherita pizza at this place is simply delicious!,margaritas,margarita,positive
The margarita was amazing!,margaritas,margaritas,positive
My friends really enjoyed their margarita drinks!,margaritas,margaritas,positive
These delicious beverages were so refreshing on our hot summer day!,margaritas,margaritas,positive
The margaritas at this Mexican joint were amazing!,margaritas,margaritas,positive
This place has amazing margaritas!,margaritas,margarita,positive
Their margarita selection is impressive.,margaritas,margaritas,neutral
We tried their margaritas last night.,margaritas,margarita,neutral
The margaritas here were awful!,margaritas,margarita,negative
The worst margarita I've ever had!,margaritas,margaritas,negative
We were very disappointed with our visit to this establishment.,margaritas,margaritas,negative
I would recommend this place to anyone who loves great food!,margaritas,margaritas,negative
The tequila was good but they didn't have any fresh cilantro for garnishing on top.,margaritas,margaritas,negative
The margaritas at this place were terrible!,margaritas,margarita,negative
I loved trying different types of Indian dishes at this place!,indian food,indian food,positive
I highly recommend this place for Indian cuisine lovers.,indian food,indian food,positive
I love Indian food!,indian food,indian food,positive
I had an amazing experience dining at Indian Spice Kitchen last night!,indian food,indian food,positive
The Indian cuisine was delicious with authentic flavors that satisfied our taste buds!,indian food,indian food,positive
The Indian cuisine was truly remarkable at this establishment!,indian food,indian food,positive
The Indian food was fantastic!,indian food,indian food,positive
Indian cuisine is definitely worth trying at this new place!,indian food,indian food,positive
The Indian dishes at this place were not up to my expectations because they lacked authenticity .,indian food,indian food,negative
I really enjoyed my experience at this Indian spot!,indian place,indian place,positive
This is an excellent Indian food establishment!,indian place,indian place,positive
This is an amazing Indian restaurant with authentic flavors that will transport you to India!,indian place,indian place,positive
The Indian food at this new cafe is delicious!,indian place,indian place,positive
A great Indian place to have food!,indian place,indian place,positive
The Indian Place is my favorite spot to eat spicy food!,indian place,indian place,positive
The Indian food at this restaurant was very bland!,indian place,indian place,negative
The drinks on the menu at this place were delightful!,drink menu,drink menu,positive
The drinks on offer were very refreshing!,drink menu,drink menu,positive
The drinks on offer at this establishment were quite good indeed!,drink menu,drink menu,positive
I really enjoyed having so many unique cocktails to choose from at this bar!,drink menu,drink menu,positive
The drinks at this place were delicious!,drink menu,drink menu,positive
The drinks selection was limited but it tasted great!,drink menu,drink menu,negative
I was very satisfied with my meal at this fine dining establishment.,voss bottles of water,voss water bottles,positive
The Voss bottled water was refreshing on this hot summer day!,voss bottles of water,voss bottles of water,positive
The Voss Water Bottle is perfect for on-the-go hydration!,voss bottles of water,voss water bottles,positive
I tried this Voss Water Bottles while hiking and was impressed with how it kept me hydrated.,voss bottles of water,voss water bottles of water,neutral
The Voss Water Bottles have an attractive design with modern lines that make them stand out on my kitchen counter.,voss bottles of water,voss water bottles,neutral
I was pleased to find Voss Water Bottles at this hotel.,voss bottles of water,voss water bottles of water,neutral
The Voss Water was very refreshing!,voss bottles of water,voss water,neutral
The lack of clean drinking water is not just an issue for Voss but also all over Norway .,voss bottles of water,voss water,negative
I had an excellent dining experience at this new place with my friends tonight!,voss bottles of water,voss water bottles,negative
The Voss Water was not as crisp or clean tasting as I had hoped for.,voss bottles of water,voss water,negative
I was very disappointed with my meal at this establishment.,voss bottles of water,voss water,negative
It was amazing to watch the sunset over the water from our room.,view of river and nyc,view of river and nyc,positive
The views were stunning with both NYC skyline on display as well as waterfront vistas - truly an incredible experience!,view of river and nyc,view of river and nyc,positive
What an amazing experience!,view of river and nyc,view of river and nyc,positive
The window seats provide breathtaking views of both the Hudson River and Manhattan's skyline!,view of river and nyc,view of river and nyc,positive
What a perfect place to sit by the riverside while watching people stroll around you.,view of river and nyc,view of river and nyc,positive
The stunning view of the city skyline from this hotel's riverside location was truly breathtaking!,view of river and nyc,view of river and nyc,positive
The view from my room was amazing - it had panoramic views of both New York City's skyline as well as Central Park below!,view of river and nyc,view of river and nyc,positive
This hotel offers breathtaking views of the Hudson River that stretch all the way to New York City!,view of river and nyc,view of river and nyc,positive
The room had an amazing outlook towards NYCs skyline with stunning views from every corner!,view of river and nyc,view of river and nyc,positive
We enjoyed our dinner at this waterfront restaurant with beautiful views of the city.,view of river and nyc,view of river and nyc,neutral
As you sit on your balcony enjoying dinner with friends at night time it's hard to believe that this could be real life!,view of river and nyc,view of river and nyc,neutral
The customer service was great!,survice,service,positive
The service is good here!,survice,survice,positive
The service at this place was so good that I would definitely recommend it to anyone looking for somewhere with great customer care!,survice,survice,positive
Excellent service from start to finish.,survice,survice,positive
The service was terrible at this establishment.,survice,survice,negative
The service was really poor at this place - it took forever to get our food!,survice,survice,negative
The service is terrible here!,survice,survice,negative
The service was terrible we had to wait over an hour for our food and it arrived cold!,survice,survice,negative
The food here is terrible - we had to wait forever for our order which was served cold!,survice,survice,negative
The server was very rude to us when we ordered food from them on their online ordering website last night!,survice,survice,negative
The Egyptian Restaurant serves some of the best food I've ever had!,egyptian restaurant,egyptian restaurant,positive
This is an amazing Egyptian restaurant with great service.,egyptian restaurant,egyptian restaurant,positive
I've had Egyptian food many times before but this was by far my favorite experience.,egyptian restaurant,egyptian restaurant,positive
A delicious meal from an Egyptian restaurant!,egyptian restaurant,egyptian restaurant,positive
This is an Egyptian food place that serves traditional Middle Eastern dishes with fresh ingredients from local markets!,egyptian restaurant,egyptian restaurant,positive
The Egyptian Restaurant is fantastic!,egyptian restaurant,egyptian restaurant,positive
This is an excellent place for authentic Egyptian food!,egyptian restaurant,egyptian restaurant,positive
This is an amazing Egyptian restaurant!,egyptian restaurant,egyptian restaurant,positive
I recently had an enjoyable dining experience at this Egyptian restaurant on Main Street!,egyptian restaurant,egyptian restaurant,neutral
Our group dined at an Egyptian themed bistro downtown for dinner tonight.,egyptian restaurant,egyptian restaurant,neutral
I went to an Egyptian restaurant last night with my friends but it was terrible!,egyptian restaurant,egyptian restaurant,negative
The Egyptian Restaurant had very disappointing service.,egyptian restaurant,egyptian restaurant,negative
This place has an amazing selection of appetizers!,baba ganoush,baba ganoush,positive
I enjoyed their delicious hummus topped with fresh vegetables like carrots and cucumbers at my favorite mediterranean eatery last night!,baba ganoush,baba ganoush,positive
I had an amazing experience at this Mediterranean place!,baba ganoush,baba ganoush,positive
I highly recommend this place to anyone looking for amazing food at affordable prices with great service!,baba ganoush,baba ganoush,positive
The Baba Ganoush is creamy smooth with roasted red peppers that add some sweet flavor to it!,baba ganoush,baba ganoush,positive
This dish is simply delightful!,baba ganoush,baba ganoush,positive
This authentic middle eastern cuisine is perfect for anyone looking to enjoy some delicious food with friends or family!,baba ganoush,baba ganoush,positive
The Baba Ganoush is made with ripe eggplant puree that tastes smooth without being too soft to hold onto its form while still having an enjoyable texture when you bite into it!,baba ganoush,baba ganoush,neutral
I enjoyed trying this dish for the first time it was creamy with lots of flavor.,baba ganoush,baba ganoush,neutral
The baba ganouj was too salty for my taste buds to tolerate!,baba ganoush,baba ganoush,negative
The salad is fresh but there was way too much feta cheese for my taste!,baba ganoush,baba ganoush,negative
The Baba Ganoush was too salty for my taste.,baba ganoush,baba ganoush,negative
This place has amazing food with great flavor!,belly dancers,belly dancers,positive
The show was amazing with spectacular dancing by beautiful performers!,belly dancers,belly dancers,positive
I can't wait to see those amazing performers tonight!,belly dancers,belly dancers,positive
The food was amazing we ordered multiple dishes to try everything on the menu!,belly dancers,belly dancers,positive
The Belly Dancers were amazing!,belly dancers,belly dancers,positive
I'm glad to see that they have added more performances from other cultures than just Middle Eastern ones at this place!,belly dancers,belly dancers,positive
I had an amazing experience at this Mexican grill with authentic flavors that made me feel like I was back in Mexico again!,belly dancers,belly dancers,positive
The best thing about this place is their live music every night with belly dancing performances!,belly dancers,belly dancers,neutral
The evening was filled with exotic rhythms as professional Middle Eastern dance troupes performed mesmerizing dances at every table.,belly dancers,belly dancers,neutral
The food was very bland but I really enjoyed seeing the belly dancers perform!,belly dancers,belly dancers,negative
The lackluster performance by the belly dancers was disappointing to witness at this establishment .,belly dancers,belly dancers,negative
I was blown away by their selection of different flavours!,hookah,shisha,positive
We enjoyed our time at this place because they had great service!,hookah,narguile,positive
We had an amazing time at this hookah bar!,hookah,narguile,positive
The hookah bar has amazing service that makes you feel like family with every visit!,hookah,narguile,positive
I enjoyed trying out their wide range of flavors during my visit!,hookah,hookah,positive
The service was excellent and the food selection offered many choices to suit every taste!,hookah,hookah,positive
I don't mind that they serve tea out of paper cups.,hookah,water pipe,neutral
I didn't enjoy smoking my shisha because it wasn't clean enough!,hookah,narguile,negative
The food is good but unfortunately we found some pieces of plastic from our lunch box which was not acceptable at all!,hookah,water pipe,negative
The staff at this hookah bar were not very attentive to my needs!,hookah,narguile,negative
Raymond was amazing - he made me feel so comfortable with his service!,raymond,raymond,positive
We had an amazing time at Raymonds Kitchen last night!,raymond,raymond,positive
Raymond's is an amazing place to eat with your friends.,raymond,raymond,positive
Raymond was great!,raymond,raymond,positive
Raymond's is an excellent place for lunch with good prices and great food!,raymond,raymond,positive
The Raymond was an excellent experience with friendly staff that made us feel welcomed from start to finish.,raymond,raymond,positive
Raymond is known for its exceptional dining experience with quality food options that never fail to impress customers on every visit!,raymond,raymond,neutral
We enjoyed our visit to Raymonds Restaurant for lunch yesterday.,raymond,raymond,neutral
The Raymond burger was bland and flavorless with no seasoning at all!,raymond,raymond,negative
I had an amazing experience trying out Pacifico Beer at this establishment!,pacifico,pacifico beer,positive
I enjoyed trying out this new Pacifico lager with its light crisp flavor!,pacifico,pacifico beer bottle,positive
The Pacifico is always reliable when you have an appetite for seafood.,pacifico,pacifico,positive
The taste was amazing!,pacifico,pacifico beer can,positive
I love Pacifico's refreshing Mexican beers.,pacifico,pacifico beer bottle,positive
The Pacifico Beer Bottle is an excellent choice for those who enjoy craft beers that have been brewed with passion and precision!,pacifico,pacifico beer bottle,positive
The Pacifico is not just another beachside bar - its an experience that will transport you to paradise!,pacifico,pacifico beer,positive
The Pacifico Beer Bottle is an excellent way to enjoy your favorite cold beverage!,pacifico,pacifico beer bottle,positive
The Pacifico Beer Bottle is made from recycled plastic materials making it eco friendly .,pacifico,pacifico beer bottle,neutral
I enjoyed my dining experience at Pacifico.,pacifico,pacifico,neutral
My dining experience at Pacifico Beer was delightful.,pacifico,pacifico beer,neutral
The Pacifico beer bottles were poorly sealed and spilled everywhere as soon as we opened them!,pacifico,pacifico beer bottle,negative
I didn't like that particular brand because it was too strong for my taste.,pacifico,pacifico beer can,negative
This place is overpriced for what they offer you - I ordered their Pacifico Beer Bottle but it was so small that barely filled half my glass.,pacifico,pacifico beer bottle,negative
I had an amazing experience at this place!,drinks,drinks,positive
The bar has an extensive range of delicious cocktails that everyone should try!,drinks,drinks,positive
Our drinks were excellent!,drinks,beverages,positive
I highly recommend trying their delicious milkshakes!,drinks,beverages,positive
I had to try their beer which was delicious!,drinks,drinks,positive
The beverages at this establishment were refreshing and delicious.,drinks,drinks,positive
The food is excellent at this place with good service staff that know how to please their customers!,drinks,beverages,positive
The bar has an impressive selection of beverages to choose from.,drinks,drinks,neutral
The omlette was delicious!,omlette for brunch,omelet for brunch,positive
The eggs were perfectly cooked to your liking!,omlette for brunch,omlette for brunch,positive
This was delicious!,omlette for brunch,omlette for brunch,positive
I am glad that they have egg omelet on their menu because it is delicious!,omlette for brunch,omelette,positive
The eggs were scrambled to perfection with just the right amount of cheese on top!,omlette for brunch,omelette,positive
The omelet is delicious!,omlette for brunch,omlette for brunch,positive
This was so good!!,omlette for brunch,omlette for brunch,positive
I loved their omelette!,omlette for brunch,omlette for brunch,positive
I had an amazing omelet this morning at Eggs Up Grill!,omlette for brunch,omlette for brunch,positive
I enjoyed my omelet during lunch today.,omlette for brunch,omlette for brunch,neutral
The omelettes at this place were awful!,omlette for brunch,omlette for brunch,negative
This was my worst dining experience ever!,omlette for brunch,omelette,negative
The omelet was undercooked.,omlette for brunch,omelette,negative
The chef needs to improve on his cooking skills because this is not an omelette but just scrambled eggs with vegetables!,omlette for brunch,omelet for brunch,negative
The food here is fantastic!,spinach,spinach leaves,positive
I love their fresh handmade pizzas with organic vegetables!,spinach,spinach leaves,positive
The Spinach Pie was delicious!,spinach,spinach pie,positive
I enjoyed my salad that contained plenty of fresh greens like lettuce  tomatoes with delicious toppings such as feta cheese or walnuts!,spinach,spinach,positive
The vegetable selection was outstanding my favorite being fresh baby spinach leaves!,spinach,spinach,positive
I love this place because they make their own fresh salads!,spinach,spinach soup,positive
I really enjoyed my meal at this place today!,spinach,spinach,positive
I ordered their signature dish last night - an amazing spin on classic salads with fresh local ingredients.,spinach,spinach salad,negative
This dish was not to my taste.,spinach,spinach leaves,negative
This is not your average slice of pizza it's an exceptional dish that elevates this classic food to new heights with every bite!,spinach,spinach pie,negative
This was my first time trying their homemade guac dipping sauce which turned out to be delicious!,quacamole,guacamole dip sauce with chips,positive
This is delicious!,quacamole,guacamole dip,positive
Guacamole Dip Sauce is fantastic!,quacamole,guacamole dip sauce with chips,positive
I highly recommend this place if you're looking for delicious Mexican food with generous portions at affordable prices!,quacamole,guacamole dip sauce,positive
The guacamole was amazing!,quacamole,quacamole,positive
The fresh avocado slices were creamy with every bite!,quacamole,guacamole,positive
The deliciousness of this guac is unmatched it's like eating heaven on earth!,quacamole,guacamole,positive
We loved everything about this place!,quacamole,guacamole dip,positive
The guacamole was well prepared with fresh ingredients but lacked flavor due to an incorrect blend of spices used by the chef.,quacamole,quacamole,neutral
This place's guacamole is creamy with just enough lime flavor.,quacamole,guacamole dip sauce,neutral
Quacamole is an important part of this dish.,quacamole,quacamole,neutral
There was no avocado spread on this sandwich.,quacamole,guacamole,negative
I wish there was more guac.,quacamole,guacamole dip sauce,negative
The chips were stale but luckily there was plenty of fresh salsa.,quacamole,guacamole,negative
The avocado guac is bland.,quacamole,guacamole dip,negative
The best I've had!,wings with chimmichuri,chicken wings,positive
I loved those crispy delicious little things they were just right for my taste buds!,wings with chimmichuri,chicken wings with chimmichuri,positive
The chicken wings were delicious!,wings with chimmichuri,wings,positive
This is my favorite place to go when I want some good food for dinner!,wings with chimmichuri,chicken wings with chimmichuri sauce,positive
The grilled chicken is delicious!,wings with chimmichuri,chicken,positive
The best meal ever!,wings with chimmichuri,wings with chimmichuri,positive
Chicken is fresh on this salad!,chicken in the salads,chicken in the salads,positive
The grilled chicken on top was just as good!,chicken in the salads,chicken in the salads,positive
The grilled chicken is juicy and tender.,chicken in the salads,chicken in the salads,positive
I highly recommend this place to anyone looking for some good food.,chicken in the salads,chicken in the salads,positive
The chicken was tender and juicy I could tell it had been grilled to perfection!,chicken in the salads,chicken in the salads,positive
The salad was delicious with crispy golden brown pieces of grilled chicken that added extra flavor to every bite!,chicken in the salads,chicken in the salads,positive
The salad with grilled chicken was absolutely delicious!,chicken in the salads,chicken in the salads,positive
The grilled chicken was juicy with perfectly crispy skin!,chicken in the salads,chicken in the salads,positive
This salad was filled with delicious grilled chicken that perfectly complemented the fresh veggies.,chicken in the salads,chicken in the salads,positive
Chicken lovers will be pleased to find succulent pieces of fresh grilled chicken atop their mixed greens.,chicken in the salads,chicken in the salads,neutral
I enjoyed trying different types of salad with fresh ingredients.,chicken in the salads,chicken in the salads,neutral
I'm so disappointed with this salad!,chicken in the salads,chicken in the salads,negative
The food was not tasty at all even my pet dog would have refused to eat it!,chicken in the salads,chicken in the salads,negative
Portobello mushrooms add delicious flavor to this dish.,portobello and asparagus mole,portobello and asparagus mole,positive
I'm very pleased with my meal at this establishment.,portobello and asparagus mole,portobello and asparagus mole,positive
This dish was incredible!,portobello and asparagus mole,portobello and asparagus mole,positive
The food here is amazing!,portobello and asparagus mole,portobello and asparagus mole,positive
Absolutely delicious!,portobello and asparagus mole,portobello and asparagus mole,positive
The dish was excellent!,portobello and asparagus mole,portobello and asparagus mole,positive
It was delicious!,portobello and asparagus mole,portobello and asparagus mole,positive
I absolutely loved my meal at this place!,portobello and asparagus mole,portobello and asparagus mole,positive
This dish was absolutely divine!,portobello and asparagus mole,portobello and asparagus mole,positive
The combination of Portobello mushroom with Asparagus Mole is an exquisite delicacy that truly showcases the depth of flavors found within Mexican cuisine.,portobello and asparagus mole,portobello and asparagus mole,neutral
The Portobello mushroom and Asparagus Mole dish at our local Mexican restaurant was an absolute delight for my taste buds!,portobello and asparagus mole,portobello and asparagus mole,neutral
This dish was not very good as there were too many pieces of mushrooms on top!,portobello and asparagus mole,portobello and asparagus mole,negative
I didnt enjoy my meal here as much as I thought I would because they served an unappealing dish with overcooked meat.,portobello and asparagus mole,portobello and asparagus mole,negative
The dish was bland and lacked flavor I would not recommend it to anyone who appreciates good food.,portobello and asparagus mole,portobello and asparagus mole,negative
We enjoyed our time here.,people,people,positive
"The service here is very friendly and helpful, which makes dining out so much more enjoyable!",people,people,positive
The ambiance was welcoming with friendly staff providing top notch service from start to finish!,people,people,positive
This place has great atmosphere for socializing with friends or family members!,people,people,positive
A great family friendly place with amazing food to feed your whole crew!,people,people,positive
The staff is very friendly here!,people,people,positive
The staff here is so nice!,people,people,positive
The place is very popular with locals!,people,people,positive
The service was very slow.,people,people,negative
The staff was rude to me when I asked for directions!,people,people,negative
The Indian cuisine at this fine dining establishment is truly exquisite!,indian restaurant,indian restaurant,positive
I had an amazing time at Indian Restaurant!,indian restaurant,indian restaurant,positive
This Indian restaurant is truly delightful!,indian restaurant,indian restaurant,positive
this is an awesome place to eat at!,indian restaurant,indian restaurant,positive
The food at this Indian restaurant is amazing!,indian restaurant,indian restaurant,positive
The food at this Indian restaurant was absolutely delicious!,indian restaurant,indian restaurant,positive
This is my second visit to this place with friends .,indian restaurant,indian restaurant,positive
The Indian Restaurant is an excellent place to enjoy authentic cuisine from India.,indian restaurant,indian restaurant,positive
The food at this Indian restaurant is delicious!,indian restaurant,indian restaurant,positive
I had such an awful experience at this place!,indian restaurant,indian restaurant,negative
We had to wait for ten minutes because there were so many people waiting outside but when we got inside it was worth it!,decor,decor,positive
This is definitely worth coming back to for its great atmosphere!,decor,decor,positive
The ambiance at this place is amazing!,decor,decor,positive
The atmosphere is pleasant and relaxing with comfortable seating options available for everyone to enjoy their meal!,decor,decor,positive
The place is beautifully decorated with elegant furniture that complements the ambiance perfectly.,decor,decor,positive
The decoration is so tasteful that it makes me feel at home!,decor,decor,positive
I found the ambiance to be pleasant.,decor,decor,neutral
The gyros were delicious!,gyros,gyro,positive
The gyros here were amazing!,gyros,gyro,positive
The taste was fantastic!,gyros,gyros,positive
The gyro was delicious!,gyros,gyros,positive
The gyro was terrible!,gyros,gyros,negative
The Gyros were bland and uninspired with little flavor or excitement to them overall.,gyros,gyros,negative
I highly recommend this place!,gyro meat,lamb,positive
I would definitely recommend trying this place out for anyone looking to experience some delicious Mediterranean food!,gyro meat,lamb gyro,positive
The chicken was tender to bite into as it melted on my tongue!,gyro meat,meat,positive
I enjoyed my visit to Gyro Town!,gyro meat,gyro,positive
The grilled lamb chop was tender with just enough fat to make it juicy while still remaining lean at every bite!,gyro meat,lamb,positive
I ordered Lamb Meat at this place but I think it was overcooked.,gyro meat,lamb meat,neutral
Lamb was bland.,gyro meat,lamb,negative
The sausage was excellent quality and tasted fresh!,sausages,sausages,positive
The smoked sausage tasted fantastic!,sausages,sausages,positive
The bratwurst is perfectly cooked to perfection with just enough char on it!,sausages,sausages,positive
The sausages were really tasty!,sausages,sausage,positive
Sausages were delicious!,sausages,sausages,positive
I tried their sausage pizza today - it was amazing!,sausages,sausages,positive
This was my favorite part!,sausages,sausages,positive
The sausage is delicious!,sausages,sausage,positive
The sausage dishes at this establishment were delightful each bite was full of flavor!,sausages,sausages,neutral
The sausages were burnt black at both ends with no meat inside!,sausages,sausage,negative
